2021/07/10 04:30:00-04:43:52 JST
fH2O= 62.19 /media/data/L0/Ko210710/04/Ko044300.(00-0d)25ns 24000/40bin dz149.90 7304 shot 0.300mrad wid=0 fnum:14 fnum_noise:0
Altitude(km) W[g/kg] dW[g/kg] R355 dR355 T[K] RO[gm^-3] PZ^2_355 Wsonde[g/kg] dWsonde[g/kg]
0.192370 1.600000e+01 8.467000e-01 1.000000e+07 1.617000e+39 2.869000e+02 1.202000e+00 4.464683e+03 0.000000e+00 0.000000e+00
0.267320 1.825000e+01 1.440000e+00 1.000000e+07 3.234000e+39 2.864000e+02 1.194000e+00 2.734653e+03 0.000000e+00 0.000000e+00
0.342270 1.694000e+01 1.671000e+00 1.000000e+07 5.113000e+39 2.859000e+02 1.185000e+00 1.376755e+03 0.000000e+00 0.000000e+00
0.417210 1.837000e+01 2.542000e+00 1.000000e+07 7.230000e+39 2.854000e+02 1.176000e+00 3.693846e+03 0.000000e+00 0.000000e+00
0.492160 -9.990000e+02 -9.990000e+11 1.000000e+07 9.565000e+39 2.849000e+02 1.168000e+00 2.713145e+03 0.000000e+00 0.000000e+00
0.567110 -9.990000e+02 -9.990000e+11 1.000000e+07 1.210000e+40 2.844000e+02 1.159000e+00 2.419069e+02 0.000000e+00 0.000000e+00
0.642060 -9.990000e+02 -9.990000e+11 1.000000e+07 1.482000e+40 2.840000e+02 1.151000e+00 5.607676e+01 0.000000e+00 0.000000e+00
0.717010 -9.990000e+02 -6.318000e+102 1.000000e+07 1.771000e+40 2.835000e+02 1.143000e+00 8.739422e+00 0.000000e+00 0.000000e+00
0.791960 -9.990000e+02 -6.318000e+102 1.000000e+07 2.077000e+40 2.830000e+02 1.134000e+00 7.526095e+00 0.000000e+00 0.000000e+00
0.866900 -9.990000e+02 -6.318000e+102 1.000000e+07 2.398000e+40 2.825000e+02 1.126000e+00 7.514703e-01 0.000000e+00 0.000000e+00
0.941850 -9.990000e+02 -6.318000e+102 1.000000e+07 2.734000e+40 2.820000e+02 1.118000e+00 2.661109e+00 0.000000e+00 0.000000e+00
1.016800 -9.990000e+02 -6.318000e+102 1.000000e+07 3.085000e+40 2.815000e+02 1.110000e+00 2.067664e+00 0.000000e+00 0.000000e+00
1.129220 -9.990000e+02 -8.358000e+102 1.000000e+07 1.185000e+41 2.808000e+02 1.098000e+00 1.275164e+00 0.000000e+00 0.000000e+00
1.279120 -9.990000e+02 -8.358000e+102 1.000000e+07 1.417000e+41 2.798000e+02 1.081000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.429010 -9.990000e+02 -8.358000e+102 1.000000e+07 1.661000e+41 2.788000e+02 1.065000e+00 3.063203e+00 0.000000e+00 0.000000e+00
1.578910 -9.990000e+02 -8.358000e+102 1.000000e+07 1.918000e+41 2.779000e+02 1.050000e+00 4.986098e+00 0.000000e+00 0.000000e+00
1.728810 -9.990000e+02 -8.358000e+102 1.000000e+07 2.187000e+41 2.769000e+02 1.034000e+00 1.494447e+00 0.000000e+00 0.000000e+00
1.878700 -9.990000e+02 -8.358000e+102 1.000000e+07 2.468000e+41 2.759000e+02 1.019000e+00 1.764826e+00 0.000000e+00 0.000000e+00
2.028600 -9.990000e+02 -8.358000e+102 1.000000e+07 2.759000e+41 2.750000e+02 1.004000e+00 0.000000e+00 0.000000e+00 0.000000e+00
2.178500 -9.990000e+02 -8.358000e+102 1.000000e+07 3.061000e+41 2.740000e+02 9.885000e-01 2.373033e+00 0.000000e+00 0.000000e+00
2.328390 -9.990000e+02 -8.358000e+102 1.000000e+07 3.373000e+41 2.730000e+02 9.735000e-01 2.710821e+00 0.000000e+00 0.000000e+00
2.478290 -9.990000e+02 -6.318000e+102 1.000000e+07 3.695000e+41 2.720000e+02 9.588000e-01 3.071102e+00 0.000000e+00 0.000000e+00
2.628180 -9.990000e+02 -8.358000e+102 1.000000e+07 4.026000e+41 2.711000e+02 9.443000e-01 0.000000e+00 0.000000e+00 0.000000e+00
2.778080 -9.990000e+02 -6.318000e+102 1.000000e+07 4.367000e+41 2.701000e+02 9.300000e-01 7.718109e+00 0.000000e+00 0.000000e+00
2.927980 -9.990000e+02 -6.318000e+102 1.000000e+07 4.717000e+41 2.691000e+02 9.159000e-01 4.286745e+00 0.000000e+00 0.000000e+00
3.077870 4.857000e+101 2.660000e+201 1.000000e+07 5.076000e+41 2.682000e+02 9.019000e-01 0.000000e+00 0.000000e+00 0.000000e+00
3.227770 -9.990000e+02 -8.358000e+102 1.000000e+07 5.443000e+41 2.672000e+02 8.879000e-01 1.041904e+01 0.000000e+00 0.000000e+00
3.377670 -9.990000e+02 -8.358000e+102 1.000000e+07 5.819000e+41 2.662000e+02 8.742000e-01 1.140926e+01 0.000000e+00 0.000000e+00
3.527560 -9.990000e+02 -8.358000e+102 1.000000e+07 6.203000e+41 2.652000e+02 8.607000e-01 0.000000e+00 0.000000e+00 0.000000e+00
3.677460 -9.990000e+02 -8.358000e+102 1.000000e+07 6.595000e+41 2.642000e+02 8.473000e-01 0.000000e+00 0.000000e+00 0.000000e+00
3.827350 -9.990000e+02 -8.358000e+102 1.000000e+07 6.995000e+41 2.633000e+02 8.342000e-01 7.324697e+00 0.000000e+00 0.000000e+00
3.977250 -9.990000e+02 -8.358000e+102 1.000000e+07 7.403000e+41 2.623000e+02 8.213000e-01 0.000000e+00 0.000000e+00 0.000000e+00
