2021/07/10 04:00:38-04:14:37 JST
fH2O= 58.55 /mnt/d/data/Na210710/04/Na041337.(00-0d)25ns 24000/40bin dz149.90 8330 shot 1.000mrad wid=0 fnum:14 fnum_noise:0
Altitude(km) W[g/kg] dW[g/kg] R355 dR355 T[K] RO[gm^-3] PZ^2_355 Wsonde[g/kg] dWsonde[g/kg]
0.190370 1.995000e+01 3.593000e-01 8.058000e-02 8.733000e-03 2.869000e+02 1.203000e+00 1.531896e+03 0.000000e+00 0.000000e+00
0.265320 1.691000e+01 3.049000e-01 1.450000e-01 1.508000e-02 2.864000e+02 1.194000e+00 2.683517e+03 0.000000e+00 0.000000e+00
0.340270 1.761000e+01 3.172000e-01 2.527000e-01 2.543000e-02 2.859000e+02 1.185000e+00 4.573758e+03 0.000000e+00 0.000000e+00
0.415210 1.784000e+01 3.351000e-01 4.092000e-01 4.030000e-02 2.854000e+02 1.177000e+00 7.256095e+03 0.000000e+00 0.000000e+00
0.490160 1.844000e+01 3.656000e-01 5.868000e-01 5.717000e-02 2.849000e+02 1.168000e+00 1.020446e+04 0.000000e+00 0.000000e+00
0.565110 1.621000e+01 3.686000e-01 1.325000e+00 1.280000e-01 2.845000e+02 1.160000e+00 2.228180e+04 0.000000e+00 0.000000e+00
0.640060 1.642000e+01 4.181000e-01 5.786000e-01 5.532000e-02 2.840000e+02 1.151000e+00 9.549609e+03 0.000000e+00 0.000000e+00
0.715010 1.693000e+01 4.719000e-01 6.008000e-01 5.689000e-02 2.835000e+02 1.143000e+00 9.737468e+03 0.000000e+00 0.000000e+00
0.789960 1.592000e+01 4.928000e-01 7.481000e-01 7.055000e-02 2.830000e+02 1.135000e+00 1.191062e+04 0.000000e+00 0.000000e+00
0.864900 1.585000e+01 5.429000e-01 6.269000e-01 5.867000e-02 2.825000e+02 1.126000e+00 9.805983e+03 0.000000e+00 0.000000e+00
0.939850 1.615000e+01 5.926000e-01 5.475000e-01 5.067000e-02 2.820000e+02 1.118000e+00 8.417042e+03 0.000000e+00 0.000000e+00
1.014800 1.518000e+01 6.097000e-01 5.528000e-01 5.056000e-02 2.815000e+02 1.110000e+00 8.352583e+03 0.000000e+00 0.000000e+00
1.127220 1.515000e+01 4.816000e-01 5.635000e-01 6.127000e-02 2.808000e+02 1.098000e+00 8.790031e+03 0.000000e+00 0.000000e+00
1.277120 1.532000e+01 5.662000e-01 5.791000e-01 6.104000e-02 2.798000e+02 1.082000e+00 8.730453e+03 0.000000e+00 0.000000e+00
1.427010 1.466000e+01 6.197000e-01 5.251000e-01 5.314000e-02 2.788000e+02 1.066000e+00 7.653381e+03 0.000000e+00 0.000000e+00
1.576910 1.157000e+01 6.051000e-01 4.431000e-01 4.226000e-02 2.779000e+02 1.050000e+00 6.246307e+03 0.000000e+00 0.000000e+00
1.726810 1.159000e+01 6.687000e-01 4.473000e-01 3.997000e-02 2.769000e+02 1.034000e+00 6.101762e+03 0.000000e+00 0.000000e+00
1.876700 1.040000e+01 6.916000e-01 4.828000e-01 4.048000e-02 2.759000e+02 1.019000e+00 6.373811e+03 0.000000e+00 0.000000e+00
2.026600 9.945000e+00 7.431000e-01 4.942000e-01 3.880000e-02 2.750000e+02 1.004000e+00 6.315243e+03 0.000000e+00 0.000000e+00
2.176500 1.271000e+01 9.402000e-01 5.093000e-01 3.736000e-02 2.740000e+02 9.887000e-01 6.300918e+03 0.000000e+00 0.000000e+00
2.326390 1.087000e+01 9.313000e-01 5.321000e-01 3.646000e-02 2.730000e+02 9.737000e-01 6.375143e+03 0.000000e+00 0.000000e+00
2.476290 1.253000e+01 1.080000e+00 6.352000e-01 4.143000e-02 2.720000e+02 9.590000e-01 7.370964e+03 0.000000e+00 0.000000e+00
2.626180 1.228000e+01 1.210000e+00 6.142000e-01 3.819000e-02 2.711000e+02 9.445000e-01 6.905623e+03 0.000000e+00 0.000000e+00
2.776080 9.751000e+00 1.137000e+00 5.989000e-01 3.525000e-02 2.701000e+02 9.302000e-01 6.525793e+03 0.000000e+00 0.000000e+00
