2021/07/10 19:15:18-19:29:17 JST
fH2O= 58.55 /mnt/d/data/Na210710/19/Na192817.(00-0d)25ns 24000/40bin dz149.90 8330 shot 1.000mrad wid=0 fnum:14 fnum_noise:0
Altitude(km) W[g/kg] dW[g/kg] R355 dR355 T[K] RO[gm^-3] PZ^2_355 Wsonde[g/kg] dWsonde[g/kg]
0.190370 1.837000e+01 3.001000e-01 1.000000e+07 3.234000e+39 2.869000e+02 1.203000e+00 1.152052e+04 0.000000e+00 0.000000e+00
0.265320 1.696000e+01 5.285000e-01 1.000000e+07 5.113000e+39 2.864000e+02 1.194000e+00 2.298973e+04 0.000000e+00 0.000000e+00
0.340270 1.661000e+01 9.624000e-01 1.000000e+07 7.230000e+39 2.859000e+02 1.185000e+00 2.678439e+03 0.000000e+00 0.000000e+00
0.415210 1.828000e+01 1.164000e+00 1.000000e+07 9.565000e+39 2.854000e+02 1.177000e+00 1.146938e+03 0.000000e+00 0.000000e+00
0.490160 1.756000e+01 1.275000e+00 1.000000e+07 1.210000e+40 2.849000e+02 1.168000e+00 1.061212e+03 0.000000e+00 0.000000e+00
0.565110 1.731000e+01 1.939000e+00 1.000000e+07 1.482000e+40 2.845000e+02 1.160000e+00 1.497242e+04 0.000000e+00 0.000000e+00
0.640060 -9.990000e+02 -1.679000e+104 1.000000e+07 1.771000e+40 2.840000e+02 1.151000e+00 8.918579e+02 0.000000e+00 0.000000e+00
0.715010 -9.990000e+02 -1.848000e+104 1.000000e+07 2.077000e+40 2.835000e+02 1.143000e+00 9.102174e+01 0.000000e+00 0.000000e+00
0.789960 -9.990000e+02 -1.679000e+104 1.000000e+07 2.398000e+40 2.830000e+02 1.135000e+00 6.116179e+01 0.000000e+00 0.000000e+00
0.864900 -9.990000e+02 -9.990000e+11 1.000000e+07 2.734000e+40 2.825000e+02 1.126000e+00 2.318941e+01 0.000000e+00 0.000000e+00
0.939850 -9.990000e+02 -1.679000e+104 1.000000e+07 3.085000e+40 2.820000e+02 1.118000e+00 2.031595e+01 0.000000e+00 0.000000e+00
1.014800 -9.990000e+02 -9.990000e+11 1.000000e+07 3.449000e+40 2.815000e+02 1.110000e+00 1.338723e+01 0.000000e+00 0.000000e+00
1.127220 2.889000e+100 3.188000e+201 2.825000e-01 3.132000e-01 2.808000e+02 1.098000e+00 6.353301e+00 0.000000e+00 0.000000e+00
1.277120 -9.990000e+02 -9.990000e+11 2.156000e-01 2.442000e-01 2.798000e+02 1.082000e+00 4.893251e+00 0.000000e+00 0.000000e+00
1.427010 -9.990000e+02 -9.990000e+11 1.753000e-01 2.034000e-01 2.788000e+02 1.066000e+00 4.072847e+00 0.000000e+00 0.000000e+00
1.576910 -9.990000e+02 -2.364000e+104 2.603000e-02 3.445000e-02 2.779000e+02 1.050000e+00 1.243364e+00 0.000000e+00 0.000000e+00
1.726810 -9.990000e+02 -9.990000e+11 3.549000e-01 4.051000e-01 2.769000e+02 1.034000e+00 7.454979e+00 0.000000e+00 0.000000e+00
1.876700 -9.990000e+02 -9.990000e+11 1.378000e-01 1.691000e-01 2.759000e+02 1.019000e+00 3.522142e+00 0.000000e+00 0.000000e+00
2.026600 -9.990000e+02 -2.608000e+104 4.744000e-02 6.263000e-02 2.750000e+02 1.004000e+00 2.053638e+00 0.000000e+00 0.000000e+00
2.176500 -9.990000e+02 -9.990000e+11 3.391000e-01 4.004000e-01 2.740000e+02 9.887000e-01 7.106045e+00 0.000000e+00 0.000000e+00
2.326390 -9.990000e+02 -2.364000e+104 7.336000e-01 8.347000e-01 2.730000e+02 9.737000e-01 1.353087e+01 0.000000e+00 0.000000e+00
2.476290 -9.990000e+02 -2.364000e+104 6.631000e-01 7.657000e-01 2.720000e+02 9.590000e-01 1.226462e+01 0.000000e+00 0.000000e+00
2.626180 -9.990000e+02 -9.990000e+11 1.505000e+00 1.670000e+00 2.711000e+02 9.445000e-01 2.414013e+01 0.000000e+00 0.000000e+00
2.776080 -9.990000e+02 -2.608000e+104 3.796000e-01 4.623000e-01 2.701000e+02 9.302000e-01 7.706996e+00 0.000000e+00 0.000000e+00
2.925980 -9.990000e+02 -9.990000e+11 1.243000e-01 1.631000e-01 2.691000e+02 9.161000e-01 4.280890e+00 0.000000e+00 0.000000e+00
3.075870 2.315000e+102 2.554000e+203 8.501000e-01 9.965000e-01 2.682000e+02 9.021000e-01 1.419220e+01 0.000000e+00 0.000000e+00
3.225770 -9.990000e+02 -2.364000e+104 5.626000e-01 6.845000e-01 2.672000e+02 8.881000e-01 1.040613e+01 0.000000e+00 0.000000e+00
3.375670 6.305000e+102 6.956000e+203 2.165000e+00 2.414000e+00 2.662000e+02 8.744000e-01 2.848944e+01 0.000000e+00 0.000000e+00
3.525560 3.495000e+02 3.569000e+03 1.361000e+00 1.570000e+00 2.652000e+02 8.608000e-01 1.864537e+01 0.000000e+00 0.000000e+00
3.675460 -9.990000e+02 -2.364000e+104 7.073000e+00 6.626000e+00 2.643000e+02 8.475000e-01 5.403921e+01 0.000000e+00 0.000000e+00
3.825350 -9.990000e+02 -2.364000e+104 1.549000e+00 1.649000e+00 2.633000e+02 8.344000e-01 1.463409e+01 0.000000e+00 0.000000e+00
3.975250 3.758000e+01 1.551000e+02 4.924000e-01 5.770000e-01 2.623000e+02 8.215000e-01 7.901734e+00 0.000000e+00 0.000000e+00
4.125150 -9.990000e+02 -2.608000e+104 3.965000e+00 3.853000e+00 2.613000e+02 8.085000e-01 2.552673e+01 0.000000e+00 0.000000e+00
4.275040 2.605000e+02 7.771000e+02 2.882000e+00 2.896000e+00 2.604000e+02 7.957000e-01 1.827698e+01 0.000000e+00 0.000000e+00
4.424940 -9.990000e+02 -2.608000e+104 9.085000e-01 1.016000e+00 2.594000e+02 7.830000e-01 9.790590e+00 0.000000e+00 0.000000e+00
4.574830 3.427000e+102 3.781000e+203 1.000000e+00 1.312000e-02 2.584000e+02 7.706000e-01 1.046512e+01 0.000000e+00 0.000000e+00
4.724730 -9.990000e+02 -2.364000e+104 1.555000e+01 2.919000e+01 2.574000e+02 7.584000e-01 3.348655e+01 0.000000e+00 0.000000e+00
4.874630 6.249000e+102 6.894000e+203 1.000000e+07 1.293000e+40 2.565000e+02 7.463000e-01 2.376338e+01 0.000000e+00 0.000000e+00
5.024520 5.932000e+101 6.544000e+202 1.000000e+07 2.587000e+40 2.555000e+02 7.345000e-01 6.311831e+01 0.000000e+00 0.000000e+00
5.174420 -9.990000e+02 -2.364000e+104 1.000000e+07 4.090000e+40 2.545000e+02 7.225000e-01 4.016430e+01 0.000000e+00 0.000000e+00
5.324320 9.055000e+102 9.989000e+203 1.000000e+07 5.784000e+40 2.536000e+02 7.108000e-01 1.417501e+01 0.000000e+00 0.000000e+00
5.474210 6.229000e+102 6.872000e+203 1.000000e+07 7.652000e+40 2.526000e+02 6.992000e-01 0.000000e+00 0.000000e+00 0.000000e+00
5.624110 7.351000e+102 8.110000e+203 1.000000e+07 9.679000e+40 2.516000e+02 6.878000e-01 1.581623e+01 0.000000e+00 0.000000e+00
5.774000 -9.990000e+02 -2.608000e+104 1.000000e+07 1.185000e+41 2.506000e+02 6.766000e-01 1.667051e+01 0.000000e+00 0.000000e+00
5.923900 -9.990000e+02 -2.364000e+104 1.000000e+07 1.417000e+41 2.497000e+02 6.656000e-01 7.018947e+01 0.000000e+00 0.000000e+00
6.073800 2.800000e+100 3.089000e+201 1.000000e+07 1.661000e+41 2.487000e+02 6.547000e-01 1.844661e+01 0.000000e+00 0.000000e+00
6.223690 -9.990000e+02 -2.608000e+104 1.000000e+07 1.918000e+41 2.477000e+02 6.437000e-01 0.000000e+00 0.000000e+00 0.000000e+00
6.373590 -9.990000e+02 -2.608000e+104 1.000000e+07 2.187000e+41 2.467000e+02 6.330000e-01 0.000000e+00 0.000000e+00 0.000000e+00
6.523490 -9.990000e+02 -2.364000e+104 1.000000e+07 2.468000e+41 2.458000e+02 6.224000e-01 2.127923e+01 0.000000e+00 0.000000e+00
6.673380 -9.990000e+02 -2.608000e+104 1.000000e+07 2.759000e+41 2.448000e+02 6.121000e-01 0.000000e+00 0.000000e+00 0.000000e+00
6.823280 -9.990000e+02 -2.364000e+104 1.000000e+07 3.061000e+41 2.438000e+02 6.018000e-01 4.655996e+01 0.000000e+00 0.000000e+00
6.973170 -9.990000e+02 -2.364000e+104 1.000000e+07 3.373000e+41 2.429000e+02 5.918000e-01 0.000000e+00 0.000000e+00 0.000000e+00
7.123070 -9.990000e+02 -2.364000e+104 1.000000e+07 3.695000e+41 2.419000e+02 5.817000e-01 0.000000e+00 0.000000e+00 0.000000e+00
7.272970 -9.990000e+02 -2.608000e+104 1.000000e+07 4.026000e+41 2.409000e+02 5.717000e-01 2.644964e+01 0.000000e+00 0.000000e+00
