2021/07/09 21:30:12-21:44:11 JST
fH2O= 58.55 /mnt/d/data/Na210709/21/Na214311.(00-0d)25ns 24000/40bin dz149.90 8330 shot 1.000mrad wid=0 fnum:14 fnum_noise:0
Altitude(km) W[g/kg] dW[g/kg] R355 dR355 T[K] RO[gm^-3] PZ^2_355 Wsonde[g/kg] dWsonde[g/kg]
0.190370 1.871000e+01 1.934000e-01 1.003000e-01 2.445000e-01 2.869000e+02 1.203000e+00 4.022055e+03 0.000000e+00 0.000000e+00
0.265320 1.633000e+01 1.596000e-01 2.090000e-01 5.092000e-01 2.864000e+02 1.194000e+00 8.159549e+03 0.000000e+00 0.000000e+00
0.340270 1.607000e+01 1.559000e-01 3.425000e-01 8.346000e-01 2.859000e+02 1.185000e+00 1.307608e+04 0.000000e+00 0.000000e+00
0.415210 1.658000e+01 1.634000e-01 4.831000e-01 1.177000e+00 2.854000e+02 1.177000e+00 1.806755e+04 0.000000e+00 0.000000e+00
0.490160 1.583000e+01 1.658000e-01 6.410000e-01 1.562000e+00 2.849000e+02 1.168000e+00 2.350848e+04 0.000000e+00 0.000000e+00
0.565110 1.445000e+01 1.635000e-01 1.140000e+00 2.775000e+00 2.845000e+02 1.160000e+00 4.076251e+04 0.000000e+00 0.000000e+00
0.640060 1.527000e+01 2.263000e-01 1.971000e+01 3.570000e+01 2.840000e+02 1.151000e+00 2.943248e+05 0.000000e+00 0.000000e+00
0.715010 1.580000e+01 5.139000e-01 2.939000e+01 2.766000e+01 2.835000e+02 1.143000e+00 1.189598e+05 0.000000e+00 0.000000e+00
0.789960 1.369000e+01 8.082000e-01 2.436000e+00 2.277000e+00 2.830000e+02 1.135000e+00 9.079764e+03 0.000000e+00 0.000000e+00
0.864900 1.490000e+01 9.494000e-01 6.289000e-01 5.878000e-01 2.825000e+02 1.126000e+00 2.304093e+03 0.000000e+00 0.000000e+00
0.939850 1.281000e+01 9.172000e-01 5.385000e-01 5.033000e-01 2.820000e+02 1.118000e+00 1.939037e+03 0.000000e+00 0.000000e+00
1.014800 1.329000e+01 1.028000e+00 5.201000e-01 4.860000e-01 2.815000e+02 1.110000e+00 1.840710e+03 0.000000e+00 0.000000e+00
1.127220 1.346000e+01 8.200000e-01 4.058000e-01 5.085000e-01 2.808000e+02 1.098000e+00 1.748113e+03 0.000000e+00 0.000000e+00
1.277120 1.270000e+01 9.051000e-01 3.947000e-01 4.945000e-01 2.798000e+02 1.082000e+00 1.643720e+03 0.000000e+00 0.000000e+00
1.427010 1.224000e+01 1.015000e+00 4.186000e-01 5.241000e-01 2.788000e+02 1.066000e+00 1.685506e+03 0.000000e+00 0.000000e+00
1.576910 1.518000e+01 1.278000e+00 4.378000e-01 5.480000e-01 2.779000e+02 1.050000e+00 1.705426e+03 0.000000e+00 0.000000e+00
1.726810 1.424000e+01 1.363000e+00 4.061000e-01 5.082000e-01 2.769000e+02 1.034000e+00 1.531113e+03 0.000000e+00 0.000000e+00
1.876700 1.045000e+01 1.285000e+00 4.560000e-01 5.703000e-01 2.759000e+02 1.019000e+00 1.663806e+03 0.000000e+00 0.000000e+00
2.026600 1.407000e+01 1.655000e+00 4.665000e-01 5.833000e-01 2.750000e+02 1.004000e+00 1.648159e+03 0.000000e+00 0.000000e+00
2.176500 1.347000e+01 1.828000e+00 5.044000e-01 6.306000e-01 2.740000e+02 9.887000e-01 1.725481e+03 0.000000e+00 0.000000e+00
2.326390 1.065000e+01 1.747000e+00 4.681000e-01 5.851000e-01 2.730000e+02 9.737000e-01 1.551400e+03 0.000000e+00 0.000000e+00
2.476290 9.187000e+00 1.900000e+00 3.475000e+00 4.174000e+00 2.720000e+02 9.590000e-01 9.222344e+03 0.000000e+00 0.000000e+00
2.626180 9.655000e+00 2.452000e+00 1.726000e+01 8.241000e+00 2.711000e+02 9.445000e-01 1.311651e+04 0.000000e+00 0.000000e+00
2.776080 1.258000e+01 3.464000e+00 8.419000e+00 1.753000e+00 2.701000e+02 9.302000e-01 3.590491e+03 0.000000e+00 0.000000e+00
2.925980 9.751000e+00 3.700000e+00 1.217000e+00 2.727000e-01 2.691000e+02 9.161000e-01 5.009142e+02 0.000000e+00 0.000000e+00
3.075870 4.533000e+00 3.158000e+00 1.068000e+00 2.445000e-01 2.682000e+02 9.021000e-01 4.257980e+02 0.000000e+00 0.000000e+00
3.225770 9.849000e+00 4.700000e+00 1.126000e+00 2.590000e-01 2.672000e+02 8.881000e-01 4.318846e+02 0.000000e+00 0.000000e+00
3.375670 7.382000e+00 3.452000e+00 1.007000e+00 2.375000e-01 2.662000e+02 8.744000e-01 3.760804e+02 0.000000e+00 0.000000e+00
3.525560 1.413000e+01 5.933000e+00 1.048000e+00 2.491000e-01 2.652000e+02 8.608000e-01 3.791415e+02 0.000000e+00 0.000000e+00
3.675460 1.236000e+01 7.679000e+00 9.965000e-01 2.424000e-01 2.643000e+02 8.475000e-01 3.512682e+02 0.000000e+00 0.000000e+00
3.825350 4.947000e+00 3.459000e+00 1.121000e+00 2.720000e-01 2.633000e+02 8.344000e-01 3.805030e+02 0.000000e+00 0.000000e+00
3.975250 1.332000e+01 7.291000e+00 1.242000e+00 3.009000e-01 2.623000e+02 8.215000e-01 4.030058e+02 0.000000e+00 0.000000e+00
4.125150 1.653000e+00 2.716000e+00 1.108000e+00 2.776000e-01 2.613000e+02 8.085000e-01 3.488767e+02 0.000000e+00 0.000000e+00
4.275040 1.887000e+00 3.105000e+00 1.313000e+00 3.246000e-01 2.604000e+02 7.957000e-01 3.929692e+02 0.000000e+00 0.000000e+00
4.424940 -9.990000e+02 -7.738000e+102 1.107000e+00 2.872000e-01 2.594000e+02 7.830000e-01 3.230984e+02 0.000000e+00 0.000000e+00
4.574830 -9.990000e+02 -7.738000e+102 1.027000e+00 2.754000e-01 2.584000e+02 7.706000e-01 2.930302e+02 0.000000e+00 0.000000e+00
4.724730 4.798000e+00 4.438000e+00 1.000000e+00 1.312000e-02 2.574000e+02 7.584000e-01 2.790599e+02 0.000000e+00 0.000000e+00
