2021/07/09 21:30:00-21:43:52 JST
fH2O= 62.19 /media/data/L0/Ko210709/21/Ko214300.(00-0d)25ns 24000/40bin dz149.90 7312 shot 0.300mrad wid=0 fnum:14 fnum_noise:0
Altitude(km) W[g/kg] dW[g/kg] R355 dR355 T[K] RO[gm^-3] PZ^2_355 Wsonde[g/kg] dWsonde[g/kg]
0.192370 1.812000e+01 3.559000e-01 1.000000e+07 3.234000e+39 2.869000e+02 1.202000e+00 2.498770e+03 0.000000e+00 0.000000e+00
0.267320 1.850000e+01 2.889000e-01 1.000000e+07 5.113000e+39 2.864000e+02 1.194000e+00 6.900502e+03 0.000000e+00 0.000000e+00
0.342270 1.848000e+01 2.664000e-01 1.000000e+07 7.230000e+39 2.859000e+02 1.185000e+00 1.349543e+04 0.000000e+00 0.000000e+00
0.417210 1.843000e+01 2.578000e-01 1.000000e+07 9.565000e+39 2.854000e+02 1.176000e+00 2.241035e+04 0.000000e+00 0.000000e+00
0.492160 1.843000e+01 2.721000e-01 1.000000e+07 1.210000e+40 2.849000e+02 1.168000e+00 4.692175e+04 0.000000e+00 0.000000e+00
0.567110 1.781000e+01 3.254000e-01 1.000000e+07 1.482000e+40 2.844000e+02 1.159000e+00 7.755000e+04 0.000000e+00 0.000000e+00
0.642060 1.832000e+01 4.912000e-01 1.000000e+07 1.771000e+40 2.840000e+02 1.151000e+00 9.663140e+04 0.000000e+00 0.000000e+00
0.717010 1.653000e+01 7.628000e-01 1.000000e+07 2.077000e+40 2.835000e+02 1.143000e+00 4.118485e+04 0.000000e+00 0.000000e+00
0.791960 1.418000e+01 1.109000e+00 1.000000e+07 2.398000e+40 2.830000e+02 1.134000e+00 2.028180e+04 0.000000e+00 0.000000e+00
0.866900 1.645000e+01 1.728000e+00 1.000000e+07 2.734000e+40 2.825000e+02 1.126000e+00 5.711413e+03 0.000000e+00 0.000000e+00
0.941850 1.565000e+01 1.987000e+00 1.000000e+07 3.085000e+40 2.820000e+02 1.118000e+00 3.309704e+03 0.000000e+00 0.000000e+00
1.016800 1.722000e+01 2.402000e+00 1.000000e+07 3.449000e+40 2.815000e+02 1.110000e+00 1.293749e+03 0.000000e+00 0.000000e+00
1.129220 1.537000e+01 1.868000e+00 -9.990000e+02 -8.766000e+02 2.808000e+02 1.098000e+00 1.634868e+03 0.000000e+00 0.000000e+00
1.279120 1.410000e+01 2.924000e+00 -9.990000e+02 -8.764000e+02 2.798000e+02 1.081000e+00 9.977131e+03 0.000000e+00 0.000000e+00
1.429010 -9.990000e+02 -9.990000e+11 -9.990000e+02 -9.099000e+02 2.788000e+02 1.065000e+00 1.633732e+01 0.000000e+00 0.000000e+00
1.578910 -9.990000e+02 -7.738000e+102 -9.990000e+02 -9.399000e+02 2.779000e+02 1.050000e+00 9.972239e+00 0.000000e+00 0.000000e+00
1.728810 -9.990000e+02 -5.472000e+102 -9.990000e+02 -9.913000e+02 2.769000e+02 1.034000e+00 5.977807e+00 0.000000e+00 0.000000e+00
1.878700 -9.990000e+02 -5.472000e+102 -9.990000e+02 -1.070000e+03 2.759000e+02 1.019000e+00 3.529655e+00 0.000000e+00 0.000000e+00
2.028600 -9.990000e+02 -5.472000e+102 -9.990000e+02 -1.020000e+03 2.750000e+02 1.004000e+00 6.173095e+00 0.000000e+00 0.000000e+00
2.178500 -9.990000e+02 -7.738000e+102 -9.990000e+02 -1.172000e+03 2.740000e+02 9.885000e-01 2.373033e+00 0.000000e+00 0.000000e+00
2.328390 -9.990000e+02 -7.738000e+102 -9.990000e+02 -1.239000e+03 2.730000e+02 9.735000e-01 0.000000e+00 0.000000e+00 0.000000e+00
2.478290 -9.990000e+02 -5.472000e+102 -9.990000e+02 -1.239000e+03 2.720000e+02 9.588000e-01 0.000000e+00 0.000000e+00 0.000000e+00
2.628180 -9.990000e+02 -9.990000e+11 -9.990000e+02 -9.719000e+02 2.711000e+02 9.443000e-01 1.726922e+01 0.000000e+00 0.000000e+00
2.778080 -9.990000e+02 -7.738000e+102 -9.990000e+02 -1.070000e+03 2.701000e+02 9.300000e-01 7.718109e+00 0.000000e+00 0.000000e+00
2.927980 -9.990000e+02 -7.738000e+102 -9.990000e+02 -1.070000e+03 2.691000e+02 9.159000e-01 8.573498e+00 0.000000e+00 0.000000e+00
3.077870 -9.990000e+02 -7.738000e+102 -9.990000e+02 -1.020000e+03 2.682000e+02 9.019000e-01 1.421067e+01 0.000000e+00 0.000000e+00
3.227770 -9.990000e+02 -7.738000e+102 -9.990000e+02 -1.239000e+03 2.672000e+02 8.879000e-01 0.000000e+00 0.000000e+00 0.000000e+00
3.377670 -9.990000e+02 -7.738000e+102 -9.990000e+02 -9.581000e+02 2.662000e+02 8.742000e-01 3.422792e+01 0.000000e+00 0.000000e+00
3.527560 -9.990000e+02 -7.738000e+102 -9.990000e+02 -1.311000e+01 2.652000e+02 8.607000e-01 0.000000e+00 0.000000e+00 0.000000e+00
3.677460 -9.990000e+02 -7.738000e+102 -9.990000e+02 -1.020000e+03 2.642000e+02 8.473000e-01 2.028669e+01 0.000000e+00 0.000000e+00
3.827350 -9.990000e+02 -7.738000e+102 -9.990000e+02 -1.070000e+03 2.633000e+02 8.342000e-01 1.464941e+01 0.000000e+00 0.000000e+00
3.977250 -9.990000e+02 -7.738000e+102 -9.990000e+02 -1.070000e+03 2.623000e+02 8.213000e-01 1.581939e+01 0.000000e+00 0.000000e+00
4.127150 -9.990000e+02 -7.738000e+102 -9.990000e+02 -1.172000e+03 2.613000e+02 8.083000e-01 8.517149e+00 0.000000e+00 0.000000e+00
4.277040 -9.990000e+02 -7.738000e+102 -9.990000e+02 -1.070000e+03 2.604000e+02 7.955000e-01 1.829410e+01 0.000000e+00 0.000000e+00
4.426940 -9.990000e+02 -5.472000e+102 -9.990000e+02 -1.070000e+03 2.594000e+02 7.829000e-01 1.959891e+01 0.000000e+00 0.000000e+00
4.576830 -9.990000e+02 -7.738000e+102 -9.990000e+02 -1.172000e+03 2.584000e+02 7.704000e-01 1.047427e+01 0.000000e+00 0.000000e+00
