2021/07/10 08:00:00-08:13:52 JST
fH2O= 62.19 /media/data/L0/Ko210710/08/Ko081300.(00-0d)25ns 24000/40bin dz149.90 6884 shot 0.300mrad wid=0 fnum:14 fnum_noise:0
Altitude(km) W[g/kg] dW[g/kg] R355 dR355 T[K] RO[gm^-3] PZ^2_355 Wsonde[g/kg] dWsonde[g/kg]
0.192370 1.700000e+01 3.044000e+00 1.000000e+07 1.617000e+39 2.869000e+02 1.202000e+00 3.737755e+03 0.000000e+00 0.000000e+00
0.267320 -9.990000e+02 -9.990000e+11 1.000000e+07 3.234000e+39 2.864000e+02 1.194000e+00 2.114227e+02 0.000000e+00 0.000000e+00
0.342270 -9.990000e+02 -1.146000e+104 1.000000e+07 5.113000e+39 2.859000e+02 1.185000e+00 6.908430e+01 0.000000e+00 0.000000e+00
0.417210 -9.990000e+02 -1.014000e+104 1.000000e+07 7.230000e+39 2.854000e+02 1.176000e+00 1.044396e+01 0.000000e+00 0.000000e+00
0.492160 -9.990000e+02 -9.990000e+11 1.000000e+07 9.565000e+39 2.849000e+02 1.168000e+00 4.117475e+00 0.000000e+00 0.000000e+00
0.567110 -9.990000e+02 -1.146000e+104 1.000000e+07 1.210000e+40 2.844000e+02 1.159000e+00 4.823914e+00 0.000000e+00 0.000000e+00
0.642060 -9.990000e+02 -9.990000e+11 1.000000e+07 1.482000e+40 2.840000e+02 1.151000e+00 2.473273e+00 0.000000e+00 0.000000e+00
0.717010 -9.990000e+02 -9.990000e+11 1.000000e+07 1.771000e+40 2.835000e+02 1.143000e+00 1.028134e+00 0.000000e+00 0.000000e+00
0.791960 -9.990000e+02 -9.990000e+11 1.000000e+07 2.077000e+40 2.830000e+02 1.134000e+00 6.271591e-01 0.000000e+00 0.000000e+00
0.866900 -9.990000e+02 -9.990000e+11 1.000000e+07 2.398000e+40 2.825000e+02 1.126000e+00 7.514703e-01 0.000000e+00 0.000000e+00
0.941850 -9.990000e+02 -1.014000e+104 1.000000e+07 2.734000e+40 2.820000e+02 1.118000e+00 8.870323e-01 0.000000e+00 0.000000e+00
1.016800 -9.990000e+02 -9.990000e+11 1.000000e+07 3.085000e+40 2.815000e+02 1.110000e+00 1.033829e+00 0.000000e+00 0.000000e+00
1.129220 1.266000e+103 9.373000e+203 1.019000e-103 1.045000e-103 2.808000e+02 1.098000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.279120 -9.990000e+02 -9.990000e+11 6.765000e-04 5.753000e-04 2.798000e+02 1.081000e+00 8.180948e-01 0.000000e+00 0.000000e+00
1.429010 -9.990000e+02 -9.990000e+11 1.747000e-103 1.799000e-103 2.788000e+02 1.065000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.578910 -9.990000e+02 -9.990000e+11 2.206000e-103 2.276000e-103 2.779000e+02 1.050000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.728810 -9.990000e+02 -1.444000e+104 2.734000e-103 2.826000e-103 2.769000e+02 1.034000e+00 0.000000e+00 0.000000e+00 0.000000e+00
1.878700 -9.990000e+02 -1.622000e+104 3.337000e-103 3.455000e-103 2.759000e+02 1.019000e+00 0.000000e+00 0.000000e+00 0.000000e+00
2.028600 -9.990000e+02 -9.990000e+11 6.030000e-03 4.157000e-03 2.750000e+02 1.004000e+00 4.115393e+00 0.000000e+00 0.000000e+00
2.178500 -9.990000e+02 -9.990000e+11 4.790000e-103 4.975000e-103 2.740000e+02 9.885000e-01 0.000000e+00 0.000000e+00 0.000000e+00
2.328390 -9.990000e+02 -1.622000e+104 5.651000e-103 5.878000e-103 2.730000e+02 9.735000e-01 0.000000e+00 0.000000e+00 0.000000e+00
