2021/07/10 13:45:47-13:59:45 JST
fH2O= 58.55 /mnt/d/data/Na210710/13/Na135846.(00-0d)25ns 24000/40bin dz149.90 8330 shot 1.000mrad wid=0 fnum:14 fnum_noise:0
Altitude(km) W[g/kg] dW[g/kg] R355 dR355 T[K] RO[gm^-3] PZ^2_355 Wsonde[g/kg] dWsonde[g/kg]
0.190370 1.484000e+01 3.821000e-01 1.040000e-01 1.377000e-02 2.869000e+02 1.203000e+00 3.053532e+03 0.000000e+00 0.000000e+00
0.265320 1.441000e+01 3.138000e-01 2.311000e-01 2.995000e-02 2.864000e+02 1.194000e+00 6.610390e+03 0.000000e+00 0.000000e+00
0.340270 1.434000e+01 3.094000e-01 3.753000e-01 4.794000e-02 2.859000e+02 1.185000e+00 1.049767e+04 0.000000e+00 0.000000e+00
0.415210 1.446000e+01 3.222000e-01 5.313000e-01 6.730000e-02 2.854000e+02 1.177000e+00 1.455771e+04 0.000000e+00 0.000000e+00
0.490160 1.446000e+01 3.451000e-01 8.430000e-01 1.067000e-01 2.849000e+02 1.168000e+00 2.264972e+04 0.000000e+00 0.000000e+00
0.565110 1.327000e+01 4.483000e-01 4.144000e+00 2.648000e-01 2.845000e+02 1.160000e+00 9.453079e+04 0.000000e+00 0.000000e+00
0.640060 1.303000e+01 6.731000e-01 1.455000e+00 9.007000e-02 2.840000e+02 1.151000e+00 3.191502e+04 0.000000e+00 0.000000e+00
0.715010 1.297000e+01 8.158000e-01 6.929000e-01 4.241000e-02 2.835000e+02 1.143000e+00 1.493277e+04 0.000000e+00 0.000000e+00
0.789960 1.337000e+01 9.467000e-01 5.697000e-01 3.395000e-02 2.830000e+02 1.135000e+00 1.206250e+04 0.000000e+00 0.000000e+00
0.864900 1.185000e+01 1.089000e+00 5.907000e-01 3.430000e-02 2.825000e+02 1.126000e+00 1.229033e+04 0.000000e+00 0.000000e+00
0.939850 1.206000e+01 1.256000e+00 6.379000e-01 3.627000e-02 2.820000e+02 1.118000e+00 1.304282e+04 0.000000e+00 0.000000e+00
1.014800 1.214000e+01 1.413000e+00 6.988000e-01 3.916000e-02 2.815000e+02 1.110000e+00 1.404514e+04 0.000000e+00 0.000000e+00
1.127220 1.283000e+01 1.214000e+00 7.250000e-01 3.704000e-02 2.808000e+02 1.098000e+00 1.442901e+04 0.000000e+00 0.000000e+00
1.277120 1.202000e+01 1.525000e+00 8.485000e-01 4.260000e-02 2.798000e+02 1.082000e+00 1.632246e+04 0.000000e+00 0.000000e+00
1.427010 8.650000e+00 1.944000e+00 9.084000e-01 4.539000e-02 2.788000e+02 1.066000e+00 1.689996e+04 0.000000e+00 0.000000e+00
1.576910 1.082000e+01 2.500000e+00 8.922000e-01 4.432000e-02 2.779000e+02 1.050000e+00 1.606131e+04 0.000000e+00 0.000000e+00
1.726810 1.768000e+01 3.134000e+00 1.071000e+00 5.283000e-02 2.769000e+02 1.034000e+00 1.854689e+04 0.000000e+00 0.000000e+00
1.876700 7.819000e+00 4.077000e+00 1.176000e+00 5.648000e-02 2.759000e+02 1.019000e+00 1.943025e+04 0.000000e+00 0.000000e+00
2.026600 1.017000e+01 4.725000e+00 1.106000e+00 5.278000e-02 2.750000e+02 1.004000e+00 1.756426e+04 0.000000e+00 0.000000e+00
2.176500 1.530000e+01 5.727000e+00 1.111000e+00 5.256000e-02 2.740000e+02 9.887000e-01 1.693343e+04 0.000000e+00 0.000000e+00
2.326390 3.096000e+00 6.988000e+00 1.091000e+00 5.146000e-02 2.730000e+02 9.737000e-01 1.600446e+04 0.000000e+00 0.000000e+00
2.476290 -9.990000e+02 -9.990000e+11 9.950000e-01 4.742000e-02 2.720000e+02 9.590000e-01 1.415438e+04 0.000000e+00 0.000000e+00
2.626180 1.375000e+00 1.024000e+01 8.994000e-01 4.313000e-02 2.711000e+02 9.445000e-01 1.241543e+04 0.000000e+00 0.000000e+00
2.776080 1.165000e+00 1.037000e+01 8.477000e-01 4.055000e-02 2.701000e+02 9.302000e-01 1.135813e+04 0.000000e+00 0.000000e+00
2.925980 -9.990000e+02 -2.833000e+105 7.951000e-01 3.760000e-02 2.691000e+02 9.161000e-01 1.034707e+04 0.000000e+00 0.000000e+00
3.075870 1.846000e+00 1.543000e+01 8.074000e-01 3.768000e-02 2.682000e+02 9.021000e-01 1.019948e+04 0.000000e+00 0.000000e+00
3.225770 -9.990000e+02 -2.833000e+105 8.202000e-01 3.794000e-02 2.672000e+02 8.881000e-01 1.005868e+04 0.000000e+00 0.000000e+00
