2021/07/09 00:45:59-00:59:58 JST
fH2O= 58.55 /mnt/d/data/Na210709/00/Na005858.(00-0d)25ns 24000/40bin dz149.90 8330 shot 1.000mrad wid=0 fnum:14 fnum_noise:0
Altitude(km) W[g/kg] dW[g/kg] R355 dR355 T[K] RO[gm^-3] PZ^2_355 Wsonde[g/kg] dWsonde[g/kg]
0.190370 2.340000e+01 4.802000e-01 -9.990000e+02 -1.194000e+03 2.869000e+02 1.203000e+00 8.886052e+03 0.000000e+00 0.000000e+00
0.265320 -9.990000e+02 -9.990000e+11 -9.990000e+02 -1.194000e+03 2.864000e+02 1.194000e+00 1.118872e+04 0.000000e+00 0.000000e+00
0.340270 2.052000e+01 6.613000e-01 -9.990000e+02 -1.194000e+03 2.859000e+02 1.185000e+00 1.258085e+04 0.000000e+00 0.000000e+00
0.415210 1.944000e+01 7.782000e-01 -9.990000e+02 -1.194000e+03 2.854000e+02 1.177000e+00 1.086957e+04 0.000000e+00 0.000000e+00
0.490160 1.820000e+01 9.188000e-01 -9.990000e+02 -1.194000e+03 2.849000e+02 1.168000e+00 8.831793e+03 0.000000e+00 0.000000e+00
0.565110 1.789000e+01 1.068000e+00 -9.990000e+02 -1.194000e+03 2.845000e+02 1.160000e+00 8.031519e+03 0.000000e+00 0.000000e+00
0.640060 1.898000e+01 1.363000e+00 -9.990000e+02 -1.194000e+03 2.840000e+02 1.151000e+00 4.279246e+03 0.000000e+00 0.000000e+00
0.715010 2.062000e+01 1.677000e+00 -9.990000e+02 -1.194000e+03 2.835000e+02 1.143000e+00 4.691453e+03 0.000000e+00 0.000000e+00
0.789960 1.993000e+01 1.926000e+00 -9.990000e+02 -1.194000e+03 2.830000e+02 1.135000e+00 6.278648e+03 0.000000e+00 0.000000e+00
0.864900 1.807000e+01 2.345000e+00 -9.990000e+02 -1.194000e+03 2.825000e+02 1.126000e+00 8.602966e+03 0.000000e+00 0.000000e+00
0.939850 2.181000e+01 3.519000e+00 -9.990000e+02 -1.194000e+03 2.820000e+02 1.118000e+00 4.180872e+03 0.000000e+00 0.000000e+00
1.014800 -9.990000e+02 -9.990000e+11 -9.990000e+02 -1.194000e+03 2.815000e+02 1.110000e+00 3.684491e+03 0.000000e+00 0.000000e+00
1.127220 2.212000e+01 4.259000e+00 -9.990000e+02 -8.161000e+02 2.808000e+02 1.098000e+00 1.924978e+03 0.000000e+00 0.000000e+00
1.277120 -9.990000e+02 -9.990000e+11 -9.990000e+02 -8.161000e+02 2.798000e+02 1.082000e+00 2.021964e+03 0.000000e+00 0.000000e+00
1.427010 1.529000e+01 9.161000e+00 -9.990000e+02 -8.163000e+02 2.788000e+02 1.066000e+00 1.384352e+03 0.000000e+00 0.000000e+00
1.576910 -9.990000e+02 -1.973000e+103 -9.990000e+02 -8.266000e+02 2.779000e+02 1.050000e+00 6.963169e+01 0.000000e+00 0.000000e+00
1.726810 -9.990000e+02 -1.973000e+103 -9.990000e+02 -9.358000e+02 2.769000e+02 1.034000e+00 5.963978e+00 0.000000e+00 0.000000e+00
