2021/07/09 19:15:00-19:28:52 JST
fH2O= 62.19 /media/data/L0/Ko210709/19/Ko192800.(00-0d)25ns 24000/40bin dz149.90 7313 shot 0.300mrad wid=0 fnum:14 fnum_noise:0
Altitude(km) W[g/kg] dW[g/kg] R355 dR355 T[K] RO[gm^-3] PZ^2_355 Wsonde[g/kg] dWsonde[g/kg]
0.192370 1.765000e+01 3.750000e-01 4.273000e-02 4.308000e-02 2.869000e+02 1.202000e+00 1.917072e+03 0.000000e+00 0.000000e+00
0.267320 1.797000e+01 2.971000e-01 1.221000e-01 1.230000e-01 2.864000e+02 1.194000e+00 5.300904e+03 0.000000e+00 0.000000e+00
0.342270 1.802000e+01 2.729000e-01 2.366000e-01 2.383000e-01 2.859000e+02 1.185000e+00 1.001275e+04 0.000000e+00 0.000000e+00
0.417210 1.771000e+01 2.603000e-01 3.822000e-01 3.850000e-01 2.854000e+02 1.176000e+00 1.581492e+04 0.000000e+00 0.000000e+00
0.492160 1.746000e+01 2.612000e-01 5.330000e-01 5.367000e-01 2.849000e+02 1.168000e+00 2.159361e+04 0.000000e+00 0.000000e+00
0.567110 1.646000e+01 2.658000e-01 6.337000e-01 6.381000e-01 2.844000e+02 1.159000e+00 2.516754e+04 0.000000e+00 0.000000e+00
0.642060 1.650000e+01 2.896000e-01 6.717000e-01 6.763000e-01 2.840000e+02 1.151000e+00 2.616706e+04 0.000000e+00 0.000000e+00
0.717010 1.580000e+01 3.060000e-01 7.103000e-01 7.151000e-01 2.835000e+02 1.143000e+00 2.715785e+04 0.000000e+00 0.000000e+00
0.791960 1.480000e+01 3.186000e-01 7.370000e-01 7.420000e-01 2.830000e+02 1.134000e+00 2.766716e+04 0.000000e+00 0.000000e+00
0.866900 1.466000e+01 3.466000e-01 7.239000e-01 7.287000e-01 2.825000e+02 1.126000e+00 2.668723e+04 0.000000e+00 0.000000e+00
0.941850 1.436000e+01 3.761000e-01 7.018000e-01 7.065000e-01 2.820000e+02 1.118000e+00 2.541636e+04 0.000000e+00 0.000000e+00
1.016800 1.335000e+01 3.879000e-01 6.663000e-01 6.708000e-01 2.815000e+02 1.110000e+00 2.371069e+04 0.000000e+00 0.000000e+00
1.129220 1.294000e+01 3.079000e-01 3.954000e-01 7.265000e-01 2.808000e+02 1.098000e+00 2.257365e+04 0.000000e+00 0.000000e+00
1.279120 1.267000e+01 3.561000e-01 4.188000e-01 7.693000e-01 2.798000e+02 1.081000e+00 2.309887e+04 0.000000e+00 0.000000e+00
1.429010 1.353000e+01 4.313000e-01 4.245000e-01 7.797000e-01 2.788000e+02 1.065000e+00 2.262944e+04 0.000000e+00 0.000000e+00
1.578910 1.204000e+01 4.710000e-01 3.840000e-01 7.051000e-01 2.779000e+02 1.050000e+00 1.979234e+04 0.000000e+00 0.000000e+00
1.728810 1.306000e+01 5.601000e-01 3.836000e-01 7.042000e-01 2.769000e+02 1.034000e+00 1.912698e+04 0.000000e+00 0.000000e+00
1.878700 1.230000e+01 6.298000e-01 3.606000e-01 6.619000e-01 2.759000e+02 1.019000e+00 1.739975e+04 0.000000e+00 0.000000e+00
2.028600 1.126000e+01 6.707000e-01 3.562000e-01 6.537000e-01 2.750000e+02 1.004000e+00 1.663619e+04 0.000000e+00 0.000000e+00
2.178500 1.111000e+01 7.486000e-01 3.764000e-01 6.906000e-01 2.740000e+02 9.885000e-01 1.701656e+04 0.000000e+00 0.000000e+00
