2021/07/10 00:45:00-00:58:52 JST
fH2O= 62.19 /media/data/L0/Ko210710/00/Ko005800.(00-0d)25ns 24000/40bin dz149.90 7315 shot 0.300mrad wid=0 fnum:14 fnum_noise:0
Altitude(km) W[g/kg] dW[g/kg] R355 dR355 T[K] RO[gm^-3] PZ^2_355 Wsonde[g/kg] dWsonde[g/kg]
0.192370 1.958000e+01 6.984000e-01 1.000000e+07 3.234000e+39 2.869000e+02 1.202000e+00 4.685267e+03 0.000000e+00 0.000000e+00
0.267320 1.840000e+01 8.628000e-01 1.000000e+07 5.113000e+39 2.864000e+02 1.194000e+00 8.933058e+03 0.000000e+00 0.000000e+00
0.342270 1.840000e+01 1.320000e+00 1.000000e+07 7.230000e+39 2.859000e+02 1.185000e+00 9.500364e+03 0.000000e+00 0.000000e+00
0.417210 1.703000e+01 2.087000e+00 1.000000e+07 9.565000e+39 2.854000e+02 1.176000e+00 4.721895e+03 0.000000e+00 0.000000e+00
0.492160 -9.990000e+02 -9.990000e+11 1.000000e+07 1.210000e+40 2.849000e+02 1.168000e+00 1.926672e+03 0.000000e+00 0.000000e+00
0.567110 1.582000e+01 3.140000e+00 1.000000e+07 1.482000e+40 2.844000e+02 1.159000e+00 8.636710e+02 0.000000e+00 0.000000e+00
0.642060 1.456000e+01 3.544000e+00 1.000000e+07 1.771000e+40 2.840000e+02 1.151000e+00 1.220565e+03 0.000000e+00 0.000000e+00
0.717010 -9.990000e+02 -9.990000e+11 1.000000e+07 2.077000e+40 2.835000e+02 1.143000e+00 2.226227e+03 0.000000e+00 0.000000e+00
0.791960 2.036000e+01 1.386000e+01 1.000000e+07 2.398000e+40 2.830000e+02 1.134000e+00 1.287035e+03 0.000000e+00 0.000000e+00
0.866900 -9.990000e+02 -4.468000e+102 1.000000e+07 2.734000e+40 2.825000e+02 1.126000e+00 7.591511e+01 0.000000e+00 0.000000e+00
0.941850 -9.990000e+02 -4.468000e+102 1.000000e+07 3.085000e+40 2.820000e+02 1.118000e+00 1.330589e+01 0.000000e+00 0.000000e+00
1.016800 -9.990000e+02 -4.468000e+102 1.000000e+07 3.449000e+40 2.815000e+02 1.110000e+00 1.137237e+01 0.000000e+00 0.000000e+00
1.129220 -9.990000e+02 -5.472000e+102 -9.990000e+02 -8.074000e+02 2.808000e+02 1.098000e+00 2.231619e+01 0.000000e+00 0.000000e+00
1.279120 -9.990000e+02 -5.472000e+102 -9.990000e+02 -8.520000e+02 2.798000e+02 1.081000e+00 7.362919e+00 0.000000e+00 0.000000e+00
1.429010 -9.990000e+02 -7.738000e+102 -9.990000e+02 -9.416000e+02 2.788000e+02 1.065000e+00 3.063203e+00 0.000000e+00 0.000000e+00
1.578910 -9.990000e+02 -7.738000e+102 -9.990000e+02 -1.086000e+03 2.779000e+02 1.050000e+00 1.246520e+00 0.000000e+00 0.000000e+00
