2021/07/10 06:30:00-06:43:52 JST
fH2O= 62.19 /media/data/L0/Ko210710/06/Ko064300.(00-0d)25ns 24000/40bin dz149.90 7319 shot 0.300mrad wid=0 fnum:14 fnum_noise:0
Altitude(km) W[g/kg] dW[g/kg] R355 dR355 T[K] RO[gm^-3] PZ^2_355 Wsonde[g/kg] dWsonde[g/kg]
0.192370 1.750000e+01 4.088000e-01 -9.990000e+02 -1.117000e+03 2.869000e+02 1.202000e+00 2.186169e+03 0.000000e+00 0.000000e+00
0.267320 1.754000e+01 3.522000e-01 -9.990000e+02 -1.117000e+03 2.864000e+02 1.194000e+00 8.328315e+03 0.000000e+00 0.000000e+00
0.342270 1.818000e+01 3.882000e-01 -9.990000e+02 -1.117000e+03 2.859000e+02 1.185000e+00 3.040182e+04 0.000000e+00 0.000000e+00
0.417210 1.886000e+01 5.411000e-01 -9.990000e+02 -1.117000e+03 2.854000e+02 1.176000e+00 3.481167e+04 0.000000e+00 0.000000e+00
0.492160 1.772000e+01 9.555000e-01 -9.990000e+02 -1.117000e+03 2.849000e+02 1.168000e+00 2.849062e+04 0.000000e+00 0.000000e+00
0.567110 1.507000e+01 3.159000e+00 -9.990000e+02 -1.117000e+03 2.844000e+02 1.159000e+00 1.099631e+04 0.000000e+00 0.000000e+00
0.642060 -9.990000e+02 -9.990000e+11 -9.990000e+02 -1.117000e+03 2.840000e+02 1.151000e+00 1.698616e+03 0.000000e+00 0.000000e+00
0.717010 5.373000e+00 1.593000e+02 -9.990000e+02 -1.118000e+03 2.835000e+02 1.143000e+00 1.949921e+02 0.000000e+00 0.000000e+00
0.791960 -9.990000e+02 -2.006000e+104 -9.990000e+02 -1.121000e+03 2.830000e+02 1.134000e+00 6.774904e+01 0.000000e+00 0.000000e+00
0.866900 -9.990000e+02 -1.773000e+104 -9.990000e+02 -1.124000e+03 2.825000e+02 1.126000e+00 4.885242e+01 0.000000e+00 0.000000e+00
0.941850 -9.990000e+02 -9.990000e+11 -9.990000e+02 -1.131000e+03 2.820000e+02 1.118000e+00 2.838696e+01 0.000000e+00 0.000000e+00
1.016800 -9.990000e+02 -1.773000e+104 -9.990000e+02 -1.139000e+03 2.815000e+02 1.110000e+00 2.067745e+01 0.000000e+00 0.000000e+00
1.129220 -9.990000e+02 -2.833000e+104 -9.990000e+02 -7.395000e+02 2.808000e+02 1.098000e+00 2.933020e+01 0.000000e+00 0.000000e+00
1.279120 -9.990000e+02 -2.833000e+104 -9.990000e+02 -7.295000e+02 2.798000e+02 1.081000e+00 1.219159e+02 0.000000e+00 0.000000e+00
1.429010 -9.990000e+02 -2.833000e+104 -9.990000e+02 -1.018000e+03 2.788000e+02 1.065000e+00 1.021065e+00 0.000000e+00 0.000000e+00
1.578910 -9.990000e+02 -9.990000e+11 -9.990000e+02 -8.822000e+02 2.779000e+02 1.050000e+00 3.739569e+00 0.000000e+00 0.000000e+00
1.728810 -9.990000e+02 -9.990000e+11 -9.990000e+02 -9.294000e+02 2.769000e+02 1.034000e+00 2.988896e+00 0.000000e+00 0.000000e+00
1.878700 -9.990000e+02 -2.833000e+104 -9.990000e+02 -1.018000e+03 2.759000e+02 1.019000e+00 1.764826e+00 0.000000e+00 0.000000e+00
2.028600 -9.990000e+02 -2.508000e+104 -9.990000e+02 -9.294000e+02 2.750000e+02 1.004000e+00 4.115391e+00 0.000000e+00 0.000000e+00
2.178500 -9.990000e+02 -9.990000e+11 -9.990000e+02 -1.025000e+03 2.740000e+02 9.885000e-01 0.000000e+00 0.000000e+00 0.000000e+00
2.328390 -9.990000e+02 -9.990000e+11 -9.990000e+02 -9.294000e+02 2.730000e+02 9.735000e-01 5.421647e+00 0.000000e+00 0.000000e+00
2.478290 -9.990000e+02 -2.508000e+104 -9.990000e+02 -8.822000e+02 2.720000e+02 9.588000e-01 9.213327e+00 0.000000e+00 0.000000e+00
