2021/07/10 22:15:00-22:28:52 JST
fH2O= 62.19 /media/data/L0/Ko210710/22/Ko222800.(00-0d)25ns 24000/40bin dz149.90 7313 shot 0.300mrad wid=0 fnum:14 fnum_noise:0
Altitude(km) W[g/kg] dW[g/kg] R355 dR355 T[K] RO[gm^-3] PZ^2_355 Wsonde[g/kg] dWsonde[g/kg]
0.192370 1.581000e+01 3.190000e-01 5.671000e-02 3.852000e-03 2.869000e+02 1.202000e+00 2.099419e+03 0.000000e+00 0.000000e+00
0.267320 1.506000e+01 2.461000e-01 1.383000e-01 8.382000e-03 2.864000e+02 1.194000e+00 4.956381e+03 0.000000e+00 0.000000e+00
0.342270 1.578000e+01 2.305000e-01 3.087000e-01 1.712000e-02 2.859000e+02 1.185000e+00 1.078348e+04 0.000000e+00 0.000000e+00
0.417210 1.642000e+01 2.306000e-01 5.092000e-01 2.684000e-02 2.854000e+02 1.176000e+00 1.738641e+04 0.000000e+00 0.000000e+00
0.492160 1.614000e+01 2.335000e-01 6.712000e-01 3.455000e-02 2.849000e+02 1.168000e+00 2.244197e+04 0.000000e+00 0.000000e+00
0.567110 1.534000e+01 2.370000e-01 8.240000e-01 4.212000e-02 2.844000e+02 1.159000e+00 2.700758e+04 0.000000e+00 0.000000e+00
0.642060 1.560000e+01 2.576000e-01 9.528000e-01 4.869000e-02 2.840000e+02 1.151000e+00 3.063268e+04 0.000000e+00 0.000000e+00
0.717010 1.520000e+01 2.743000e-01 1.063000e+00 5.422000e-02 2.835000e+02 1.143000e+00 3.343694e+04 0.000000e+00 0.000000e+00
0.791960 1.501000e+01 2.960000e-01 1.103000e+00 5.612000e-02 2.830000e+02 1.134000e+00 3.392673e+04 0.000000e+00 0.000000e+00
0.866900 1.407000e+01 3.060000e-01 1.129000e+00 5.719000e-02 2.825000e+02 1.126000e+00 3.390077e+04 0.000000e+00 0.000000e+00
0.941850 1.449000e+01 3.387000e-01 1.150000e+00 5.791000e-02 2.820000e+02 1.118000e+00 3.368094e+04 0.000000e+00 0.000000e+00
1.016800 1.431000e+01 3.658000e-01 1.117000e+00 5.609000e-02 2.815000e+02 1.110000e+00 3.198266e+04 0.000000e+00 0.000000e+00
1.129220 1.211000e+01 2.601000e-01 1.003000e+00 4.009000e-02 2.808000e+02 1.098000e+00 2.820533e+04 0.000000e+00 0.000000e+00
1.279120 9.921000e+00 2.664000e-01 9.248000e-01 3.681000e-02 2.798000e+02 1.081000e+00 2.513255e+04 0.000000e+00 0.000000e+00
1.429010 9.340000e+00 2.873000e-01 9.247000e-01 3.665000e-02 2.788000e+02 1.065000e+00 2.428944e+04 0.000000e+00 0.000000e+00
1.578910 9.579000e+00 3.303000e-01 9.171000e-01 3.617000e-02 2.779000e+02 1.050000e+00 2.329286e+04 0.000000e+00 0.000000e+00
