2021/07/10 05:45:28-05:59:27 JST
fH2O= 58.55 /mnt/d/data/Na210710/05/Na055827.(00-0d)25ns 24000/40bin dz149.90 8330 shot 1.000mrad wid=0 fnum:14 fnum_noise:0
Altitude(km) W[g/kg] dW[g/kg] R355 dR355 T[K] RO[gm^-3] PZ^2_355 Wsonde[g/kg] dWsonde[g/kg]
0.190370 1.952000e+01 5.193000e-01 -9.990000e+02 -1.194000e+03 2.869000e+02 1.203000e+00 5.682707e+03 0.000000e+00 0.000000e+00
0.265320 1.785000e+01 5.662000e-01 -9.990000e+02 -1.194000e+03 2.864000e+02 1.194000e+00 7.722128e+03 0.000000e+00 0.000000e+00
0.340270 1.957000e+01 7.069000e-01 -9.990000e+02 -1.194000e+03 2.859000e+02 1.185000e+00 1.633594e+04 0.000000e+00 0.000000e+00
0.415210 1.801000e+01 8.971000e-01 -9.990000e+02 -1.194000e+03 2.854000e+02 1.177000e+00 1.863739e+04 0.000000e+00 0.000000e+00
0.490160 2.005000e+01 1.414000e+00 -9.990000e+02 -1.194000e+03 2.849000e+02 1.168000e+00 1.357660e+04 0.000000e+00 0.000000e+00
0.565110 1.741000e+01 2.022000e+00 -9.990000e+02 -1.194000e+03 2.845000e+02 1.160000e+00 6.461039e+03 0.000000e+00 0.000000e+00
0.640060 1.919000e+01 2.763000e+00 -9.990000e+02 -1.194000e+03 2.840000e+02 1.151000e+00 5.814433e+03 0.000000e+00 0.000000e+00
0.715010 1.716000e+01 4.158000e+00 -9.990000e+02 -1.194000e+03 2.835000e+02 1.143000e+00 6.513515e+03 0.000000e+00 0.000000e+00
0.789960 -9.990000e+02 -9.990000e+11 -9.990000e+02 -1.194000e+03 2.830000e+02 1.135000e+00 6.065626e+03 0.000000e+00 0.000000e+00
0.864900 -9.990000e+02 -9.019000e+103 -9.990000e+02 -1.195000e+03 2.825000e+02 1.126000e+00 3.271255e+02 0.000000e+00 0.000000e+00
0.939850 -9.990000e+02 -9.019000e+103 -9.990000e+02 -1.206000e+03 2.820000e+02 1.118000e+00 3.003285e+01 0.000000e+00 0.000000e+00
1.014800 -9.990000e+02 -9.990000e+11 -9.990000e+02 -1.223000e+03 2.815000e+02 1.110000e+00 1.441705e+01 0.000000e+00 0.000000e+00
1.127220 1.653000e+102 9.007000e+202 -9.990000e+02 -8.755000e+02 2.808000e+02 1.098000e+00 1.143602e+01 0.000000e+00 0.000000e+00
1.277120 -9.990000e+02 -1.123000e+104 -9.990000e+02 -9.425000e+02 2.798000e+02 1.082000e+00 4.077706e+00 0.000000e+00 0.000000e+00
1.427010 -9.990000e+02 -1.248000e+104 -9.990000e+02 -9.914000e+02 2.788000e+02 1.066000e+00 3.054633e+00 0.000000e+00 0.000000e+00
1.576910 -9.990000e+02 -9.990000e+11 -9.990000e+02 -1.140000e+03 2.779000e+02 1.050000e+00 1.243364e+00 0.000000e+00 0.000000e+00
1.726810 -9.990000e+02 -9.990000e+11 -9.990000e+02 -1.041000e+03 2.769000e+02 1.034000e+00 2.981983e+00 0.000000e+00 0.000000e+00
1.876700 -9.990000e+02 -1.123000e+104 -9.990000e+02 -1.041000e+03 2.759000e+02 1.019000e+00 3.522142e+00 0.000000e+00 0.000000e+00
2.026600 -9.990000e+02 -1.123000e+104 -9.990000e+02 -1.140000e+03 2.750000e+02 1.004000e+00 2.053638e+00 0.000000e+00 0.000000e+00
2.176500 -9.990000e+02 -1.123000e+104 -9.990000e+02 -1.041000e+03 2.740000e+02 9.887000e-01 4.737358e+00 0.000000e+00 0.000000e+00
2.326390 -9.990000e+02 -9.990000e+11 -9.990000e+02 -9.285000e+02 2.730000e+02 9.737000e-01 1.623706e+01 0.000000e+00 0.000000e+00
2.476290 -9.990000e+02 -9.990000e+11 -9.990000e+02 -1.041000e+03 2.720000e+02 9.590000e-01 6.132297e+00 0.000000e+00 0.000000e+00
2.626180 -9.990000e+02 -9.990000e+11 -9.990000e+02 -9.620000e+02 2.711000e+02 9.445000e-01 1.379433e+01 0.000000e+00 0.000000e+00
2.776080 -9.990000e+02 -1.123000e+104 -9.990000e+02 -1.140000e+03 2.701000e+02 9.302000e-01 3.853496e+00 0.000000e+00 0.000000e+00
2.925980 -9.990000e+02 -9.990000e+11 -9.990000e+02 -9.914000e+02 2.691000e+02 9.161000e-01 1.284269e+01 0.000000e+00 0.000000e+00
3.075870 7.051000e+02 2.604000e+04 -9.990000e+02 -9.914000e+02 2.682000e+02 9.021000e-01 1.419220e+01 0.000000e+00 0.000000e+00
3.225770 -9.990000e+02 -1.123000e+104 -9.990000e+02 -9.620000e+02 2.672000e+02 8.881000e-01 2.081230e+01 0.000000e+00 0.000000e+00
3.375670 -9.990000e+02 -1.123000e+104 -9.990000e+02 -9.914000e+02 2.662000e+02 8.744000e-01 1.709363e+01 0.000000e+00 0.000000e+00
3.525560 -9.990000e+02 -1.248000e+104 -9.990000e+02 -1.140000e+03 2.652000e+02 8.608000e-01 6.215112e+00 0.000000e+00 0.000000e+00
3.675460 1.020000e+02 4.036000e+02 -9.990000e+02 -1.194000e+03 2.643000e+02 8.475000e-01 0.000000e+00 0.000000e+00 0.000000e+00
3.825350 -9.990000e+02 -1.123000e+104 -9.990000e+02 -1.194000e+03 2.633000e+02 8.344000e-01 0.000000e+00 0.000000e+00 0.000000e+00
3.975250 -9.990000e+02 -1.248000e+104 -9.990000e+02 -9.620000e+02 2.623000e+02 8.215000e-01 3.160701e+01 0.000000e+00 0.000000e+00
4.125150 1.618000e+102 8.820000e+202 -9.990000e+02 -1.041000e+03 2.613000e+02 8.085000e-01 1.701780e+01 0.000000e+00 0.000000e+00
4.275040 -9.990000e+02 -1.123000e+104 -9.990000e+02 -1.140000e+03 2.604000e+02 7.957000e-01 9.138487e+00 0.000000e+00 0.000000e+00
