2021/07/09 06:45:27-06:59:26 JST
fH2O= 58.55 /mnt/d/data/Na210709/06/Na065826.(00-0d)25ns 24000/40bin dz149.90 8330 shot 1.000mrad wid=0 fnum:14 fnum_noise:0
Altitude(km) W[g/kg] dW[g/kg] R355 dR355 T[K] RO[gm^-3] PZ^2_355 Wsonde[g/kg] dWsonde[g/kg]
0.190370 2.204000e+01 4.548000e-01 1.391000e-01 1.140000e-01 2.869000e+02 1.203000e+00 3.734944e+03 0.000000e+00 0.000000e+00
0.265320 1.890000e+01 3.744000e-01 2.230000e-01 1.828000e-01 2.864000e+02 1.194000e+00 5.834178e+03 0.000000e+00 0.000000e+00
0.340270 1.875000e+01 3.776000e-01 3.744000e-01 3.067000e-01 2.859000e+02 1.185000e+00 9.575937e+03 0.000000e+00 0.000000e+00
0.415210 1.896000e+01 4.005000e-01 5.615000e-01 4.599000e-01 2.854000e+02 1.177000e+00 1.406834e+04 0.000000e+00 0.000000e+00
0.490160 1.715000e+01 4.269000e-01 6.403000e-01 5.244000e-01 2.849000e+02 1.168000e+00 1.573335e+04 0.000000e+00 0.000000e+00
0.565110 1.410000e+01 4.314000e-01 5.938000e-01 4.862000e-01 2.845000e+02 1.160000e+00 1.431778e+04 0.000000e+00 0.000000e+00
0.640060 1.284000e+01 4.827000e-01 7.040000e-01 5.764000e-01 2.840000e+02 1.151000e+00 1.666462e+04 0.000000e+00 0.000000e+00
0.715010 1.383000e+01 5.601000e-01 8.555000e-01 7.004000e-01 2.835000e+02 1.143000e+00 1.988748e+04 0.000000e+00 0.000000e+00
0.789960 1.381000e+01 6.438000e-01 1.022000e+00 8.357000e-01 2.830000e+02 1.135000e+00 2.330003e+04 0.000000e+00 0.000000e+00
0.864900 1.391000e+01 7.354000e-01 1.129000e+00 9.223000e-01 2.825000e+02 1.126000e+00 2.514344e+04 0.000000e+00 0.000000e+00
0.939850 1.388000e+01 8.631000e-01 1.243000e+00 1.014000e+00 2.820000e+02 1.118000e+00 2.689617e+04 0.000000e+00 0.000000e+00
1.014800 1.193000e+01 9.672000e-01 1.496000e+00 1.218000e+00 2.815000e+02 1.110000e+00 3.113127e+04 0.000000e+00 0.000000e+00
1.127220 1.165000e+01 8.250000e-01 1.516000e+00 1.560000e+00 2.808000e+02 1.098000e+00 3.030412e+04 0.000000e+00 0.000000e+00
1.277120 1.363000e+01 1.115000e+00 1.612000e+00 1.644000e+00 2.798000e+02 1.082000e+00 2.955396e+04 0.000000e+00 0.000000e+00
1.427010 1.322000e+01 1.404000e+00 1.325000e+00 1.344000e+00 2.788000e+02 1.066000e+00 2.284961e+04 0.000000e+00 0.000000e+00
1.576910 1.542000e+01 1.841000e+00 4.233000e+00 3.987000e+00 2.779000e+02 1.050000e+00 5.393007e+04 0.000000e+00 0.000000e+00
1.726810 1.677000e+01 3.081000e+00 3.145000e+00 2.847000e+00 2.769000e+02 1.034000e+00 3.251002e+04 0.000000e+00 0.000000e+00
1.876700 1.387000e+01 4.062000e+00 8.172000e-01 7.397000e-01 2.759000e+02 1.019000e+00 8.182957e+03 0.000000e+00 0.000000e+00
2.026600 1.040000e+01 4.793000e+00 7.209000e-01 6.524000e-01 2.750000e+02 1.004000e+00 6.990548e+03 0.000000e+00 0.000000e+00
2.176500 5.879000e+00 6.357000e+00 2.111000e+00 1.882000e+00 2.740000e+02 9.887000e-01 1.814737e+04 0.000000e+00 0.000000e+00
2.326390 1.440000e+01 9.603000e+00 4.417000e+00 3.643000e+00 2.730000e+02 9.737000e-01 2.823131e+04 0.000000e+00 0.000000e+00
2.476290 1.240000e+01 1.335000e+01 6.074000e+00 4.266000e+00 2.720000e+02 9.590000e-01 2.556134e+04 0.000000e+00 0.000000e+00
2.626180 -9.990000e+02 -9.990000e+11 1.998000e+00 1.384000e+00 2.711000e+02 9.445000e-01 7.570152e+03 0.000000e+00 0.000000e+00
2.776080 2.355000e+00 2.390000e+01 8.819000e-01 6.113000e-01 2.701000e+02 9.302000e-01 3.250863e+03 0.000000e+00 0.000000e+00
2.925980 1.503000e+01 2.591000e+01 1.096000e+00 7.569000e-01 2.691000e+02 9.161000e-01 3.885810e+03 0.000000e+00 0.000000e+00
3.075870 -9.990000e+02 -1.258000e+105 8.360000e-01 5.779000e-01 2.682000e+02 9.021000e-01 2.882526e+03 0.000000e+00 0.000000e+00
3.225770 1.980000e+01 3.974000e+01 4.148000e+00 2.668000e+00 2.672000e+02 8.881000e-01 1.104029e+04 0.000000e+00 0.000000e+00
3.375670 2.403000e+01 5.982000e+01 8.789000e+00 3.748000e+00 2.662000e+02 8.744000e-01 1.321128e+04 0.000000e+00 0.000000e+00
3.525560 -9.990000e+02 -1.258000e+105 8.915000e+00 1.016000e+00 2.652000e+02 8.608000e-01 7.584207e+03 0.000000e+00 0.000000e+00
3.675460 6.648000e+01 1.114000e+02 1.290000e+00 1.727000e-01 2.643000e+02 8.475000e-01 1.074170e+03 0.000000e+00 0.000000e+00
3.825350 4.708000e+00 6.312000e+01 1.308000e+00 1.766000e-01 2.633000e+02 8.344000e-01 1.039146e+03 0.000000e+00 0.000000e+00
3.975250 -9.990000e+02 -1.258000e+105 1.347000e+00 1.831000e-01 2.623000e+02 8.215000e-01 1.019436e+03 0.000000e+00 0.000000e+00
