2021/07/09 07:30:00-07:43:52 JST
fH2O= 62.19 /media/data/L0/Ko210709/07/Ko074300.(00-0d)25ns 24000/40bin dz149.90 7315 shot 0.300mrad wid=0 fnum:14 fnum_noise:0
Altitude(km) W[g/kg] dW[g/kg] R355 dR355 T[K] RO[gm^-3] PZ^2_355 Wsonde[g/kg] dWsonde[g/kg]
0.192370 1.919000e+01 4.790000e-01 1.122000e-01 4.708000e-02 2.869000e+02 1.202000e+00 2.650631e+03 0.000000e+00 0.000000e+00
0.267320 1.897000e+01 3.401000e-01 3.298000e-01 1.381000e-01 2.864000e+02 1.194000e+00 7.538863e+03 0.000000e+00 0.000000e+00
0.342270 1.937000e+01 3.098000e-01 6.516000e-01 2.727000e-01 2.859000e+02 1.185000e+00 1.451870e+04 0.000000e+00 0.000000e+00
0.417210 1.910000e+01 3.008000e-01 1.112000e+00 4.648000e-01 2.854000e+02 1.176000e+00 2.409262e+04 0.000000e+00 0.000000e+00
0.492160 1.852000e+01 3.098000e-01 1.913000e+00 7.943000e-01 2.849000e+02 1.168000e+00 3.890648e+04 0.000000e+00 0.000000e+00
0.567110 1.759000e+01 3.562000e-01 1.690000e+00 6.985000e-01 2.844000e+02 1.159000e+00 3.264217e+04 0.000000e+00 0.000000e+00
0.642060 1.741000e+01 4.018000e-01 1.581000e+00 6.511000e-01 2.840000e+02 1.151000e+00 2.917369e+04 0.000000e+00 0.000000e+00
0.717010 1.746000e+01 4.665000e-01 2.129000e+00 8.687000e-01 2.835000e+02 1.143000e+00 3.662349e+04 0.000000e+00 0.000000e+00
0.791960 1.675000e+01 5.586000e-01 2.814000e+00 1.126000e+00 2.830000e+02 1.134000e+00 4.380068e+04 0.000000e+00 0.000000e+00
0.866900 1.655000e+01 6.949000e-01 3.842000e+00 1.472000e+00 2.825000e+02 1.126000e+00 5.171811e+04 0.000000e+00 0.000000e+00
0.941850 1.601000e+01 9.067000e-01 6.547000e+00 2.111000e+00 2.820000e+02 1.118000e+00 6.769917e+04 0.000000e+00 0.000000e+00
1.016800 1.605000e+01 1.403000e+00 8.953000e+00 1.558000e+00 2.815000e+02 1.110000e+00 6.407980e+04 0.000000e+00 0.000000e+00
1.129220 1.586000e+01 1.576000e+00 4.084000e+00 3.007000e-01 2.808000e+02 1.098000e+00 2.276265e+04 0.000000e+00 0.000000e+00
1.279120 1.225000e+01 2.333000e+00 1.117000e+00 8.223000e-02 2.798000e+02 1.081000e+00 5.954481e+03 0.000000e+00 0.000000e+00
1.429010 1.306000e+01 3.141000e+00 9.309000e-01 6.890000e-02 2.788000e+02 1.065000e+00 4.799038e+03 0.000000e+00 0.000000e+00
1.578910 1.312000e+01 3.579000e+00 9.598000e-01 7.131000e-02 2.779000e+02 1.050000e+00 4.785450e+03 0.000000e+00 0.000000e+00
1.728810 1.345000e+01 4.390000e+00 9.059000e-01 6.759000e-02 2.769000e+02 1.034000e+00 4.370240e+03 0.000000e+00 0.000000e+00
1.878700 8.513000e+00 5.425000e+00 9.350000e-01 7.005000e-02 2.759000e+02 1.019000e+00 4.365599e+03 0.000000e+00 0.000000e+00
2.028600 1.405000e+01 5.967000e+00 9.431000e-01 7.107000e-02 2.750000e+02 1.004000e+00 4.262884e+03 0.000000e+00 0.000000e+00
2.178500 9.633000e+00 7.463000e+00 9.333000e-01 7.084000e-02 2.740000e+02 9.885000e-01 4.084541e+03 0.000000e+00 0.000000e+00
2.328390 3.842000e+00 9.930000e+00 9.197000e-01 7.037000e-02 2.730000e+02 9.735000e-01 3.898858e+03 0.000000e+00 0.000000e+00
2.478290 9.011000e+00 1.056000e+01 9.247000e-01 7.131000e-02 2.720000e+02 9.588000e-01 3.797936e+03 0.000000e+00 0.000000e+00
2.628180 9.415000e+00 1.103000e+01 9.548000e-01 7.421000e-02 2.711000e+02 9.443000e-01 3.800319e+03 0.000000e+00 0.000000e+00
2.778080 9.020000e+00 1.503000e+01 9.430000e-01 7.414000e-02 2.701000e+02 9.300000e-01 3.638971e+03 0.000000e+00 0.000000e+00
2.927980 1.812000e+01 1.375000e+01 9.747000e-01 7.732000e-02 2.691000e+02 9.159000e-01 3.647120e+03 0.000000e+00 0.000000e+00
3.077870 -9.990000e+02 -7.431000e+104 9.863000e-01 7.914000e-02 2.682000e+02 9.019000e-01 3.579296e+03 0.000000e+00 0.000000e+00
3.227770 6.139000e+00 1.588000e+01 9.371000e-01 7.659000e-02 2.672000e+02 8.879000e-01 3.299904e+03 0.000000e+00 0.000000e+00
3.377670 -9.990000e+02 -7.431000e+104 9.708000e-01 8.016000e-02 2.662000e+02 8.742000e-01 3.316490e+03 0.000000e+00 0.000000e+00
3.527560 3.286000e+01 3.007000e+01 1.036000e+00 8.587000e-02 2.652000e+02 8.607000e-01 3.424247e+03 0.000000e+00 0.000000e+00
3.677460 -9.990000e+02 -7.431000e+104 9.966000e-01 8.437000e-02 2.642000e+02 8.473000e-01 3.200180e+03 0.000000e+00 0.000000e+00
3.827350 -9.990000e+02 -7.431000e+104 9.442000e-01 8.192000e-02 2.633000e+02 8.342000e-01 2.945820e+03 0.000000e+00 0.000000e+00
3.977250 -9.990000e+02 -7.431000e+104 9.555000e-01 8.419000e-02 2.623000e+02 8.213000e-01 2.896102e+03 0.000000e+00 0.000000e+00
4.127150 -9.990000e+02 -7.431000e+104 9.549000e-01 8.567000e-02 2.613000e+02 8.083000e-01 2.811671e+03 0.000000e+00 0.000000e+00
4.277040 2.264000e+01 4.933000e+01 1.131000e+00 9.986000e-02 2.604000e+02 7.955000e-01 3.202686e+03 0.000000e+00 0.000000e+00
4.426940 5.327000e+01 3.698000e+01 9.594000e-01 8.911000e-02 2.594000e+02 7.829000e-01 2.646629e+03 0.000000e+00 0.000000e+00
