2021/07/09 13:15:00-13:28:52 JST
fH2O= 62.19 /media/data/L0/Ko210709/13/Ko132800.(00-0d)25ns 24000/40bin dz149.90 7316 shot 0.300mrad wid=0 fnum:14 fnum_noise:0
Altitude(km) W[g/kg] dW[g/kg] R355 dR355 T[K] RO[gm^-3] PZ^2_355 Wsonde[g/kg] dWsonde[g/kg]
0.192370 1.676000e+01 7.641000e-01 -9.990000e+02 -7.900000e+02 2.869000e+02 1.202000e+00 1.044999e+03 0.000000e+00 0.000000e+00
0.267320 1.654000e+01 9.009000e-01 -9.990000e+02 -7.900000e+02 2.864000e+02 1.194000e+00 2.459372e+03 0.000000e+00 0.000000e+00
0.342270 1.613000e+01 1.132000e+00 -9.990000e+02 -7.900000e+02 2.859000e+02 1.185000e+00 2.376457e+03 0.000000e+00 0.000000e+00
0.417210 1.739000e+01 1.384000e+00 -9.990000e+02 -7.900000e+02 2.854000e+02 1.176000e+00 3.998449e+03 0.000000e+00 0.000000e+00
0.492160 1.771000e+01 1.978000e+00 -9.990000e+02 -7.900000e+02 2.849000e+02 1.168000e+00 1.430489e+04 0.000000e+00 0.000000e+00
0.567110 2.007000e+01 3.362000e+00 -9.990000e+02 -7.900000e+02 2.844000e+02 1.159000e+00 1.223401e+04 0.000000e+00 0.000000e+00
0.642060 1.568000e+01 9.474000e+00 -9.990000e+02 -7.900000e+02 2.840000e+02 1.151000e+00 1.001901e+04 0.000000e+00 0.000000e+00
0.717010 -9.990000e+02 -4.186000e+104 -9.990000e+02 -7.901000e+02 2.835000e+02 1.143000e+00 2.594536e+03 0.000000e+00 0.000000e+00
0.791960 -9.990000e+02 -9.990000e+11 -9.990000e+02 -8.008000e+02 2.830000e+02 1.134000e+00 3.575246e+01 0.000000e+00 0.000000e+00
0.866900 -9.990000e+02 -9.990000e+11 -9.990000e+02 -8.172000e+02 2.825000e+02 1.126000e+00 1.653311e+01 0.000000e+00 0.000000e+00
