2021/07/10 09:45:00-09:58:52 JST
fH2O= 62.19 /media/data/L0/Ko210710/09/Ko095800.(00-0d)25ns 24000/40bin dz149.90 7313 shot 0.300mrad wid=0 fnum:14 fnum_noise:0
Altitude(km) W[g/kg] dW[g/kg] R355 dR355 T[K] RO[gm^-3] PZ^2_355 Wsonde[g/kg] dWsonde[g/kg]
0.192370 1.423000e+01 7.208000e-01 -9.990000e+02 -6.737000e+02 2.869000e+02 1.202000e+00 2.344051e+03 0.000000e+00 0.000000e+00
0.267320 1.436000e+01 9.732000e-01 -9.990000e+02 -6.737000e+02 2.864000e+02 1.194000e+00 3.582952e+03 0.000000e+00 0.000000e+00
0.342270 1.331000e+01 1.263000e+00 -9.990000e+02 -6.738000e+02 2.859000e+02 1.185000e+00 4.498646e+03 0.000000e+00 0.000000e+00
0.417210 1.460000e+01 1.657000e+00 -9.990000e+02 -6.738000e+02 2.854000e+02 1.176000e+00 5.127833e+03 0.000000e+00 0.000000e+00
0.492160 1.788000e+01 2.253000e+00 -9.990000e+02 -6.738000e+02 2.849000e+02 1.168000e+00 5.983391e+03 0.000000e+00 0.000000e+00
0.567110 1.475000e+01 2.754000e+00 -9.990000e+02 -6.738000e+02 2.844000e+02 1.159000e+00 6.456003e+03 0.000000e+00 0.000000e+00
0.642060 1.138000e+01 3.152000e+00 -9.990000e+02 -6.738000e+02 2.840000e+02 1.151000e+00 6.613476e+03 0.000000e+00 0.000000e+00
0.717010 1.223000e+01 4.152000e+00 -9.990000e+02 -6.738000e+02 2.835000e+02 1.143000e+00 6.694545e+03 0.000000e+00 0.000000e+00
0.791960 -9.990000e+02 -9.990000e+11 -9.990000e+02 -6.738000e+02 2.830000e+02 1.134000e+00 6.670370e+03 0.000000e+00 0.000000e+00
0.866900 1.365000e+01 5.830000e+00 -9.990000e+02 -6.738000e+02 2.825000e+02 1.126000e+00 6.642773e+03 0.000000e+00 0.000000e+00
0.941850 8.758000e+00 7.086000e+00 -9.990000e+02 -6.738000e+02 2.820000e+02 1.118000e+00 6.422005e+03 0.000000e+00 0.000000e+00
1.016800 1.190000e+01 8.958000e+00 -9.990000e+02 -6.739000e+02 2.815000e+02 1.110000e+00 6.258939e+03 0.000000e+00 0.000000e+00
1.129220 1.385000e+01 1.074000e+01 -9.990000e+02 -4.563000e+02 2.808000e+02 1.098000e+00 1.111842e+04 0.000000e+00 0.000000e+00
1.279120 -9.990000e+02 -9.990000e+11 -9.990000e+02 -4.564000e+02 2.798000e+02 1.081000e+00 9.587522e+03 0.000000e+00 0.000000e+00
1.429010 1.503000e+01 2.729000e+01 -9.990000e+02 -4.566000e+02 2.788000e+02 1.065000e+00 3.489723e+03 0.000000e+00 0.000000e+00
1.578910 -9.990000e+02 -9.990000e+11 -9.990000e+02 -4.566000e+02 2.779000e+02 1.050000e+00 4.770372e+03 0.000000e+00 0.000000e+00
