2021/07/10 16:00:35-16:14:34 JST
fH2O= 58.55 /mnt/d/data/Na210710/16/Na161334.(00-0d)25ns 24000/40bin dz149.90 8330 shot 1.000mrad wid=0 fnum:14 fnum_noise:0
Altitude(km) W[g/kg] dW[g/kg] R355 dR355 T[K] RO[gm^-3] PZ^2_355 Wsonde[g/kg] dWsonde[g/kg]
0.190370 1.786000e+01 4.002000e-01 1.000000e+07 3.234000e+39 2.869000e+02 1.203000e+00 3.059280e+04 0.000000e+00 0.000000e+00
0.265320 1.736000e+01 2.119000e+00 1.000000e+07 5.113000e+39 2.864000e+02 1.194000e+00 2.082054e+04 0.000000e+00 0.000000e+00
0.340270 -9.990000e+02 -9.990000e+11 1.000000e+07 7.230000e+39 2.859000e+02 1.185000e+00 3.045857e+03 0.000000e+00 0.000000e+00
0.415210 4.739000e+00 3.011000e+02 1.000000e+07 9.565000e+39 2.854000e+02 1.177000e+00 3.272073e+02 0.000000e+00 0.000000e+00
0.490160 -1.089000e+03 -1.384000e+105 1.000000e+07 1.210000e+40 2.849000e+02 1.168000e+00 2.295583e+02 0.000000e+00 0.000000e+00
0.565110 -9.990000e+02 -9.990000e+11 1.000000e+07 1.482000e+40 2.845000e+02 1.160000e+00 1.860307e+02 0.000000e+00 0.000000e+00
0.640060 -9.990000e+02 -9.990000e+11 1.000000e+07 1.771000e+40 2.840000e+02 1.151000e+00 1.344389e+02 0.000000e+00 0.000000e+00
0.715010 -9.990000e+02 -9.990000e+11 1.000000e+07 2.077000e+40 2.835000e+02 1.143000e+00 1.125069e+02 0.000000e+00 0.000000e+00
0.789960 -9.990000e+02 -1.149000e+105 1.000000e+07 2.398000e+40 2.830000e+02 1.135000e+00 5.991338e+01 0.000000e+00 0.000000e+00
0.864900 -9.990000e+02 -9.990000e+11 1.000000e+07 2.734000e+40 2.825000e+02 1.126000e+00 3.815164e+01 0.000000e+00 0.000000e+00
0.939850 -9.990000e+02 -9.990000e+11 1.000000e+07 3.085000e+40 2.820000e+02 1.118000e+00 2.119930e+01 0.000000e+00 0.000000e+00
1.014800 -9.990000e+02 -1.270000e+105 1.000000e+07 3.449000e+40 2.815000e+02 1.110000e+00 1.235743e+01 0.000000e+00 0.000000e+00
1.127220 9.783000e+103 7.477000e+205 1.000000e+07 1.185000e+41 2.808000e+02 1.098000e+00 1.143602e+01 0.000000e+00 0.000000e+00
1.277120 -9.990000e+02 -9.990000e+11 1.000000e+07 1.417000e+41 2.798000e+02 1.082000e+00 1.467991e+01 0.000000e+00 0.000000e+00
1.427010 -9.990000e+02 -9.990000e+11 1.000000e+07 1.661000e+41 2.788000e+02 1.066000e+00 9.163945e+00 0.000000e+00 0.000000e+00
1.576910 -9.990000e+02 -9.990000e+11 1.000000e+07 1.918000e+41 2.779000e+02 1.050000e+00 1.119035e+01 0.000000e+00 0.000000e+00
1.726810 3.585000e+00 1.963000e+02 1.000000e+07 2.187000e+41 2.769000e+02 1.034000e+00 1.043699e+01 0.000000e+00 0.000000e+00
1.876700 -9.990000e+02 -9.990000e+11 1.000000e+07 2.468000e+41 2.759000e+02 1.019000e+00 3.874424e+01 0.000000e+00 0.000000e+00
2.026600 -9.990000e+02 -9.990000e+11 1.000000e+07 2.759000e+41 2.750000e+02 1.004000e+00 2.464388e+01 0.000000e+00 0.000000e+00
2.176500 -9.990000e+02 -9.990000e+11 1.000000e+07 3.061000e+41 2.740000e+02 9.887000e-01 3.553058e+01 0.000000e+00 0.000000e+00
2.326390 -9.990000e+02 -9.990000e+11 1.000000e+07 3.373000e+41 2.730000e+02 9.737000e-01 3.518052e+01 0.000000e+00 0.000000e+00
2.476290 -9.990000e+02 -1.626000e+105 1.000000e+07 3.695000e+41 2.720000e+02 9.590000e-01 3.986033e+01 0.000000e+00 0.000000e+00
2.626180 -9.990000e+02 -9.990000e+11 1.000000e+07 4.026000e+41 2.711000e+02 9.445000e-01 4.483193e+01 0.000000e+00 0.000000e+00
2.776080 -9.990000e+02 -1.626000e+105 1.000000e+07 4.367000e+41 2.701000e+02 9.302000e-01 6.165672e+01 0.000000e+00 0.000000e+00
2.925980 -9.990000e+02 -9.990000e+11 1.000000e+07 4.717000e+41 2.691000e+02 9.161000e-01 3.852827e+01 0.000000e+00 0.000000e+00
3.075870 -9.990000e+02 -1.796000e+105 1.000000e+07 5.076000e+41 2.682000e+02 9.021000e-01 3.784603e+01 0.000000e+00 0.000000e+00
3.225770 2.651000e+02 6.419000e+02 1.000000e+07 5.443000e+41 2.672000e+02 8.881000e-01 7.284367e+01 0.000000e+00 0.000000e+00
3.375670 1.239000e+104 9.471000e+205 1.000000e+07 5.819000e+41 2.662000e+02 8.744000e-01 6.837504e+01 0.000000e+00 0.000000e+00
3.525560 -9.990000e+02 -1.796000e+105 1.000000e+07 6.203000e+41 2.652000e+02 8.608000e-01 8.701254e+01 0.000000e+00 0.000000e+00
3.675460 -9.990000e+02 -1.796000e+105 1.000000e+07 6.595000e+41 2.643000e+02 8.475000e-01 7.430407e+01 0.000000e+00 0.000000e+00
3.825350 -9.990000e+02 -1.796000e+105 1.000000e+07 6.995000e+41 2.633000e+02 8.344000e-01 3.658534e+01 0.000000e+00 0.000000e+00
3.975250 6.540000e+01 2.401000e+02 1.000000e+07 7.403000e+41 2.623000e+02 8.215000e-01 5.531241e+01 0.000000e+00 0.000000e+00
4.125150 3.727000e+103 2.848000e+205 1.000000e+07 7.819000e+41 2.613000e+02 8.085000e-01 1.021077e+02 0.000000e+00 0.000000e+00
4.275040 1.175000e+104 8.981000e+205 1.000000e+07 8.241000e+41 2.604000e+02 7.957000e-01 9.138560e+01 0.000000e+00 0.000000e+00
4.424940 -9.990000e+02 -1.796000e+105 1.000000e+07 8.672000e+41 2.594000e+02 7.830000e-01 7.832518e+01 0.000000e+00 0.000000e+00
4.574830 2.829000e+102 2.162000e+204 1.000000e+07 9.109000e+41 2.584000e+02 7.706000e-01 9.418672e+01 0.000000e+00 0.000000e+00
4.724730 8.120000e+00 2.206000e+02 1.000000e+07 9.554000e+41 2.574000e+02 7.584000e-01 6.697327e+01 0.000000e+00 0.000000e+00
4.874630 2.106000e+02 5.665000e+02 1.000000e+07 1.001000e+42 2.565000e+02 7.463000e-01 1.069359e+02 0.000000e+00 0.000000e+00
5.024520 -9.990000e+02 -1.796000e+105 1.000000e+07 1.046000e+42 2.555000e+02 7.345000e-01 1.009896e+02 0.000000e+00 0.000000e+00
5.174420 -9.990000e+02 -1.796000e+105 1.000000e+07 1.093000e+42 2.545000e+02 7.225000e-01 2.142120e+02 0.000000e+00 0.000000e+00
5.324320 5.925000e+103 4.528000e+205 1.000000e+07 1.140000e+42 2.536000e+02 7.108000e-01 2.126276e+02 0.000000e+00 0.000000e+00
5.474210 9.281000e+103 7.093000e+205 1.000000e+07 1.188000e+42 2.526000e+02 6.992000e-01 1.498447e+02 0.000000e+00 0.000000e+00
5.624110 -9.990000e+02 -1.796000e+105 1.000000e+07 1.236000e+42 2.516000e+02 6.878000e-01 1.739799e+02 0.000000e+00 0.000000e+00
5.774000 -9.990000e+02 -1.626000e+105 1.000000e+07 1.286000e+42 2.506000e+02 6.766000e-01 8.335284e+01 0.000000e+00 0.000000e+00
5.923900 6.759000e+103 5.166000e+205 1.000000e+07 1.335000e+42 2.497000e+02 6.656000e-01 1.052844e+02 0.000000e+00 0.000000e+00
6.073800 -9.990000e+02 -1.796000e+105 1.000000e+07 1.386000e+42 2.487000e+02 6.547000e-01 1.844676e+02 0.000000e+00 0.000000e+00
6.223690 1.673000e+02 1.537000e+02 1.000000e+07 1.437000e+42 2.477000e+02 6.437000e-01 1.162103e+02 0.000000e+00 0.000000e+00
6.373590 7.028000e+103 5.371000e+205 1.000000e+07 1.489000e+42 2.467000e+02 6.330000e-01 2.031269e+02 0.000000e+00 0.000000e+00
6.523490 2.291000e+04 2.503000e+06 1.000000e+07 1.541000e+42 2.458000e+02 6.224000e-01 2.340734e+02 0.000000e+00 0.000000e+00
6.673380 7.895000e+102 6.034000e+204 1.000000e+07 1.594000e+42 2.448000e+02 6.121000e-01 2.226851e+02 0.000000e+00 0.000000e+00
6.823280 -9.990000e+02 -1.796000e+105 1.000000e+07 1.647000e+42 2.438000e+02 6.018000e-01 4.655996e+01 0.000000e+00 0.000000e+00
6.973170 -9.990000e+02 -1.796000e+105 1.000000e+07 1.701000e+42 2.429000e+02 5.918000e-01 1.215705e+02 0.000000e+00 0.000000e+00
7.123070 6.749000e+102 5.158000e+204 1.000000e+07 1.756000e+42 2.419000e+02 5.817000e-01 3.044498e+02 0.000000e+00 0.000000e+00
7.272970 5.048000e+01 1.501000e+02 1.000000e+07 1.811000e+42 2.409000e+02 5.717000e-01 2.644985e+02 0.000000e+00 0.000000e+00
