2021/07/10 16:30:00-16:43:52 JST
fH2O= 62.19 /media/data/L0/Ko210710/16/Ko164300.(00-0d)25ns 24000/40bin dz149.90 7320 shot 0.300mrad wid=0 fnum:14 fnum_noise:0
Altitude(km) W[g/kg] dW[g/kg] R355 dR355 T[K] RO[gm^-3] PZ^2_355 Wsonde[g/kg] dWsonde[g/kg]
0.192370 1.588000e+01 5.573000e-01 7.456000e-02 1.330000e-02 2.869000e+02 1.202000e+00 1.717037e+03 0.000000e+00 0.000000e+00
0.267320 1.585000e+01 4.104000e-01 2.021000e-01 3.558000e-02 2.864000e+02 1.194000e+00 4.505450e+03 0.000000e+00 0.000000e+00
0.342270 1.623000e+01 3.741000e-01 2.879000e-01 5.018000e-02 2.859000e+02 1.185000e+00 6.256136e+03 0.000000e+00 0.000000e+00
0.417210 1.560000e+01 3.527000e-01 4.636000e-01 8.031000e-02 2.854000e+02 1.176000e+00 9.845350e+03 0.000000e+00 0.000000e+00
0.492160 1.610000e+01 3.668000e-01 6.614000e-01 1.143000e-01 2.849000e+02 1.168000e+00 1.375577e+04 0.000000e+00 0.000000e+00
0.567110 1.642000e+01 3.967000e-01 8.749000e-01 1.512000e-01 2.844000e+02 1.159000e+00 1.783670e+04 0.000000e+00 0.000000e+00
0.642060 1.595000e+01 4.426000e-01 9.648000e-01 1.667000e-01 2.840000e+02 1.151000e+00 1.929383e+04 0.000000e+00 0.000000e+00
0.717010 1.481000e+01 4.808000e-01 9.881000e-01 1.708000e-01 2.835000e+02 1.143000e+00 1.939357e+04 0.000000e+00 0.000000e+00
0.791960 1.434000e+01 5.415000e-01 1.033000e+00 1.783000e-01 2.830000e+02 1.134000e+00 1.987384e+04 0.000000e+00 0.000000e+00
0.866900 1.355000e+01 6.080000e-01 1.108000e+00 1.911000e-01 2.825000e+02 1.126000e+00 2.084137e+04 0.000000e+00 0.000000e+00
0.941850 1.275000e+01 6.811000e-01 1.063000e+00 1.830000e-01 2.820000e+02 1.118000e+00 1.958131e+04 0.000000e+00 0.000000e+00
1.016800 1.510000e+01 8.228000e-01 1.047000e+00 1.802000e-01 2.815000e+02 1.110000e+00 1.891775e+04 0.000000e+00 0.000000e+00
1.129220 1.412000e+01 6.714000e-01 1.065000e+00 2.058000e-01 2.808000e+02 1.098000e+00 1.882724e+04 0.000000e+00 0.000000e+00
1.279120 1.342000e+01 8.561000e-01 1.177000e+00 2.260000e-01 2.798000e+02 1.081000e+00 1.979922e+04 0.000000e+00 0.000000e+00
1.429010 1.245000e+01 1.100000e+00 1.175000e+00 2.243000e-01 2.788000e+02 1.065000e+00 1.883297e+04 0.000000e+00 0.000000e+00
1.578910 1.252000e+01 1.402000e+00 1.015000e+00 1.931000e-01 2.779000e+02 1.050000e+00 1.570889e+04 0.000000e+00 0.000000e+00
1.728810 9.454000e+00 1.660000e+00 1.048000e+00 1.987000e-01 2.769000e+02 1.034000e+00 1.563071e+04 0.000000e+00 0.000000e+00
1.878700 1.588000e+01 2.201000e+00 1.164000e+00 2.194000e-01 2.759000e+02 1.019000e+00 1.657779e+04 0.000000e+00 0.000000e+00
2.028600 1.194000e+01 2.502000e+00 1.097000e+00 2.059000e-01 2.750000e+02 1.004000e+00 1.500187e+04 0.000000e+00 0.000000e+00
2.178500 1.520000e+01 3.052000e+00 1.077000e+00 2.015000e-01 2.740000e+02 9.885000e-01 1.417589e+04 0.000000e+00 0.000000e+00
2.328390 1.407000e+01 3.619000e+00 1.015000e+00 1.894000e-01 2.730000e+02 9.735000e-01 1.291619e+04 0.000000e+00 0.000000e+00
2.478290 8.136000e+00 4.577000e+00 9.760000e-01 1.822000e-01 2.720000e+02 9.588000e-01 1.203165e+04 0.000000e+00 0.000000e+00
2.628180 6.733000e+00 5.088000e+00 9.586000e-01 1.791000e-01 2.711000e+02 9.443000e-01 1.144931e+04 0.000000e+00 0.000000e+00
2.778080 3.527000e+00 6.058000e+00 9.128000e-01 1.706000e-01 2.701000e+02 9.300000e-01 1.056673e+04 0.000000e+00 0.000000e+00
2.927980 5.906000e+00 6.557000e+00 8.992000e-01 1.682000e-01 2.691000e+02 9.159000e-01 1.009116e+04 0.000000e+00 0.000000e+00
3.077870 1.369000e+01 7.792000e+00 8.989000e-01 1.682000e-01 2.682000e+02 9.019000e-01 9.779979e+03 0.000000e+00 0.000000e+00
3.227770 1.334000e+01 8.809000e+00 8.951000e-01 1.675000e-01 2.672000e+02 8.879000e-01 9.442674e+03 0.000000e+00 0.000000e+00
3.377670 4.934000e+00 9.442000e+00 8.633000e-01 1.617000e-01 2.662000e+02 8.742000e-01 8.834266e+03 0.000000e+00 0.000000e+00
3.527560 6.459000e+00 1.047000e+01 1.714000e+00 3.115000e-01 2.652000e+02 8.607000e-01 1.618617e+04 0.000000e+00 0.000000e+00
3.677460 -9.990000e+02 -8.431000e+104 4.425000e+00 2.333000e-01 2.642000e+02 8.473000e-01 3.218561e+04 0.000000e+00 0.000000e+00
3.827350 1.819000e+01 1.726000e+01 1.234000e+00 7.050000e-02 2.633000e+02 8.342000e-01 8.595545e+03 0.000000e+00 0.000000e+00
3.977250 1.749000e+01 1.819000e+01 9.746000e-01 5.852000e-02 2.623000e+02 8.213000e-01 6.594766e+03 0.000000e+00 0.000000e+00
4.127150 -9.990000e+02 -8.431000e+104 1.024000e+00 6.194000e-02 2.613000e+02 8.083000e-01 6.717291e+03 0.000000e+00 0.000000e+00
4.277040 -9.990000e+02 -8.431000e+104 9.743000e-01 6.053000e-02 2.604000e+02 7.955000e-01 6.206286e+03 0.000000e+00 0.000000e+00
4.426940 -9.990000e+02 -8.431000e+104 1.012000e+00 6.349000e-02 2.594000e+02 7.829000e-01 6.256401e+03 0.000000e+00 0.000000e+00
4.576830 1.101000e+01 2.448000e+01 9.893000e-01 6.357000e-02 2.584000e+02 7.704000e-01 5.942589e+03 0.000000e+00 0.000000e+00
4.726730 -9.990000e+02 -8.431000e+104 1.032000e+00 6.695000e-02 2.574000e+02 7.582000e-01 6.013860e+03 0.000000e+00 0.000000e+00
4.876630 -9.990000e+02 -8.431000e+104 1.000000e+00 1.312000e-02 2.565000e+02 7.462000e-01 5.663263e+03 0.000000e+00 0.000000e+00
5.026520 5.267000e+00 2.217000e+01 1.800000e+00 1.269000e-01 2.555000e+02 7.343000e-01 9.432400e+03 0.000000e+00 0.000000e+00
5.176420 -9.990000e+02 -8.431000e+104 1.000000e+07 1.293000e+40 2.545000e+02 7.224000e-01 4.785765e+04 0.000000e+00 0.000000e+00
5.326320 -9.990000e+02 -8.431000e+104 1.000000e+07 2.587000e+40 2.535000e+02 7.106000e-01 4.697148e+03 0.000000e+00 0.000000e+00
5.476210 8.906000e+01 1.648000e+02 1.000000e+07 4.090000e+40 2.526000e+02 6.990000e-01 4.500063e+03 0.000000e+00 0.000000e+00
5.626110 -9.990000e+02 -8.431000e+104 1.000000e+07 5.784000e+40 2.516000e+02 6.877000e-01 3.989619e+03 0.000000e+00 0.000000e+00
5.776000 -9.990000e+02 -8.431000e+104 1.000000e+07 7.652000e+40 2.506000e+02 6.765000e-01 3.904598e+03 0.000000e+00 0.000000e+00
5.925900 -9.990000e+02 -8.431000e+104 1.000000e+07 9.679000e+40 2.497000e+02 6.655000e-01 4.162598e+03 0.000000e+00 0.000000e+00
6.075800 -9.990000e+02 -8.431000e+104 1.000000e+07 1.185000e+41 2.487000e+02 6.545000e-01 5.451794e+04 0.000000e+00 0.000000e+00
6.225690 -9.990000e+02 -8.431000e+104 1.000000e+07 1.417000e+41 2.477000e+02 6.436000e-01 4.492177e+04 0.000000e+00 0.000000e+00
6.375590 5.509000e+01 1.764000e+02 1.000000e+07 1.661000e+41 2.467000e+02 6.329000e-01 7.975131e+04 0.000000e+00 0.000000e+00
6.525490 -9.990000e+02 -8.431000e+104 1.000000e+07 1.918000e+41 2.458000e+02 6.223000e-01 2.797555e+04 0.000000e+00 0.000000e+00
6.675380 1.766000e+102 7.520000e+203 1.000000e+07 2.187000e+41 2.448000e+02 6.119000e-01 1.688118e+04 0.000000e+00 0.000000e+00
6.825280 4.493000e+103 1.913000e+205 1.000000e+07 2.468000e+41 2.438000e+02 6.017000e-01 3.579238e+04 0.000000e+00 0.000000e+00
6.975170 -9.990000e+02 -8.431000e+104 1.000000e+07 2.759000e+41 2.429000e+02 5.917000e-01 9.231653e+04 0.000000e+00 0.000000e+00
7.125070 1.493000e+103 6.358000e+204 1.000000e+07 3.061000e+41 2.419000e+02 5.816000e-01 3.368364e+04 0.000000e+00 0.000000e+00
7.274970 4.614000e+02 2.704000e+03 1.000000e+07 3.373000e+41 2.409000e+02 5.716000e-01 9.928131e+03 0.000000e+00 0.000000e+00
7.424860 1.075000e+02 1.920000e+02 1.000000e+07 3.695000e+41 2.399000e+02 5.618000e-01 7.969065e+03 0.000000e+00 0.000000e+00
7.574760 -9.990000e+02 -9.443000e+104 1.000000e+07 4.026000e+41 2.389000e+02 5.522000e-01 3.471974e+03 0.000000e+00 0.000000e+00
7.724660 -9.990000e+02 -8.431000e+104 1.000000e+07 4.367000e+41 2.380000e+02 5.427000e-01 9.163022e+03 0.000000e+00 0.000000e+00
7.874550 1.169000e+02 8.888000e+01 1.000000e+07 4.717000e+41 2.370000e+02 5.334000e-01 2.591376e+04 0.000000e+00 0.000000e+00
8.024450 -9.990000e+02 -8.431000e+104 1.000000e+07 5.076000e+41 2.361000e+02 5.243000e-01 4.643796e+04 0.000000e+00 0.000000e+00
8.174340 -9.990000e+02 -8.431000e+104 1.000000e+07 5.443000e+41 2.351000e+02 5.150000e-01 3.756770e+04 0.000000e+00 0.000000e+00
8.324240 -9.990000e+02 -8.431000e+104 1.000000e+07 5.819000e+41 2.341000e+02 5.060000e-01 1.535675e+04 0.000000e+00 0.000000e+00
8.474140 2.498000e+103 1.063000e+205 1.000000e+07 6.203000e+41 2.331000e+02 4.971000e-01 5.638473e+03 0.000000e+00 0.000000e+00
8.624030 -9.990000e+02 -9.443000e+104 1.000000e+07 6.595000e+41 2.321000e+02 4.883000e-01 9.895204e+03 0.000000e+00 0.000000e+00
8.773930 -9.990000e+02 -8.431000e+104 1.000000e+07 6.995000e+41 2.312000e+02 4.797000e-01 1.378598e+04 0.000000e+00 0.000000e+00
8.923830 -9.990000e+02 -9.443000e+104 1.000000e+07 7.403000e+41 2.302000e+02 4.713000e-01 2.251208e+04 0.000000e+00 0.000000e+00
9.073720 1.898000e+103 8.082000e+204 1.000000e+07 7.819000e+41 2.292000e+02 4.629000e-01 7.741304e+03 0.000000e+00 0.000000e+00
9.223620 1.184000e+103 5.043000e+204 1.000000e+07 8.241000e+41 2.283000e+02 4.545000e-01 1.114872e+04 0.000000e+00 0.000000e+00
9.373510 1.661000e+02 2.262000e+02 1.000000e+07 8.672000e+41 2.273000e+02 4.463000e-01 2.680154e+03 0.000000e+00 0.000000e+00
9.523410 -9.990000e+02 -8.431000e+104 1.000000e+07 9.109000e+41 2.263000e+02 4.382000e-01 1.632680e+03 0.000000e+00 0.000000e+00
9.673310 1.299000e+02 2.925000e+02 1.000000e+07 9.554000e+41 2.253000e+02 4.303000e-01 1.778068e+03 0.000000e+00 0.000000e+00
9.823200 -9.990000e+02 -8.431000e+104 1.000000e+07 1.001000e+42 2.244000e+02 4.225000e-01 9.167799e+02 0.000000e+00 0.000000e+00
