2021/07/10 16:15:00-16:28:52 JST
fH2O= 62.19 /media/data/L0/Ko210710/16/Ko162800.(00-0d)25ns 24000/40bin dz149.90 7313 shot 0.300mrad wid=0 fnum:14 fnum_noise:0
Altitude(km) W[g/kg] dW[g/kg] R355 dR355 T[K] RO[gm^-3] PZ^2_355 Wsonde[g/kg] dWsonde[g/kg]
0.192370 1.599000e+01 6.296000e-01 1.131000e-01 9.992000e-03 2.869000e+02 1.202000e+00 1.694069e+03 0.000000e+00 0.000000e+00
0.267320 1.575000e+01 4.928000e-01 5.069000e-01 4.386000e-02 2.864000e+02 1.194000e+00 7.350582e+03 0.000000e+00 0.000000e+00
0.342270 1.563000e+01 5.105000e-01 1.000000e+00 8.642000e-02 2.859000e+02 1.185000e+00 1.413320e+04 0.000000e+00 0.000000e+00
0.417210 1.552000e+01 5.296000e-01 4.502000e-01 3.798000e-02 2.854000e+02 1.176000e+00 6.219441e+03 0.000000e+00 0.000000e+00
0.492160 1.544000e+01 5.417000e-01 5.914000e-01 4.919000e-02 2.849000e+02 1.168000e+00 8.000831e+03 0.000000e+00 0.000000e+00
0.567110 1.653000e+01 6.090000e-01 7.429000e-01 6.144000e-02 2.844000e+02 1.159000e+00 9.851464e+03 0.000000e+00 0.000000e+00
0.642060 1.515000e+01 6.617000e-01 9.088000e-01 7.512000e-02 2.840000e+02 1.151000e+00 1.182225e+04 0.000000e+00 0.000000e+00
0.717010 1.553000e+01 7.391000e-01 1.052000e+00 8.689000e-02 2.835000e+02 1.143000e+00 1.340382e+04 0.000000e+00 0.000000e+00
0.791960 1.561000e+01 8.288000e-01 1.137000e+00 9.369000e-02 2.830000e+02 1.134000e+00 1.413705e+04 0.000000e+00 0.000000e+00
0.866900 1.484000e+01 9.566000e-01 1.162000e+00 9.545000e-02 2.825000e+02 1.126000e+00 1.408342e+04 0.000000e+00 0.000000e+00
0.941850 1.410000e+01 1.086000e+00 1.083000e+00 8.887000e-02 2.820000e+02 1.118000e+00 1.284198e+04 0.000000e+00 0.000000e+00
1.016800 1.294000e+01 1.261000e+00 1.062000e+00 8.716000e-02 2.815000e+02 1.110000e+00 1.234387e+04 0.000000e+00 0.000000e+00
