2021/07/09 03:00:47-03:14:46 JST
fH2O= 58.55 /mnt/d/data/Na210709/03/Na031346.(00-0d)25ns 24000/40bin dz149.90 8330 shot 1.000mrad wid=0 fnum:14 fnum_noise:0
Altitude(km) W[g/kg] dW[g/kg] R355 dR355 T[K] RO[gm^-3] PZ^2_355 Wsonde[g/kg] dWsonde[g/kg]
0.190370 2.145000e+01 2.828000e-01 -9.990000e+02 -1.117000e+03 2.869000e+02 1.203000e+00 4.503555e+03 0.000000e+00 0.000000e+00
0.265320 1.996000e+01 2.526000e-01 -9.990000e+02 -1.117000e+03 2.864000e+02 1.194000e+00 1.052065e+04 0.000000e+00 0.000000e+00
0.340270 1.991000e+01 2.684000e-01 -9.990000e+02 -1.117000e+03 2.859000e+02 1.185000e+00 2.408051e+04 0.000000e+00 0.000000e+00
0.415210 1.927000e+01 3.270000e-01 -9.990000e+02 -1.117000e+03 2.854000e+02 1.177000e+00 4.840690e+04 0.000000e+00 0.000000e+00
0.490160 1.802000e+01 4.013000e-01 -9.990000e+02 -1.117000e+03 2.849000e+02 1.168000e+00 2.172383e+04 0.000000e+00 0.000000e+00
0.565110 1.763000e+01 4.449000e-01 -9.990000e+02 -1.117000e+03 2.845000e+02 1.160000e+00 1.151750e+04 0.000000e+00 0.000000e+00
0.640060 1.637000e+01 4.727000e-01 -9.990000e+02 -1.117000e+03 2.840000e+02 1.151000e+00 1.014198e+04 0.000000e+00 0.000000e+00
0.715010 1.794000e+01 6.343000e-01 -9.990000e+02 -1.117000e+03 2.835000e+02 1.143000e+00 5.784926e+04 0.000000e+00 0.000000e+00
0.789960 1.800000e+01 1.763000e+00 -9.990000e+02 -1.117000e+03 2.830000e+02 1.135000e+00 3.853916e+04 0.000000e+00 0.000000e+00
0.864900 1.535000e+01 6.782000e+00 -9.990000e+02 -1.117000e+03 2.825000e+02 1.126000e+00 2.478040e+03 0.000000e+00 0.000000e+00
0.939850 5.995000e+00 8.504000e+00 -9.990000e+02 -1.119000e+03 2.820000e+02 1.118000e+00 2.032323e+02 0.000000e+00 0.000000e+00
1.014800 1.548000e+01 1.417000e+01 -9.990000e+02 -1.119000e+03 2.815000e+02 1.110000e+00 2.657977e+02 0.000000e+00 0.000000e+00
1.127220 2.109000e+01 7.425000e+01 -nan nan 2.808000e+02 1.098000e+00 1.448825e+02 0.000000e+00 0.000000e+00
1.277120 -9.990000e+02 -1.094000e+103 -nan nan 2.798000e+02 1.082000e+00 2.772910e+01 0.000000e+00 0.000000e+00
1.427010 -9.990000e+02 -1.094000e+103 -nan nan 2.788000e+02 1.066000e+00 7.127500e+00 0.000000e+00 0.000000e+00
