2021/07/10 07:00:22-07:14:21 JST
fH2O= 58.55 /mnt/d/data/Na210710/07/Na071321.(00-0d)25ns 24000/40bin dz149.90 8330 shot 1.000mrad wid=0 fnum:14 fnum_noise:0
Altitude(km) W[g/kg] dW[g/kg] R355 dR355 T[K] RO[gm^-3] PZ^2_355 Wsonde[g/kg] dWsonde[g/kg]
0.190370 1.819000e+01 3.780000e-01 -9.990000e+02 -8.445000e+02 2.869000e+02 1.203000e+00 8.406223e+03 0.000000e+00 0.000000e+00
0.265320 1.696000e+01 5.560000e-01 -9.990000e+02 -8.445000e+02 2.864000e+02 1.194000e+00 1.778193e+04 0.000000e+00 0.000000e+00
0.340270 1.896000e+01 1.229000e+00 -9.990000e+02 -8.445000e+02 2.859000e+02 1.185000e+00 9.830713e+03 0.000000e+00 0.000000e+00
0.415210 2.123000e+01 3.794000e+00 -9.990000e+02 -8.445000e+02 2.854000e+02 1.177000e+00 4.880148e+03 0.000000e+00 0.000000e+00
0.490160 -9.990000e+02 -9.990000e+11 -9.990000e+02 -8.446000e+02 2.849000e+02 1.168000e+00 1.092196e+03 0.000000e+00 0.000000e+00
0.565110 8.821000e+00 1.378000e+01 -9.990000e+02 -8.450000e+02 2.845000e+02 1.160000e+00 3.788488e+02 0.000000e+00 0.000000e+00
0.640060 2.098000e+01 1.773000e+01 -9.990000e+02 -8.449000e+02 2.840000e+02 1.151000e+00 5.736556e+02 0.000000e+00 0.000000e+00
0.715010 -9.990000e+02 -1.660000e+104 -9.990000e+02 -8.456000e+02 2.835000e+02 1.143000e+00 2.599182e+02 0.000000e+00 0.000000e+00
0.789960 -9.990000e+02 -1.660000e+104 -9.990000e+02 -8.459000e+02 2.830000e+02 1.135000e+00 2.628929e+02 0.000000e+00 0.000000e+00
0.864900 -9.990000e+02 -9.990000e+11 -9.990000e+02 -8.467000e+02 2.825000e+02 1.126000e+00 2.020558e+02 0.000000e+00 0.000000e+00
0.939850 9.061000e+00 3.901000e+01 -9.990000e+02 -8.469000e+02 2.820000e+02 1.118000e+00 2.138402e+02 0.000000e+00 0.000000e+00
1.014800 -9.990000e+02 -9.990000e+11 -9.990000e+02 -8.459000e+02 2.815000e+02 1.110000e+00 4.266277e+02 0.000000e+00 0.000000e+00
1.127220 -9.990000e+02 -2.342000e+104 -9.990000e+02 -6.758000e+02 2.808000e+02 1.098000e+00 2.224308e+02 0.000000e+00 0.000000e+00
1.277120 -9.990000e+02 -2.342000e+104 -9.990000e+02 -6.809000e+02 2.798000e+02 1.082000e+00 8.319218e+01 0.000000e+00 0.000000e+00
1.427010 -9.990000e+02 -9.990000e+11 -9.990000e+02 -6.804000e+02 2.788000e+02 1.066000e+00 1.109952e+02 0.000000e+00 0.000000e+00
1.576910 -9.990000e+02 -9.990000e+11 -9.990000e+02 -6.794000e+02 2.779000e+02 1.050000e+00 1.616553e+02 0.000000e+00 0.000000e+00
1.726810 -9.990000e+02 -2.342000e+104 -9.990000e+02 -6.799000e+02 2.769000e+02 1.034000e+00 1.774459e+02 0.000000e+00 0.000000e+00
1.876700 -9.990000e+02 -9.990000e+11 -9.990000e+02 -6.807000e+02 2.759000e+02 1.019000e+00 1.831675e+02 0.000000e+00 0.000000e+00
2.026600 -9.990000e+02 -9.990000e+11 -9.990000e+02 -6.850000e+02 2.750000e+02 1.004000e+00 1.314400e+02 0.000000e+00 0.000000e+00
2.176500 -9.990000e+02 -2.342000e+104 -9.990000e+02 -6.841000e+02 2.740000e+02 9.887000e-01 1.658173e+02 0.000000e+00 0.000000e+00
2.326390 6.778000e+00 1.385000e+02 -9.990000e+02 -6.848000e+02 2.730000e+02 9.737000e-01 1.759105e+02 0.000000e+00 0.000000e+00
2.476290 -9.990000e+02 -2.590000e+104 -9.990000e+02 -6.848000e+02 2.720000e+02 9.590000e-01 1.993105e+02 0.000000e+00 0.000000e+00
2.626180 -9.990000e+02 -9.990000e+11 -9.990000e+02 -6.833000e+02 2.711000e+02 9.445000e-01 2.621085e+02 0.000000e+00 0.000000e+00
2.776080 -9.990000e+02 -9.990000e+11 -9.990000e+02 -6.852000e+02 2.701000e+02 9.302000e-01 2.427832e+02 0.000000e+00 0.000000e+00
2.925980 -9.990000e+02 -9.990000e+11 -9.990000e+02 -6.951000e+02 2.691000e+02 9.161000e-01 1.412733e+02 0.000000e+00 0.000000e+00
