2021/07/10 07:45:00-07:58:52 JST
fH2O= 62.19 /media/data/L0/Ko210710/07/Ko075800.(00-0d)25ns 24000/40bin dz149.90 7311 shot 0.300mrad wid=0 fnum:14 fnum_noise:0
Altitude(km) W[g/kg] dW[g/kg] R355 dR355 T[K] RO[gm^-3] PZ^2_355 Wsonde[g/kg] dWsonde[g/kg]
0.192370 2.165000e+01 4.240000e+00 1.000000e+07 1.617000e+39 2.869000e+02 1.202000e+00 2.204000e+03 0.000000e+00 0.000000e+00
0.267320 7.878000e+00 1.957000e+02 1.000000e+07 3.234000e+39 2.864000e+02 1.194000e+00 4.880899e+02 0.000000e+00 0.000000e+00
0.342270 -9.990000e+02 -9.990000e+11 1.000000e+07 5.113000e+39 2.859000e+02 1.185000e+00 5.088287e+01 0.000000e+00 0.000000e+00
0.417210 -9.990000e+02 -2.234000e+104 1.000000e+07 7.230000e+39 2.854000e+02 1.176000e+00 2.315428e+01 0.000000e+00 0.000000e+00
0.492160 -9.990000e+02 -2.234000e+104 1.000000e+07 9.565000e+39 2.849000e+02 1.168000e+00 1.211107e+01 0.000000e+00 0.000000e+00
0.567110 -9.990000e+02 -9.990000e+11 1.000000e+07 1.210000e+40 2.844000e+02 1.159000e+00 7.075170e+00 0.000000e+00 0.000000e+00
0.642060 -9.990000e+02 -2.234000e+104 1.000000e+07 1.482000e+40 2.840000e+02 1.151000e+00 2.885489e+00 0.000000e+00 0.000000e+00
0.717010 -9.990000e+02 -2.234000e+104 1.000000e+07 1.771000e+40 2.835000e+02 1.143000e+00 1.028134e+00 0.000000e+00 0.000000e+00
0.791960 -9.990000e+02 -9.990000e+11 1.000000e+07 2.077000e+40 2.830000e+02 1.134000e+00 1.881486e+00 0.000000e+00 0.000000e+00
0.866900 -9.990000e+02 -9.990000e+11 1.000000e+07 2.398000e+40 2.825000e+02 1.126000e+00 1.502944e+00 0.000000e+00 0.000000e+00
0.941850 -9.990000e+02 -9.990000e+11 1.000000e+07 2.734000e+40 2.820000e+02 1.118000e+00 8.870323e-01 0.000000e+00 0.000000e+00
