2021/07/09 10:15:00-10:28:52 JST
fH2O= 62.19 /media/data/L0/Ko210709/10/Ko102800.(00-0d)25ns 24000/40bin dz149.90 7314 shot 0.300mrad wid=0 fnum:14 fnum_noise:0
Altitude(km) W[g/kg] dW[g/kg] R355 dR355 T[K] RO[gm^-3] PZ^2_355 Wsonde[g/kg] dWsonde[g/kg]
0.192370 1.831000e+01 5.588000e-01 -9.990000e+02 -4.766000e+02 2.869000e+02 1.202000e+00 2.409891e+03 0.000000e+00 0.000000e+00
0.267320 1.887000e+01 3.915000e-01 -9.990000e+02 -4.766000e+02 2.864000e+02 1.194000e+00 6.372120e+03 0.000000e+00 0.000000e+00
0.342270 1.857000e+01 3.408000e-01 -9.990000e+02 -4.766000e+02 2.859000e+02 1.185000e+00 1.196493e+04 0.000000e+00 0.000000e+00
0.417210 1.831000e+01 3.212000e-01 -9.990000e+02 -4.766000e+02 2.854000e+02 1.176000e+00 1.886563e+04 0.000000e+00 0.000000e+00
0.492160 1.825000e+01 3.242000e-01 -9.990000e+02 -4.766000e+02 2.849000e+02 1.168000e+00 2.580509e+04 0.000000e+00 0.000000e+00
0.567110 1.777000e+01 3.449000e-01 -9.990000e+02 -4.766000e+02 2.844000e+02 1.159000e+00 3.141211e+04 0.000000e+00 0.000000e+00
0.642060 1.802000e+01 3.937000e-01 -9.990000e+02 -4.766000e+02 2.840000e+02 1.151000e+00 3.779910e+04 0.000000e+00 0.000000e+00
0.717010 1.766000e+01 4.653000e-01 -9.990000e+02 -4.766000e+02 2.835000e+02 1.143000e+00 5.590026e+04 0.000000e+00 0.000000e+00
0.791960 1.622000e+01 5.695000e-01 -9.990000e+02 -4.766000e+02 2.830000e+02 1.134000e+00 4.015923e+04 0.000000e+00 0.000000e+00
0.866900 1.716000e+01 6.684000e-01 -9.990000e+02 -4.766000e+02 2.825000e+02 1.126000e+00 3.501206e+04 0.000000e+00 0.000000e+00
0.941850 1.755000e+01 8.438000e-01 -9.990000e+02 -4.766000e+02 2.820000e+02 1.118000e+00 5.844981e+04 0.000000e+00 0.000000e+00
1.016800 1.745000e+01 1.117000e+00 -9.990000e+02 -4.766000e+02 2.815000e+02 1.110000e+00 1.214364e+05 0.000000e+00 0.000000e+00
1.129220 1.825000e+01 1.815000e+00 -9.990000e+02 -3.298000e+02 2.808000e+02 1.098000e+00 1.121316e+05 0.000000e+00 0.000000e+00
1.279120 -9.990000e+02 -9.990000e+11 -9.990000e+02 -3.298000e+02 2.798000e+02 1.081000e+00 3.683317e+04 0.000000e+00 0.000000e+00
1.429010 -9.990000e+02 -1.084000e+105 -9.990000e+02 -3.300000e+02 2.788000e+02 1.065000e+00 6.061340e+03 0.000000e+00 0.000000e+00
1.578910 -9.990000e+02 -1.084000e+105 -9.990000e+02 -3.335000e+02 2.779000e+02 1.050000e+00 4.988258e+02 0.000000e+00 0.000000e+00
1.728810 -9.990000e+02 -9.990000e+11 -9.990000e+02 -3.346000e+02 2.769000e+02 1.034000e+00 4.634350e+02 0.000000e+00 0.000000e+00
1.878700 -9.990000e+02 -9.990000e+11 -9.990000e+02 -3.361000e+02 2.759000e+02 1.019000e+00 4.130745e+02 0.000000e+00 0.000000e+00
2.028600 -9.990000e+02 -1.215000e+105 -9.990000e+02 -3.302000e+02 2.750000e+02 1.004000e+00 6.922763e+03 0.000000e+00 0.000000e+00
2.178500 -9.990000e+02 -9.990000e+11 -9.990000e+02 -3.310000e+02 2.740000e+02 9.885000e-01 2.801415e+03 0.000000e+00 0.000000e+00
2.328390 -9.990000e+02 -1.215000e+105 -9.990000e+02 -4.268000e+02 2.730000e+02 9.735000e-01 2.439760e+01 0.000000e+00 0.000000e+00
2.478290 -9.990000e+02 -9.990000e+11 -9.990000e+02 -4.109000e+02 2.720000e+02 9.588000e-01 3.685367e+01 0.000000e+00 0.000000e+00
2.628180 -9.990000e+02 -9.990000e+11 -9.990000e+02 -4.661000e+02 2.711000e+02 9.443000e-01 1.381536e+01 0.000000e+00 0.000000e+00
2.778080 -9.990000e+02 -9.990000e+11 -9.990000e+02 -4.612000e+02 2.701000e+02 9.300000e-01 1.929534e+01 0.000000e+00 0.000000e+00
2.927980 -9.990000e+02 -1.084000e+105 -9.990000e+02 -4.504000e+02 2.691000e+02 9.159000e-01 2.572061e+01 0.000000e+00 0.000000e+00
3.077870 -9.990000e+02 -1.215000e+105 -9.990000e+02 -4.504000e+02 2.682000e+02 9.019000e-01 2.842143e+01 0.000000e+00 0.000000e+00
3.227770 -9.990000e+02 -1.084000e+105 -9.990000e+02 -4.504000e+02 2.672000e+02 8.879000e-01 3.125726e+01 0.000000e+00 0.000000e+00
3.377670 3.396000e+02 5.914000e+02 -9.990000e+02 -4.413000e+02 2.662000e+02 8.742000e-01 3.993262e+01 0.000000e+00 0.000000e+00
3.527560 -9.990000e+02 -1.215000e+105 -9.990000e+02 -4.661000e+02 2.652000e+02 8.607000e-01 2.488875e+01 0.000000e+00 0.000000e+00
3.677460 8.081000e+01 7.529000e+02 -9.990000e+02 -4.612000e+02 2.642000e+02 8.473000e-01 3.381122e+01 0.000000e+00 0.000000e+00
3.827350 -9.990000e+02 -1.215000e+105 -9.990000e+02 -4.661000e+02 2.633000e+02 8.342000e-01 2.197414e+01 0.000000e+00 0.000000e+00
3.977250 -9.990000e+02 -1.084000e+105 -9.990000e+02 -4.335000e+02 2.623000e+02 8.213000e-01 6.327799e+01 0.000000e+00 0.000000e+00
4.127150 5.187000e+103 2.847000e+205 -9.990000e+02 -4.661000e+02 2.613000e+02 8.083000e-01 1.703431e+01 0.000000e+00 0.000000e+00
4.277040 1.423000e+02 8.845000e+02 -9.990000e+02 -4.504000e+02 2.604000e+02 7.955000e-01 5.488254e+01 0.000000e+00 0.000000e+00
4.426940 -9.990000e+02 -1.215000e+105 -9.990000e+02 -4.661000e+02 2.594000e+02 7.829000e-01 3.919791e+01 0.000000e+00 0.000000e+00
4.576830 1.018000e+02 1.978000e+02 -9.990000e+02 -4.661000e+02 2.584000e+02 7.704000e-01 4.189723e+01 0.000000e+00 0.000000e+00
4.726730 1.473000e+104 8.085000e+205 -9.990000e+02 -4.208000e+02 2.574000e+02 7.582000e-01 1.117173e+02 0.000000e+00 0.000000e+00
4.876630 1.332000e+103 7.309000e+204 -9.990000e+02 -1.311000e+01 2.565000e+02 7.462000e-01 3.567438e+01 0.000000e+00 0.000000e+00
5.026520 3.154000e+02 1.121000e+03 -9.990000e+02 -4.612000e+02 2.555000e+02 7.343000e-01 6.316863e+01 0.000000e+00 0.000000e+00
5.176420 -9.990000e+02 -1.215000e+105 -9.990000e+02 -4.413000e+02 2.545000e+02 7.224000e-01 9.378964e+01 0.000000e+00 0.000000e+00
5.326320 1.684000e+01 1.225000e+02 -9.990000e+02 -4.661000e+02 2.535000e+02 7.106000e-01 5.674283e+01 0.000000e+00 0.000000e+00
5.476210 3.208000e+103 1.760000e+205 -9.990000e+02 -4.661000e+02 2.526000e+02 6.990000e-01 1.499531e+01 0.000000e+00 0.000000e+00
5.626110 5.069000e+02 2.283000e+03 -9.990000e+02 -4.612000e+02 2.516000e+02 6.877000e-01 7.913773e+01 0.000000e+00 0.000000e+00
5.776000 -9.990000e+02 -1.215000e+105 -9.990000e+02 -4.504000e+02 2.506000e+02 6.765000e-01 1.000929e+02 0.000000e+00 0.000000e+00
5.925900 5.152000e+01 1.835000e+02 -9.990000e+02 -4.661000e+02 2.497000e+02 6.655000e-01 1.755917e+01 0.000000e+00 0.000000e+00
