2021/07/09 10:00:11-10:14:10 JST
fH2O= 58.55 /mnt/d/data/Na210709/10/Na101310.(00-0d)25ns 24000/40bin dz149.90 8330 shot 1.000mrad wid=0 fnum:14 fnum_noise:0
Altitude(km) W[g/kg] dW[g/kg] R355 dR355 T[K] RO[gm^-3] PZ^2_355 Wsonde[g/kg] dWsonde[g/kg]
0.190370 1.946000e+01 9.161000e-01 1.434000e-01 6.326000e-02 2.869000e+02 1.203000e+00 1.597798e+03 0.000000e+00 0.000000e+00
0.265320 1.801000e+01 8.940000e-01 3.077000e-01 1.355000e-01 2.864000e+02 1.194000e+00 3.338074e+03 0.000000e+00 0.000000e+00
0.340270 1.852000e+01 9.836000e-01 3.782000e-01 1.663000e-01 2.859000e+02 1.185000e+00 4.011945e+03 0.000000e+00 0.000000e+00
0.415210 1.751000e+01 1.050000e+00 5.243000e-01 2.304000e-01 2.854000e+02 1.177000e+00 5.448604e+03 0.000000e+00 0.000000e+00
0.490160 1.608000e+01 1.177000e+00 7.753000e-01 3.407000e-01 2.849000e+02 1.168000e+00 7.901287e+03 0.000000e+00 0.000000e+00
0.565110 1.535000e+01 1.265000e+00 1.036000e+00 4.547000e-01 2.845000e+02 1.160000e+00 1.034289e+04 0.000000e+00 0.000000e+00
0.640060 1.633000e+01 1.590000e+00 1.987000e+00 8.659000e-01 2.840000e+02 1.151000e+00 1.861053e+04 0.000000e+00 0.000000e+00
0.715010 1.687000e+01 2.224000e+00 2.874000e+00 1.229000e+00 2.835000e+02 1.143000e+00 2.428766e+04 0.000000e+00 0.000000e+00
0.789960 1.457000e+01 2.747000e+00 2.135000e+00 9.051000e-01 2.830000e+02 1.135000e+00 1.684170e+04 0.000000e+00 0.000000e+00
0.864900 1.626000e+01 3.586000e+00 3.940000e+00 1.600000e+00 2.825000e+02 1.126000e+00 2.677305e+04 0.000000e+00 0.000000e+00
0.939850 1.126000e+01 5.582000e+00 9.570000e+00 2.548000e+00 2.820000e+02 1.118000e+00 4.368826e+04 0.000000e+00 0.000000e+00
1.014800 1.822000e+01 9.012000e+00 4.523000e+00 1.063000e+00 2.815000e+02 1.110000e+00 1.738853e+04 0.000000e+00 0.000000e+00
1.127220 1.370000e+01 7.955000e+00 2.109000e+00 4.939000e-01 2.808000e+02 1.098000e+00 7.319312e+03 0.000000e+00 0.000000e+00
1.277120 1.953000e+01 1.309000e+01 4.180000e+00 4.479000e-01 2.798000e+02 1.082000e+00 1.066992e+04 0.000000e+00 0.000000e+00
1.427010 -9.990000e+02 -9.990000e+11 1.204000e+00 1.289000e-01 2.788000e+02 1.066000e+00 2.943851e+03 0.000000e+00 0.000000e+00
1.576910 1.355000e-01 1.830000e+01 1.203000e+00 1.278000e-01 2.779000e+02 1.050000e+00 2.806763e+03 0.000000e+00 0.000000e+00
1.726810 -9.990000e+02 -3.125000e+105 1.068000e+00 1.138000e-01 2.769000e+02 1.034000e+00 2.409819e+03 0.000000e+00 0.000000e+00
1.876700 -9.990000e+02 -3.125000e+105 1.043000e+00 1.114000e-01 2.759000e+02 1.019000e+00 2.279610e+03 0.000000e+00 0.000000e+00
2.026600 -9.990000e+02 -9.990000e+11 1.036000e+00 1.110000e-01 2.750000e+02 1.004000e+00 2.197368e+03 0.000000e+00 0.000000e+00
2.176500 -9.990000e+02 -3.125000e+105 1.014000e+00 1.092000e-01 2.740000e+02 9.887000e-01 2.093138e+03 0.000000e+00 0.000000e+00
2.326390 -9.990000e+02 -3.125000e+105 1.087000e+00 1.171000e-01 2.730000e+02 9.737000e-01 2.166428e+03 0.000000e+00 0.000000e+00
2.476290 -9.990000e+02 -3.125000e+105 1.037000e+00 1.125000e-01 2.720000e+02 9.590000e-01 2.012532e+03 0.000000e+00 0.000000e+00
2.626180 -9.990000e+02 -9.990000e+11 1.016000e+00 1.111000e-01 2.711000e+02 9.445000e-01 1.925231e+03 0.000000e+00 0.000000e+00
2.776080 -9.990000e+02 -3.125000e+105 1.105000e+00 1.207000e-01 2.701000e+02 9.302000e-01 2.020145e+03 0.000000e+00 0.000000e+00
