2021/07/09 15:30:42-15:44:41 JST
fH2O= 58.55 /mnt/d/data/Na210709/15/Na154341.(00-0d)25ns 24000/40bin dz149.90 8330 shot 1.000mrad wid=0 fnum:14 fnum_noise:0
Altitude(km) W[g/kg] dW[g/kg] R355 dR355 T[K] RO[gm^-3] PZ^2_355 Wsonde[g/kg] dWsonde[g/kg]
0.190370 1.846000e+01 3.581000e-01 1.613000e-01 1.129000e-02 2.869000e+02 1.203000e+00 6.522135e+03 0.000000e+00 0.000000e+00
0.265320 1.668000e+01 2.943000e-01 1.833000e-01 1.168000e-02 2.864000e+02 1.194000e+00 7.221625e+03 0.000000e+00 0.000000e+00
0.340270 1.635000e+01 2.852000e-01 2.987000e-01 1.755000e-02 2.859000e+02 1.185000e+00 1.150573e+04 0.000000e+00 0.000000e+00
0.415210 1.624000e+01 2.898000e-01 4.211000e-01 2.321000e-02 2.854000e+02 1.177000e+00 1.588623e+04 0.000000e+00 0.000000e+00
0.490160 1.606000e+01 3.083000e-01 5.179000e-01 2.720000e-02 2.849000e+02 1.168000e+00 1.916070e+04 0.000000e+00 0.000000e+00
0.565110 1.429000e+01 3.127000e-01 5.756000e-01 2.905000e-02 2.845000e+02 1.160000e+00 2.089962e+04 0.000000e+00 0.000000e+00
0.640060 1.363000e+01 3.465000e-01 6.378000e-01 3.122000e-02 2.840000e+02 1.151000e+00 2.273399e+04 0.000000e+00 0.000000e+00
0.715010 1.414000e+01 3.971000e-01 7.920000e-01 3.836000e-02 2.835000e+02 1.143000e+00 2.772556e+04 0.000000e+00 0.000000e+00
0.789960 1.465000e+01 4.725000e-01 9.677000e-01 4.686000e-02 2.830000e+02 1.135000e+00 3.327876e+04 0.000000e+00 0.000000e+00
0.864900 1.441000e+01 5.596000e-01 9.222000e-01 4.464000e-02 2.825000e+02 1.126000e+00 3.115819e+04 0.000000e+00 0.000000e+00
0.939850 1.444000e+01 6.438000e-01 7.773000e-01 3.726000e-02 2.820000e+02 1.118000e+00 2.581102e+04 0.000000e+00 0.000000e+00
1.014800 1.503000e+01 7.272000e-01 9.180000e-01 4.394000e-02 2.815000e+02 1.110000e+00 2.995791e+04 0.000000e+00 0.000000e+00
1.127220 1.353000e+01 6.241000e-01 8.718000e-01 4.026000e-02 2.808000e+02 1.098000e+00 2.715080e+04 0.000000e+00 0.000000e+00
1.277120 1.227000e+01 7.822000e-01 8.108000e-01 3.620000e-02 2.798000e+02 1.082000e+00 2.440884e+04 0.000000e+00 0.000000e+00
1.427010 1.175000e+01 9.886000e-01 8.402000e-01 3.661000e-02 2.788000e+02 1.066000e+00 2.445901e+04 0.000000e+00 0.000000e+00
1.576910 1.110000e+01 1.203000e+00 8.595000e-01 3.678000e-02 2.779000e+02 1.050000e+00 2.420472e+04 0.000000e+00 0.000000e+00
1.726810 9.729000e+00 1.479000e+00 8.868000e-01 3.755000e-02 2.769000e+02 1.034000e+00 2.416891e+04 0.000000e+00 0.000000e+00
1.876700 1.037000e+01 1.739000e+00 9.120000e-01 3.843000e-02 2.759000e+02 1.019000e+00 2.406052e+04 0.000000e+00 0.000000e+00
2.026600 9.737000e+00 2.070000e+00 9.704000e-01 4.096000e-02 2.750000e+02 1.004000e+00 2.478870e+04 0.000000e+00 0.000000e+00
2.176500 1.399000e+01 2.505000e+00 1.134000e+00 4.687000e-02 2.740000e+02 9.887000e-01 2.775491e+04 0.000000e+00 0.000000e+00
2.326390 1.670000e+01 3.170000e+00 1.411000e+00 4.734000e-02 2.730000e+02 9.737000e-01 3.237778e+04 0.000000e+00 0.000000e+00
2.476290 2.089000e+01 3.896000e+00 1.072000e+00 3.630000e-02 2.720000e+02 9.590000e-01 2.371777e+04 0.000000e+00 0.000000e+00
