2021/07/09 01:30:00-01:43:52 JST
fH2O= 62.19 /media/data/L0/Ko210709/01/Ko014300.(00-0d)25ns 24000/40bin dz149.90 7311 shot 0.300mrad wid=0 fnum:14 fnum_noise:0
Altitude(km) W[g/kg] dW[g/kg] R355 dR355 T[K] RO[gm^-3] PZ^2_355 Wsonde[g/kg] dWsonde[g/kg]
0.192370 1.942000e+01 4.118000e-01 1.277000e-01 1.833000e-01 2.869000e+02 1.202000e+00 2.260894e+03 0.000000e+00 0.000000e+00
0.267320 1.944000e+01 3.212000e-01 4.011000e-01 5.758000e-01 2.864000e+02 1.194000e+00 6.876916e+03 0.000000e+00 0.000000e+00
0.342270 1.930000e+01 2.910000e-01 9.168000e-01 1.316000e+00 2.859000e+02 1.185000e+00 1.531895e+04 0.000000e+00 0.000000e+00
0.417210 1.907000e+01 2.968000e-01 2.323000e+00 3.316000e+00 2.854000e+02 1.176000e+00 3.557704e+04 0.000000e+00 0.000000e+00
0.492160 1.806000e+01 3.230000e-01 3.606000e+00 5.072000e+00 2.849000e+02 1.168000e+00 4.780503e+04 0.000000e+00 0.000000e+00
0.567110 1.769000e+01 3.949000e-01 3.507000e+00 4.866000e+00 2.844000e+02 1.159000e+00 4.055691e+04 0.000000e+00 0.000000e+00
0.642060 1.766000e+01 4.671000e-01 2.271000e+00 3.134000e+00 2.840000e+02 1.151000e+00 2.429703e+04 0.000000e+00 0.000000e+00
0.717010 1.755000e+01 5.355000e-01 1.754000e+00 2.413000e+00 2.835000e+02 1.143000e+00 1.778934e+04 0.000000e+00 0.000000e+00
0.791960 1.732000e+01 5.992000e-01 1.906000e+00 2.612000e+00 2.830000e+02 1.134000e+00 1.821430e+04 0.000000e+00 0.000000e+00
0.866900 1.626000e+01 6.427000e-01 4.556000e+00 6.102000e+00 2.825000e+02 1.126000e+00 3.646177e+04 0.000000e+00 0.000000e+00
0.941850 1.716000e+01 9.836000e-01 2.147000e+01 1.801000e+01 2.820000e+02 1.118000e+00 6.805960e+04 0.000000e+00 0.000000e+00
1.016800 1.571000e+01 1.396000e+00 2.260000e+01 7.094000e+00 2.815000e+02 1.110000e+00 2.719470e+04 0.000000e+00 0.000000e+00
1.129220 1.404000e+01 1.307000e+00 1.740000e+00 4.293000e-01 2.808000e+02 1.098000e+00 1.956911e+03 0.000000e+00 0.000000e+00
1.279120 1.228000e+01 1.428000e+00 1.155000e+00 2.843000e-01 2.798000e+02 1.081000e+00 1.240649e+03 0.000000e+00 0.000000e+00
1.429010 1.679000e+01 1.979000e+00 1.470000e+00 3.565000e-01 2.788000e+02 1.065000e+00 1.466508e+03 0.000000e+00 0.000000e+00
1.578910 1.300000e+01 1.821000e+00 1.515000e+00 3.620000e-01 2.779000e+02 1.050000e+00 1.401563e+03 0.000000e+00 0.000000e+00
1.728810 1.512000e+01 2.444000e+00 2.078000e+00 4.700000e-01 2.769000e+02 1.034000e+00 1.701300e+03 0.000000e+00 0.000000e+00
1.878700 1.535000e+01 2.723000e+00 2.741000e+00 5.359000e-01 2.759000e+02 1.019000e+00 1.887038e+03 0.000000e+00 0.000000e+00
2.028600 1.483000e+01 3.084000e+00 1.406000e+00 2.757000e-01 2.750000e+02 1.004000e+00 9.119993e+02 0.000000e+00 0.000000e+00
2.178500 1.481000e+01 3.628000e+00 1.322000e+00 2.589000e-01 2.740000e+02 9.885000e-01 8.118802e+02 0.000000e+00 0.000000e+00
2.328390 1.620000e+01 4.214000e+00 1.210000e+00 2.381000e-01 2.730000e+02 9.735000e-01 7.104379e+02 0.000000e+00 0.000000e+00
2.478290 1.408000e+01 4.769000e+00 1.130000e+00 2.241000e-01 2.720000e+02 9.588000e-01 6.389341e+02 0.000000e+00 0.000000e+00
2.628180 1.450000e+01 4.522000e+00 9.384000e-01 1.902000e-01 2.711000e+02 9.443000e-01 5.181586e+02 0.000000e+00 0.000000e+00
2.778080 5.801000e+00 2.513000e+00 1.122000e+00 2.260000e-01 2.701000e+02 9.300000e-01 5.943935e+02 0.000000e+00 0.000000e+00
2.927980 1.404000e+01 4.754000e+00 1.068000e+00 2.177000e-01 2.691000e+02 9.159000e-01 5.487795e+02 0.000000e+00 0.000000e+00
3.077870 5.656000e+00 3.019000e+00 1.216000e+00 2.470000e-01 2.682000e+02 9.019000e-01 5.969286e+02 0.000000e+00 0.000000e+00
3.227770 1.271000e+01 5.824000e+00 1.006000e+00 2.102000e-01 2.672000e+02 8.879000e-01 4.845338e+02 0.000000e+00 0.000000e+00
3.377670 6.233000e+00 3.344000e+00 1.092000e+00 2.286000e-01 2.662000e+02 8.742000e-01 5.077603e+02 0.000000e+00 0.000000e+00
3.527560 3.883000e+00 2.946000e+00 1.121000e+00 2.366000e-01 2.652000e+02 8.607000e-01 5.040396e+02 0.000000e+00 0.000000e+00
3.677460 2.023000e+00 2.219000e+00 1.693000e+00 3.402000e-01 2.642000e+02 8.473000e-01 6.965859e+02 0.000000e+00 0.000000e+00
3.827350 1.372000e+01 7.851000e+00 1.073000e+00 2.310000e-01 2.633000e+02 8.342000e-01 4.395102e+02 0.000000e+00 0.000000e+00
3.977250 1.086000e+01 7.066000e+00 1.047000e+00 2.295000e-01 2.623000e+02 8.213000e-01 4.192373e+02 0.000000e+00 0.000000e+00
4.127150 3.114000e+00 3.450000e+00 1.253000e+00 2.709000e-01 2.613000e+02 8.083000e-01 4.769891e+02 0.000000e+00 0.000000e+00
4.277040 1.920000e+01 1.153000e+01 1.216000e+00 2.678000e-01 2.604000e+02 7.955000e-01 4.482285e+02 0.000000e+00 0.000000e+00
4.426940 7.624000e+00 5.991000e+00 1.045000e+00 2.397000e-01 2.594000e+02 7.829000e-01 3.821942e+02 0.000000e+00 0.000000e+00
4.576830 -9.990000e+02 -3.159000e+102 1.454000e+00 3.193000e-01 2.584000e+02 7.704000e-01 4.923156e+02 0.000000e+00 0.000000e+00
4.726730 -9.990000e+02 -3.159000e+102 1.000000e+00 1.312000e-02 2.574000e+02 7.582000e-01 3.463315e+02 0.000000e+00 0.000000e+00
4.876630 6.792000e+00 7.827000e+00 1.648000e+00 3.729000e-01 2.565000e+02 7.462000e-01 5.113552e+02 0.000000e+00 0.000000e+00
5.026520 -9.990000e+02 -3.159000e+102 1.471000e+00 3.490000e-01 2.555000e+02 7.343000e-01 4.421950e+02 0.000000e+00 0.000000e+00
5.176420 -9.990000e+02 -3.159000e+102 1.432000e+00 3.507000e-01 2.545000e+02 7.224000e-01 4.153650e+02 0.000000e+00 0.000000e+00
5.326320 4.993000e+00 5.639000e+00 1.038000e+00 2.747000e-01 2.535000e+02 7.106000e-01 3.120917e+02 0.000000e+00 0.000000e+00
5.476210 -9.990000e+02 -3.159000e+102 8.756000e-01 2.428000e-01 2.526000e+02 6.990000e-01 2.699205e+02 0.000000e+00 0.000000e+00
5.626110 -9.990000e+02 -3.159000e+102 8.818000e-01 2.479000e-01 2.516000e+02 6.877000e-01 2.690719e+02 0.000000e+00 0.000000e+00
5.776000 -9.990000e+02 -3.159000e+102 1.437000e+00 3.785000e-01 2.506000e+02 6.765000e-01 3.836967e+02 0.000000e+00 0.000000e+00
5.925900 5.456000e+00 6.195000e+00 7.282000e-01 2.195000e-01 2.497000e+02 6.655000e-01 2.282722e+02 0.000000e+00 0.000000e+00
6.075800 2.363000e+01 3.453000e+01 1.647000e+00 4.420000e-01 2.487000e+02 6.545000e-01 4.061021e+02 0.000000e+00 0.000000e+00
6.225690 -9.990000e+02 -3.159000e+102 8.790000e-01 2.667000e-01 2.477000e+02 6.436000e-01 2.519530e+02 0.000000e+00 0.000000e+00
6.375590 -9.990000e+02 -3.159000e+102 1.289000e+00 3.734000e-01 2.467000e+02 6.329000e-01 3.252098e+02 0.000000e+00 0.000000e+00
6.525490 5.658000e+101 1.012000e+202 2.118000e-01 7.732000e-02 2.458000e+02 6.223000e-01 1.277544e+02 0.000000e+00 0.000000e+00
6.675380 -9.990000e+02 -3.159000e+102 7.341000e-01 2.387000e-01 2.448000e+02 6.119000e-01 2.228190e+02 0.000000e+00 0.000000e+00
6.825280 -9.990000e+02 -3.159000e+102 1.208000e+00 3.702000e-01 2.438000e+02 6.017000e-01 3.028209e+02 0.000000e+00 0.000000e+00
6.975170 -9.990000e+02 -3.159000e+102 1.477000e+00 4.463000e-01 2.429000e+02 5.917000e-01 3.405962e+02 0.000000e+00 0.000000e+00
7.125070 -9.990000e+02 -3.159000e+102 1.452000e+00 4.480000e-01 2.419000e+02 5.816000e-01 3.300071e+02 0.000000e+00 0.000000e+00
7.274970 1.410000e+02 6.858000e+02 1.767000e-101 7.009000e-102 2.409000e+02 5.716000e-01 1.058571e+02 0.000000e+00 0.000000e+00
7.424860 -9.990000e+02 -3.159000e+102 9.078000e-01 3.065000e-01 2.399000e+02 5.618000e-01 2.480957e+02 0.000000e+00 0.000000e+00
7.574760 -9.990000e+02 -3.159000e+102 1.621000e+00 5.148000e-01 2.389000e+02 5.522000e-01 3.442870e+02 0.000000e+00 0.000000e+00
7.724660 -9.990000e+02 -3.159000e+102 1.545000e+00 5.023000e-01 2.380000e+02 5.427000e-01 3.282105e+02 0.000000e+00 0.000000e+00
7.874550 -9.990000e+02 -1.815000e+103 9.212000e-01 3.217000e-01 2.370000e+02 5.334000e-01 2.480512e+02 0.000000e+00 0.000000e+00
8.024450 -9.990000e+02 -3.159000e+102 9.822000e-01 3.430000e-01 2.361000e+02 5.243000e-01 2.575849e+02 0.000000e+00 0.000000e+00
8.174340 1.153000e+102 2.063000e+202 1.049000e+00 3.666000e-01 2.351000e+02 5.150000e-01 2.672977e+02 0.000000e+00 0.000000e+00
8.324240 -9.990000e+02 -1.815000e+103 2.088000e+00 6.855000e-01 2.341000e+02 5.060000e-01 3.811388e+02 0.000000e+00 0.000000e+00
8.474140 -9.990000e+02 -3.159000e+102 5.880000e-01 2.202000e-01 2.331000e+02 4.971000e-01 2.154475e+02 0.000000e+00 0.000000e+00
8.624030 -9.990000e+02 -3.159000e+102 1.714000e+00 5.909000e-01 2.321000e+02 4.883000e-01 3.347061e+02 0.000000e+00 0.000000e+00
8.773930 -9.990000e+02 -1.815000e+103 1.065000e+00 3.878000e-01 2.312000e+02 4.797000e-01 2.694549e+02 0.000000e+00 0.000000e+00
8.923830 -9.990000e+02 -3.159000e+102 4.037000e-101 1.631000e-101 2.302000e+02 4.713000e-01 1.592799e+02 0.000000e+00 0.000000e+00
9.073720 -9.990000e+02 -1.815000e+103 3.427000e-01 1.341000e-01 2.292000e+02 4.629000e-01 2.058446e+02 0.000000e+00 0.000000e+00
9.223620 -9.990000e+02 -3.159000e+102 3.635000e-01 1.424000e-01 2.283000e+02 4.545000e-01 2.127020e+02 0.000000e+00 0.000000e+00
9.373510 -9.990000e+02 -3.159000e+102 4.816000e-101 1.953000e-101 2.273000e+02 4.463000e-01 1.757369e+02 0.000000e+00 0.000000e+00
9.523410 -9.990000e+02 -3.159000e+102 4.081000e-01 1.603000e-01 2.263000e+02 4.382000e-01 2.267534e+02 0.000000e+00 0.000000e+00
