2021/07/09 01:00:58-01:14:56 JST
fH2O= 58.55 /mnt/d/data/Na210709/01/Na011356.(00-0d)25ns 24000/40bin dz149.90 8330 shot 1.000mrad wid=0 fnum:14 fnum_noise:0
Altitude(km) W[g/kg] dW[g/kg] R355 dR355 T[K] RO[gm^-3] PZ^2_355 Wsonde[g/kg] dWsonde[g/kg]
0.190370 2.612000e+01 8.817000e-01 1.000000e+07 3.234000e+39 2.869000e+02 1.203000e+00 7.533537e+03 0.000000e+00 0.000000e+00
0.265320 -9.990000e+02 -9.990000e+11 1.000000e+07 5.113000e+39 2.864000e+02 1.194000e+00 4.781178e+03 0.000000e+00 0.000000e+00
0.340270 2.130000e+01 1.679000e+00 1.000000e+07 7.230000e+39 2.859000e+02 1.185000e+00 6.221236e+03 0.000000e+00 0.000000e+00
0.415210 2.063000e+01 3.472000e+00 1.000000e+07 9.565000e+39 2.854000e+02 1.177000e+00 2.096346e+03 0.000000e+00 0.000000e+00
0.490160 -9.990000e+02 -9.990000e+11 1.000000e+07 1.210000e+40 2.849000e+02 1.168000e+00 1.031949e+03 0.000000e+00 0.000000e+00
0.565110 -9.990000e+02 -9.990000e+11 1.000000e+07 1.482000e+40 2.845000e+02 1.160000e+00 4.571157e+02 0.000000e+00 0.000000e+00
0.640060 -9.990000e+02 -9.990000e+11 1.000000e+07 1.771000e+40 2.840000e+02 1.151000e+00 1.537155e+02 0.000000e+00 0.000000e+00
0.715010 -9.990000e+02 -9.990000e+11 1.000000e+07 2.077000e+40 2.835000e+02 1.143000e+00 5.470860e+01 0.000000e+00 0.000000e+00
0.789960 -9.990000e+02 -9.990000e+11 1.000000e+07 2.398000e+40 2.830000e+02 1.135000e+00 7.114937e+01 0.000000e+00 0.000000e+00
0.864900 -9.990000e+02 -6.318000e+102 1.000000e+07 2.734000e+40 2.825000e+02 1.126000e+00 2.019709e+01 0.000000e+00 0.000000e+00
0.939850 -9.990000e+02 -9.990000e+11 1.000000e+07 3.085000e+40 2.820000e+02 1.118000e+00 6.182946e+00 0.000000e+00 0.000000e+00
1.014800 -9.990000e+02 -6.318000e+102 1.000000e+07 3.449000e+40 2.815000e+02 1.110000e+00 4.119086e+00 0.000000e+00 0.000000e+00
1.127220 2.320000e+101 3.950000e+201 -9.990000e+02 -1.133000e+03 2.808000e+02 1.098000e+00 1.905978e+00 0.000000e+00 0.000000e+00
1.277120 -9.990000e+02 -9.990000e+11 -9.990000e+02 -1.086000e+03 2.798000e+02 1.082000e+00 4.077706e+00 0.000000e+00 0.000000e+00
1.427010 -9.990000e+02 -9.990000e+11 -9.990000e+02 -1.133000e+03 2.788000e+02 1.066000e+00 3.054633e+00 0.000000e+00 0.000000e+00
1.576910 -9.990000e+02 -2.023000e+103 -9.990000e+02 -1.182000e+03 2.779000e+02 1.050000e+00 2.486730e+00 0.000000e+00 0.000000e+00
1.726810 -9.990000e+02 -9.990000e+11 -9.990000e+02 -1.290000e+03 2.769000e+02 1.034000e+00 1.490991e+00 0.000000e+00 0.000000e+00
1.876700 -9.990000e+02 -2.023000e+103 -9.990000e+02 -1.413000e+03 2.759000e+02 1.019000e+00 0.000000e+00 0.000000e+00 0.000000e+00
2.026600 -9.990000e+02 -1.094000e+103 -9.990000e+02 -1.413000e+03 2.750000e+02 1.004000e+00 0.000000e+00 0.000000e+00 0.000000e+00
2.176500 -9.990000e+02 -9.990000e+11 -9.990000e+02 -1.413000e+03 2.740000e+02 9.887000e-01 0.000000e+00 0.000000e+00 0.000000e+00
2.326390 -9.990000e+02 -2.023000e+103 -9.990000e+02 -1.133000e+03 2.730000e+02 9.737000e-01 8.118510e+00 0.000000e+00 0.000000e+00
2.476290 -9.990000e+02 -9.990000e+11 -9.990000e+02 -1.182000e+03 2.720000e+02 9.590000e-01 6.132297e+00 0.000000e+00 0.000000e+00
2.626180 -9.990000e+02 -9.990000e+11 -9.990000e+02 -1.182000e+03 2.711000e+02 9.445000e-01 6.897150e+00 0.000000e+00 0.000000e+00
2.776080 -9.990000e+02 -1.094000e+103 -9.990000e+02 -1.413000e+03 2.701000e+02 9.302000e-01 0.000000e+00 0.000000e+00 0.000000e+00
2.925980 -9.990000e+02 -1.094000e+103 -9.990000e+02 -1.182000e+03 2.691000e+02 9.161000e-01 8.561785e+00 0.000000e+00 0.000000e+00
3.075870 2.286000e+101 3.894000e+201 -9.990000e+02 -1.133000e+03 2.682000e+02 9.021000e-01 1.419220e+01 0.000000e+00 0.000000e+00
3.225770 2.284000e+101 3.890000e+201 -9.990000e+02 -1.182000e+03 2.672000e+02 8.881000e-01 1.040613e+01 0.000000e+00 0.000000e+00
3.375670 4.149000e+01 1.920000e+02 -9.990000e+02 -1.182000e+03 2.662000e+02 8.744000e-01 1.139574e+01 0.000000e+00 0.000000e+00
3.525560 -9.990000e+02 -2.023000e+103 -9.990000e+02 -1.311000e+01 2.652000e+02 8.608000e-01 0.000000e+00 0.000000e+00 0.000000e+00
3.675460 7.972000e+101 1.358000e+202 -9.990000e+02 -1.290000e+03 2.643000e+02 8.475000e-01 6.754861e+00 0.000000e+00 0.000000e+00
3.825350 -9.990000e+02 -2.023000e+103 -9.990000e+02 -1.182000e+03 2.633000e+02 8.344000e-01 1.463409e+01 0.000000e+00 0.000000e+00
3.975250 7.957000e+101 1.355000e+202 -9.990000e+02 -1.290000e+03 2.623000e+02 8.215000e-01 7.901734e+00 0.000000e+00 0.000000e+00
4.125150 -9.990000e+02 -1.094000e+103 -9.990000e+02 -1.133000e+03 2.613000e+02 8.085000e-01 2.552673e+01 0.000000e+00 0.000000e+00
4.275040 2.269000e+101 3.865000e+201 -9.990000e+02 -1.133000e+03 2.604000e+02 7.957000e-01 2.741551e+01 0.000000e+00 0.000000e+00
4.424940 -9.990000e+02 -2.023000e+103 -9.990000e+02 -1.290000e+03 2.594000e+02 7.830000e-01 9.790590e+00 0.000000e+00 0.000000e+00
4.574830 -9.990000e+02 -2.023000e+103 -9.990000e+02 -1.182000e+03 2.584000e+02 7.706000e-01 2.093025e+01 0.000000e+00 0.000000e+00
4.724730 -9.990000e+02 -2.023000e+103 -9.990000e+02 -1.182000e+03 2.574000e+02 7.584000e-01 2.232434e+01 0.000000e+00 0.000000e+00
4.874630 2.262000e+101 3.851000e+201 -9.990000e+02 -1.182000e+03 2.565000e+02 7.463000e-01 2.376338e+01 0.000000e+00 0.000000e+00
5.024520 -9.990000e+02 -2.023000e+103 -9.990000e+02 -1.413000e+03 2.555000e+02 7.345000e-01 0.000000e+00 0.000000e+00 0.000000e+00
5.174420 -9.990000e+02 -2.023000e+103 -9.990000e+02 -1.290000e+03 2.545000e+02 7.225000e-01 1.338808e+01 0.000000e+00 0.000000e+00
5.324320 2.256000e+101 3.842000e+201 -9.990000e+02 -1.290000e+03 2.536000e+02 7.108000e-01 1.417501e+01 0.000000e+00 0.000000e+00
5.474210 -9.990000e+02 -2.023000e+103 -9.990000e+02 -1.290000e+03 2.526000e+02 6.992000e-01 1.498435e+01 0.000000e+00 0.000000e+00
5.624110 2.253000e+101 3.836000e+201 -9.990000e+02 -1.413000e+03 2.516000e+02 6.878000e-01 0.000000e+00 0.000000e+00 0.000000e+00
5.774000 1.452000e+01 5.000000e+01 -9.990000e+02 -1.182000e+03 2.506000e+02 6.766000e-01 3.334104e+01 0.000000e+00 0.000000e+00
5.923900 -9.990000e+02 -1.094000e+103 -9.990000e+02 -1.413000e+03 2.497000e+02 6.656000e-01 0.000000e+00 0.000000e+00 0.000000e+00
6.073800 -9.990000e+02 -1.094000e+103 -9.990000e+02 -1.290000e+03 2.487000e+02 6.547000e-01 1.844661e+01 0.000000e+00 0.000000e+00
6.223690 -9.990000e+02 -1.094000e+103 -9.990000e+02 -1.290000e+03 2.477000e+02 6.437000e-01 1.936830e+01 0.000000e+00 0.000000e+00
6.373590 -9.990000e+02 -2.023000e+103 -9.990000e+02 -1.105000e+03 2.467000e+02 6.330000e-01 8.125032e+01 0.000000e+00 0.000000e+00
6.523490 2.243000e+101 3.820000e+201 -9.990000e+02 -1.290000e+03 2.458000e+02 6.224000e-01 2.127923e+01 0.000000e+00 0.000000e+00
6.673380 7.845000e+101 1.336000e+202 -9.990000e+02 -1.413000e+03 2.448000e+02 6.121000e-01 0.000000e+00 0.000000e+00 0.000000e+00
6.823280 -9.990000e+02 -1.094000e+103 -9.990000e+02 -1.290000e+03 2.438000e+02 6.018000e-01 2.327997e+01 0.000000e+00 0.000000e+00
6.973170 1.343000e+102 2.287000e+202 -9.990000e+02 -1.413000e+03 2.429000e+02 5.918000e-01 0.000000e+00 0.000000e+00 0.000000e+00
7.123070 4.067000e+01 1.882000e+02 -9.990000e+02 -1.413000e+03 2.419000e+02 5.817000e-01 0.000000e+00 0.000000e+00 0.000000e+00
7.272970 -9.990000e+02 -2.023000e+103 -9.990000e+02 -1.182000e+03 2.409000e+02 5.717000e-01 5.289931e+01 0.000000e+00 0.000000e+00
7.422860 -9.990000e+02 -1.094000e+103 -9.990000e+02 -1.413000e+03 2.399000e+02 5.620000e-01 0.000000e+00 0.000000e+00 0.000000e+00
7.572760 -9.990000e+02 -2.023000e+103 -9.990000e+02 -1.290000e+03 2.390000e+02 5.523000e-01 2.867508e+01 0.000000e+00 0.000000e+00
7.722660 -9.990000e+02 -1.094000e+103 -9.990000e+02 -1.413000e+03 2.380000e+02 5.429000e-01 0.000000e+00 0.000000e+00 0.000000e+00
7.872550 7.805000e+101 1.329000e+202 -9.990000e+02 -1.290000e+03 2.370000e+02 5.336000e-01 3.099041e+01 0.000000e+00 0.000000e+00
8.022450 -9.990000e+02 -2.023000e+103 -9.990000e+02 -1.413000e+03 2.361000e+02 5.244000e-01 0.000000e+00 0.000000e+00 0.000000e+00
8.172340 4.050000e+01 1.874000e+02 -9.990000e+02 -1.413000e+03 2.351000e+02 5.152000e-01 0.000000e+00 0.000000e+00 0.000000e+00
8.322240 2.226000e+101 3.791000e+201 -9.990000e+02 -1.413000e+03 2.341000e+02 5.061000e-01 0.000000e+00 0.000000e+00 0.000000e+00
8.472140 1.435000e+01 4.942000e+01 -9.990000e+02 -1.413000e+03 2.331000e+02 4.972000e-01 0.000000e+00 0.000000e+00 0.000000e+00
8.622030 -9.990000e+02 -2.023000e+103 -9.990000e+02 -1.413000e+03 2.322000e+02 4.884000e-01 0.000000e+00 0.000000e+00 0.000000e+00
8.771930 -9.990000e+02 -2.023000e+103 -9.990000e+02 -1.182000e+03 2.312000e+02 4.798000e-01 7.695153e+01 0.000000e+00 0.000000e+00
8.921830 -9.990000e+02 -2.023000e+103 -9.990000e+02 -1.413000e+03 2.302000e+02 4.714000e-01 0.000000e+00 0.000000e+00 0.000000e+00
9.071720 7.771000e+101 1.323000e+202 -9.990000e+02 -1.413000e+03 2.293000e+02 4.630000e-01 0.000000e+00 0.000000e+00 0.000000e+00
9.221620 -9.990000e+02 -2.023000e+103 -9.990000e+02 -1.413000e+03 2.283000e+02 4.546000e-01 0.000000e+00 0.000000e+00 0.000000e+00
9.371510 -9.990000e+02 -1.094000e+103 -9.990000e+02 -1.413000e+03 2.273000e+02 4.464000e-01 0.000000e+00 0.000000e+00 0.000000e+00
9.521410 -9.990000e+02 -2.023000e+103 -9.990000e+02 -1.413000e+03 2.263000e+02 4.383000e-01 0.000000e+00 0.000000e+00 0.000000e+00
9.671310 1.430000e+01 4.922000e+01 -9.990000e+02 -1.290000e+03 2.254000e+02 4.304000e-01 4.677002e+01 0.000000e+00 0.000000e+00
9.821200 -9.990000e+02 -1.094000e+103 -9.990000e+02 -1.182000e+03 2.244000e+02 4.226000e-01 9.646202e+01 0.000000e+00 0.000000e+00
