2021/07/09 08:45:00-08:58:52 JST
fH2O= 62.19 /media/data/L0/Ko210709/08/Ko085800.(00-0d)25ns 24000/40bin dz149.90 7314 shot 0.300mrad wid=0 fnum:14 fnum_noise:0
Altitude(km) W[g/kg] dW[g/kg] R355 dR355 T[K] RO[gm^-3] PZ^2_355 Wsonde[g/kg] dWsonde[g/kg]
0.192370 1.949000e+01 6.043000e-01 6.783000e-02 5.455000e-02 2.869000e+02 1.202000e+00 2.906549e+03 0.000000e+00 0.000000e+00
0.267320 2.016000e+01 4.231000e-01 2.016000e-01 1.620000e-01 2.864000e+02 1.194000e+00 8.362651e+03 0.000000e+00 0.000000e+00
0.342270 1.926000e+01 3.648000e-01 3.933000e-01 3.160000e-01 2.859000e+02 1.185000e+00 1.590271e+04 0.000000e+00 0.000000e+00
0.417210 1.866000e+01 3.474000e-01 6.225000e-01 5.001000e-01 2.854000e+02 1.176000e+00 2.460423e+04 0.000000e+00 0.000000e+00
0.492160 1.885000e+01 3.571000e-01 8.681000e-01 6.974000e-01 2.849000e+02 1.168000e+00 3.359715e+04 0.000000e+00 0.000000e+00
0.567110 1.797000e+01 3.891000e-01 9.109000e-01 7.317000e-01 2.844000e+02 1.159000e+00 3.455652e+04 0.000000e+00 0.000000e+00
0.642060 1.740000e+01 4.305000e-01 9.843000e-01 7.907000e-01 2.840000e+02 1.151000e+00 3.662814e+04 0.000000e+00 0.000000e+00
0.717010 1.635000e+01 4.828000e-01 1.073000e+00 8.608000e-01 2.835000e+02 1.143000e+00 3.905089e+04 0.000000e+00 0.000000e+00
0.791960 1.660000e+01 5.573000e-01 1.137000e+00 9.110000e-01 2.830000e+02 1.134000e+00 4.037866e+04 0.000000e+00 0.000000e+00
0.866900 1.562000e+01 6.177000e-01 1.187000e+00 9.503000e-01 2.825000e+02 1.126000e+00 4.107795e+04 0.000000e+00 0.000000e+00
0.941850 1.558000e+01 7.162000e-01 1.220000e+00 9.752000e-01 2.820000e+02 1.118000e+00 4.106975e+04 0.000000e+00 0.000000e+00
1.016800 1.553000e+01 8.420000e-01 1.244000e+00 9.924000e-01 2.815000e+02 1.110000e+00 4.068456e+04 0.000000e+00 0.000000e+00
1.129220 1.608000e+01 7.331000e-01 1.169000e+00 1.705000e+00 2.808000e+02 1.098000e+00 4.541969e+04 0.000000e+00 0.000000e+00
