2021/07/10 10:30:00-10:43:52 JST
fH2O= 62.19 /media/data/L0/Ko210710/10/Ko104300.(00-0d)25ns 24000/40bin dz149.90 7316 shot 0.300mrad wid=0 fnum:14 fnum_noise:0
Altitude(km) W[g/kg] dW[g/kg] R355 dR355 T[K] RO[gm^-3] PZ^2_355 Wsonde[g/kg] dWsonde[g/kg]
0.192370 1.558000e+01 7.502000e-01 1.000000e+07 3.234000e+39 2.869000e+02 1.202000e+00 1.825580e+03 0.000000e+00 0.000000e+00
0.267320 1.621000e+01 1.012000e+00 1.000000e+07 5.113000e+39 2.864000e+02 1.194000e+00 6.180187e+03 0.000000e+00 0.000000e+00
0.342270 1.367000e+01 1.455000e+00 1.000000e+07 7.230000e+39 2.859000e+02 1.185000e+00 2.930733e+03 0.000000e+00 0.000000e+00
0.417210 1.507000e+01 1.848000e+00 1.000000e+07 9.565000e+39 2.854000e+02 1.176000e+00 2.094342e+03 0.000000e+00 0.000000e+00
0.492160 1.656000e+01 2.370000e+00 1.000000e+07 1.210000e+40 2.849000e+02 1.168000e+00 2.400208e+03 0.000000e+00 0.000000e+00
0.567110 1.488000e+01 2.784000e+00 1.000000e+07 1.482000e+40 2.844000e+02 1.159000e+00 2.717819e+03 0.000000e+00 0.000000e+00
0.642060 1.672000e+01 3.519000e+00 1.000000e+07 1.771000e+40 2.840000e+02 1.151000e+00 2.967723e+03 0.000000e+00 0.000000e+00
0.717010 1.197000e+01 4.227000e+00 1.000000e+07 2.077000e+40 2.835000e+02 1.143000e+00 3.196148e+03 0.000000e+00 0.000000e+00
0.791960 -9.990000e+02 -9.990000e+11 1.000000e+07 2.398000e+40 2.830000e+02 1.134000e+00 3.312853e+03 0.000000e+00 0.000000e+00
0.866900 2.012000e+01 7.079000e+00 1.000000e+07 2.734000e+40 2.825000e+02 1.126000e+00 3.020162e+04 0.000000e+00 0.000000e+00
0.941850 -9.990000e+02 -9.990000e+11 1.000000e+07 3.085000e+40 2.820000e+02 1.118000e+00 2.602057e+04 0.000000e+00 0.000000e+00
1.016800 1.775000e+01 4.016000e+01 1.000000e+07 3.449000e+40 2.815000e+02 1.110000e+00 1.204240e+04 0.000000e+00 0.000000e+00
1.129220 2.443000e+01 7.146000e+01 -9.990000e+02 -3.432000e+02 2.808000e+02 1.098000e+00 5.145661e+03 0.000000e+00 0.000000e+00
1.279120 -9.990000e+02 -9.990000e+11 -9.990000e+02 -3.443000e+02 2.798000e+02 1.081000e+00 9.321511e+02 0.000000e+00 0.000000e+00
1.429010 -9.990000e+02 -9.990000e+11 -9.990000e+02 -3.752000e+02 2.788000e+02 1.065000e+00 3.982320e+01 0.000000e+00 0.000000e+00
1.578910 -9.990000e+02 -9.990000e+11 -9.990000e+02 -3.783000e+02 2.779000e+02 1.050000e+00 4.362983e+01 0.000000e+00 0.000000e+00
1.728810 -9.990000e+02 -9.990000e+11 -9.990000e+02 -3.494000e+02 2.769000e+02 1.034000e+00 3.303522e+02 0.000000e+00 0.000000e+00
1.878700 -9.990000e+02 -1.138000e+105 -9.990000e+02 -3.593000e+02 2.759000e+02 1.019000e+00 1.464937e+02 0.000000e+00 0.000000e+00
2.028600 -9.990000e+02 -9.990000e+11 -9.990000e+02 -3.882000e+02 2.750000e+02 1.004000e+00 5.350150e+01 0.000000e+00 0.000000e+00
2.178500 -9.990000e+02 -9.990000e+11 -9.990000e+02 -4.749000e+02 2.740000e+02 9.885000e-01 1.186522e+01 0.000000e+00 0.000000e+00
2.328390 -9.990000e+02 -9.990000e+11 -9.990000e+02 -4.637000e+02 2.730000e+02 9.735000e-01 1.626501e+01 0.000000e+00 0.000000e+00
2.478290 3.728000e+00 1.750000e+02 -9.990000e+02 -4.032000e+02 2.720000e+02 9.588000e-01 5.528085e+01 0.000000e+00 0.000000e+00
2.628180 -9.990000e+02 -1.138000e+105 -9.990000e+02 -4.637000e+02 2.711000e+02 9.443000e-01 2.072308e+01 0.000000e+00 0.000000e+00
2.778080 -9.990000e+02 -9.990000e+11 -9.990000e+02 -4.849000e+02 2.701000e+02 9.300000e-01 1.543625e+01 0.000000e+00 0.000000e+00
2.927980 -9.990000e+02 -9.990000e+11 -9.990000e+02 -4.463000e+02 2.691000e+02 9.159000e-01 3.429422e+01 0.000000e+00 0.000000e+00
3.077870 4.983000e+103 2.551000e+205 -9.990000e+02 -4.637000e+02 2.682000e+02 9.019000e-01 2.842143e+01 0.000000e+00 0.000000e+00
3.227770 3.009000e+02 2.255000e+03 -9.990000e+02 -4.849000e+02 2.672000e+02 8.879000e-01 1.041904e+01 0.000000e+00 0.000000e+00
3.377670 3.890000e+02 2.494000e+03 -9.990000e+02 -4.749000e+02 2.662000e+02 8.742000e-01 2.852324e+01 0.000000e+00 0.000000e+00
3.527560 4.208000e+02 1.051000e+03 -9.990000e+02 -4.849000e+02 2.652000e+02 8.607000e-01 2.488874e+01 0.000000e+00 0.000000e+00
3.677460 3.267000e+01 9.190000e+01 -9.990000e+02 -4.849000e+02 2.642000e+02 8.473000e-01 2.704895e+01 0.000000e+00 0.000000e+00
3.827350 2.028000e+00 1.785000e+02 -9.990000e+02 -4.849000e+02 2.633000e+02 8.342000e-01 2.929888e+01 0.000000e+00 0.000000e+00
3.977250 2.451000e+103 1.255000e+205 -9.990000e+02 -4.637000e+02 2.623000e+02 8.213000e-01 4.745838e+01 0.000000e+00 0.000000e+00
4.127150 -9.990000e+02 -1.138000e+105 -9.990000e+02 -4.637000e+02 2.613000e+02 8.083000e-01 5.110317e+01 0.000000e+00 0.000000e+00
4.277040 -9.990000e+02 -1.138000e+105 -9.990000e+02 -4.849000e+02 2.604000e+02 7.955000e-01 3.658828e+01 0.000000e+00 0.000000e+00
4.426940 -9.990000e+02 -1.016000e+105 -9.990000e+02 -1.311000e+01 2.594000e+02 7.829000e-01 1.959891e+01 0.000000e+00 0.000000e+00
4.576830 3.839000e+02 1.666000e+03 -9.990000e+02 -4.637000e+02 2.584000e+02 7.704000e-01 6.284598e+01 0.000000e+00 0.000000e+00
4.726730 4.751000e+103 2.432000e+205 -9.990000e+02 -4.749000e+02 2.574000e+02 7.582000e-01 5.585833e+01 0.000000e+00 0.000000e+00
4.876630 -9.990000e+02 -1.138000e+105 -9.990000e+02 -4.333000e+02 2.565000e+02 7.462000e-01 1.189155e+02 0.000000e+00 0.000000e+00
5.026520 7.370000e+102 3.773000e+204 -9.990000e+02 -4.849000e+02 2.555000e+02 7.343000e-01 5.053485e+01 0.000000e+00 0.000000e+00
5.176420 4.436000e+103 2.271000e+205 -9.990000e+02 -4.543000e+02 2.545000e+02 7.224000e-01 9.378964e+01 0.000000e+00 0.000000e+00
5.326320 -9.990000e+02 -1.138000e+105 -9.990000e+02 -4.749000e+02 2.535000e+02 7.106000e-01 7.092861e+01 0.000000e+00 0.000000e+00
5.476210 3.037000e+00 7.377000e+01 -9.990000e+02 -4.749000e+02 2.526000e+02 6.990000e-01 7.497686e+01 0.000000e+00 0.000000e+00
5.626110 -9.990000e+02 -1.016000e+105 -9.990000e+02 -4.749000e+02 2.516000e+02 6.877000e-01 7.913773e+01 0.000000e+00 0.000000e+00
5.776000 3.938000e+103 2.016000e+205 -9.990000e+02 -4.849000e+02 2.506000e+02 6.765000e-01 6.672846e+01 0.000000e+00 0.000000e+00
5.925900 -9.990000e+02 -1.016000e+105 -9.990000e+02 -4.749000e+02 2.497000e+02 6.655000e-01 8.779626e+01 0.000000e+00 0.000000e+00
6.075800 -9.990000e+02 -1.016000e+105 -9.990000e+02 -4.849000e+02 2.487000e+02 6.545000e-01 3.691755e+01 0.000000e+00 0.000000e+00
6.225690 1.577000e+103 8.074000e+204 -9.990000e+02 -4.849000e+02 2.477000e+02 6.436000e-01 7.752326e+01 0.000000e+00 0.000000e+00
6.375590 -9.990000e+02 -1.016000e+105 -9.990000e+02 -4.849000e+02 2.467000e+02 6.329000e-01 8.130138e+01 0.000000e+00 0.000000e+00
6.525490 -9.990000e+02 -1.016000e+105 -9.990000e+02 -4.849000e+02 2.458000e+02 6.223000e-01 6.387698e+01 0.000000e+00 0.000000e+00
6.675380 2.494000e+102 1.277000e+204 -9.990000e+02 -4.637000e+02 2.448000e+02 6.119000e-01 1.336908e+02 0.000000e+00 0.000000e+00
6.825280 1.596000e+02 4.360000e+02 -9.990000e+02 -4.749000e+02 2.438000e+02 6.017000e-01 1.164686e+02 0.000000e+00 0.000000e+00
6.975170 1.011000e+02 7.003000e+02 -9.990000e+02 -4.849000e+02 2.429000e+02 5.917000e-01 4.865596e+01 0.000000e+00 0.000000e+00
7.125070 -9.990000e+02 -1.016000e+105 -9.990000e+02 -4.849000e+02 2.419000e+02 5.816000e-01 1.015397e+02 0.000000e+00 0.000000e+00
7.274970 1.389000e+103 7.114000e+204 -9.990000e+02 -4.849000e+02 2.409000e+02 5.716000e-01 1.058571e+02 0.000000e+00 0.000000e+00
7.424860 -9.990000e+02 -1.016000e+105 -9.990000e+02 -4.333000e+02 2.399000e+02 5.618000e-01 2.756621e+02 0.000000e+00 0.000000e+00
7.574760 -9.990000e+02 -1.138000e+105 -9.990000e+02 -4.849000e+02 2.389000e+02 5.522000e-01 8.607090e+01 0.000000e+00 0.000000e+00
7.724660 -9.990000e+02 -1.016000e+105 -9.990000e+02 -4.393000e+02 2.380000e+02 5.427000e-01 2.685354e+02 0.000000e+00 0.000000e+00
7.874550 -9.990000e+02 -1.016000e+105 -9.990000e+02 -4.749000e+02 2.370000e+02 5.334000e-01 1.550315e+02 0.000000e+00 0.000000e+00
8.024450 -9.990000e+02 -1.138000e+105 -9.990000e+02 -4.749000e+02 2.361000e+02 5.243000e-01 1.609900e+02 0.000000e+00 0.000000e+00
8.174340 4.555000e+103 2.332000e+205 -9.990000e+02 -4.849000e+02 2.351000e+02 5.150000e-01 1.336483e+02 0.000000e+00 0.000000e+00
8.324240 1.457000e+02 3.163000e+02 -9.990000e+02 -4.749000e+02 2.341000e+02 5.060000e-01 1.732438e+02 0.000000e+00 0.000000e+00
8.474140 -9.990000e+02 -1.016000e+105 -9.990000e+02 -4.849000e+02 2.331000e+02 4.971000e-01 1.436314e+02 0.000000e+00 0.000000e+00
8.624030 1.024000e+103 5.242000e+204 -9.990000e+02 -4.849000e+02 2.321000e+02 4.883000e-01 1.487574e+02 0.000000e+00 0.000000e+00
8.773930 -9.990000e+02 -1.138000e+105 -9.990000e+02 -4.849000e+02 2.312000e+02 4.797000e-01 1.154801e+02 0.000000e+00 0.000000e+00
8.923830 -9.990000e+02 -1.138000e+105 -9.990000e+02 -4.849000e+02 2.302000e+02 4.713000e-01 3.981983e+01 0.000000e+00 0.000000e+00
9.073720 8.520000e+01 1.477000e+02 -9.990000e+02 -4.637000e+02 2.292000e+02 4.629000e-01 2.470138e+02 0.000000e+00 0.000000e+00
9.223620 9.665000e+103 4.948000e+205 -9.990000e+02 -4.849000e+02 2.283000e+02 4.545000e-01 8.508051e+01 0.000000e+00 0.000000e+00
9.373510 4.774000e+103 2.444000e+205 -9.990000e+02 -4.750000e+02 2.273000e+02 4.463000e-01 2.196713e+02 0.000000e+00 0.000000e+00
9.523410 -9.990000e+02 -1.016000e+105 -9.990000e+02 -4.849000e+02 2.263000e+02 4.382000e-01 1.814025e+02 0.000000e+00 0.000000e+00
9.673310 -9.990000e+02 -1.016000e+105 -9.990000e+02 -4.637000e+02 2.253000e+02 4.303000e-01 2.807378e+02 0.000000e+00 0.000000e+00
9.823200 -9.990000e+02 -1.016000e+105 -9.990000e+02 -4.637000e+02 2.244000e+02 4.225000e-01 2.895054e+02 0.000000e+00 0.000000e+00
