2021/07/10 10:30:04-10:44:02 JST
fH2O= 58.55 /mnt/d/data/Na210710/10/Na104302.(00-0d)25ns 24000/40bin dz149.90 8330 shot 1.000mrad wid=0 fnum:14 fnum_noise:0
Altitude(km) W[g/kg] dW[g/kg] R355 dR355 T[K] RO[gm^-3] PZ^2_355 Wsonde[g/kg] dWsonde[g/kg]
0.190370 1.547000e+01 5.575000e-01 7.423000e-02 2.118000e-02 2.869000e+02 1.203000e+00 2.964693e+03 0.000000e+00 0.000000e+00
0.265320 1.401000e+01 4.472000e-01 1.673000e-01 4.748000e-02 2.864000e+02 1.194000e+00 6.508387e+03 0.000000e+00 0.000000e+00
0.340270 1.359000e+01 4.314000e-01 2.445000e-01 6.907000e-02 2.859000e+02 1.185000e+00 9.297762e+03 0.000000e+00 0.000000e+00
0.415210 1.309000e+01 4.547000e-01 2.865000e-01 8.063000e-02 2.854000e+02 1.177000e+00 1.067508e+04 0.000000e+00 0.000000e+00
0.490160 1.278000e+01 4.808000e-01 3.452000e-01 9.681000e-02 2.849000e+02 1.168000e+00 1.261160e+04 0.000000e+00 0.000000e+00
0.565110 1.115000e+01 4.962000e-01 3.979000e-01 1.113000e-01 2.845000e+02 1.160000e+00 1.426663e+04 0.000000e+00 0.000000e+00
0.640060 1.252000e+01 5.762000e-01 4.416000e-01 1.232000e-01 2.840000e+02 1.151000e+00 1.554657e+04 0.000000e+00 0.000000e+00
0.715010 1.060000e+01 6.466000e-01 4.858000e-01 1.353000e-01 2.835000e+02 1.143000e+00 1.679593e+04 0.000000e+00 0.000000e+00
0.789960 1.150000e+01 7.531000e-01 5.321000e-01 1.480000e-01 2.830000e+02 1.135000e+00 1.807479e+04 0.000000e+00 0.000000e+00
0.864900 1.123000e+01 8.387000e-01 5.659000e-01 1.572000e-01 2.825000e+02 1.126000e+00 1.888636e+04 0.000000e+00 0.000000e+00
0.939850 1.268000e+01 9.785000e-01 6.088000e-01 1.689000e-01 2.820000e+02 1.118000e+00 1.997019e+04 0.000000e+00 0.000000e+00
