2021/07/10 10:45:02-10:59:01 JST
fH2O= 58.55 /mnt/d/data/Na210710/10/Na105801.(00-0d)25ns 24000/40bin dz149.90 8330 shot 1.000mrad wid=0 fnum:14 fnum_noise:0
Altitude(km) W[g/kg] dW[g/kg] R355 dR355 T[K] RO[gm^-3] PZ^2_355 Wsonde[g/kg] dWsonde[g/kg]
0.190370 1.585000e+01 4.815000e-01 0.000000e+00 nan 2.869000e+02 1.203000e+00 3.103427e+03 0.000000e+00 0.000000e+00
0.265320 1.538000e+01 3.917000e-01 0.000000e+00 nan 2.864000e+02 1.194000e+00 7.025261e+03 0.000000e+00 0.000000e+00
0.340270 1.523000e+01 3.834000e-01 0.000000e+00 nan 2.859000e+02 1.185000e+00 1.102984e+04 0.000000e+00 0.000000e+00
0.415210 1.422000e+01 3.984000e-01 0.000000e+00 nan 2.854000e+02 1.177000e+00 1.364727e+04 0.000000e+00 0.000000e+00
0.490160 1.212000e+01 4.221000e-01 0.000000e+00 nan 2.849000e+02 1.168000e+00 1.480652e+04 0.000000e+00 0.000000e+00
0.565110 1.202000e+01 4.449000e-01 0.000000e+00 nan 2.845000e+02 1.160000e+00 1.470298e+04 0.000000e+00 0.000000e+00
0.640060 1.232000e+01 5.125000e-01 0.000000e+00 nan 2.840000e+02 1.151000e+00 1.613450e+04 0.000000e+00 0.000000e+00
0.715010 1.217000e+01 5.744000e-01 0.000000e+00 nan 2.835000e+02 1.143000e+00 1.764777e+04 0.000000e+00 0.000000e+00
0.789960 1.133000e+01 6.621000e-01 0.000000e+00 nan 2.830000e+02 1.135000e+00 1.902738e+04 0.000000e+00 0.000000e+00
0.864900 1.260000e+01 7.606000e-01 0.000000e+00 nan 2.825000e+02 1.126000e+00 2.043310e+04 0.000000e+00 0.000000e+00
0.939850 1.164000e+01 8.548000e-01 0.000000e+00 nan 2.820000e+02 1.118000e+00 2.129717e+04 0.000000e+00 0.000000e+00
1.014800 1.199000e+01 9.654000e-01 0.000000e+00 nan 2.815000e+02 1.110000e+00 2.250620e+04 0.000000e+00 0.000000e+00
1.127220 1.232000e+01 8.373000e-01 4.546000e-01 2.272000e+00 2.808000e+02 1.098000e+00 2.368474e+04 0.000000e+00 0.000000e+00
1.277120 1.226000e+01 1.406000e+00 1.059000e+01 3.922000e+01 2.798000e+02 1.082000e+00 2.340091e+05 0.000000e+00 0.000000e+00
1.427010 7.133000e+00 4.145000e+00 2.340000e+00 8.510000e+00 2.788000e+02 1.066000e+00 4.468604e+04 0.000000e+00 0.000000e+00
1.576910 1.204000e+01 5.975000e+00 1.267000e+00 4.581000e+00 2.779000e+02 1.050000e+00 2.289463e+04 0.000000e+00 0.000000e+00
1.726810 1.939000e+01 9.234000e+00 2.222000e+00 7.908000e+00 2.769000e+02 1.034000e+00 3.514354e+04 0.000000e+00 0.000000e+00
1.876700 4.463000e+00 1.636000e+01 3.698000e-01 1.316000e+00 2.759000e+02 1.019000e+00 5.697091e+03 0.000000e+00 0.000000e+00
