2021/07/09 18:45:00-18:58:52 JST
fH2O= 62.19 /media/data/L0/Ko210709/18/Ko185800.(00-0d)25ns 24000/40bin dz149.90 7317 shot 0.300mrad wid=0 fnum:14 fnum_noise:0
Altitude(km) W[g/kg] dW[g/kg] R355 dR355 T[K] RO[gm^-3] PZ^2_355 Wsonde[g/kg] dWsonde[g/kg]
0.192370 1.699000e+01 3.799000e-01 5.297000e-02 2.046000e-02 2.869000e+02 1.202000e+00 1.656128e+03 0.000000e+00 0.000000e+00
0.267320 1.699000e+01 2.919000e-01 1.483000e-01 5.710000e-02 2.864000e+02 1.194000e+00 4.487766e+03 0.000000e+00 0.000000e+00
0.342270 1.705000e+01 2.679000e-01 3.010000e-01 1.157000e-01 2.859000e+02 1.185000e+00 8.878879e+03 0.000000e+00 0.000000e+00
0.417210 1.765000e+01 2.616000e-01 5.388000e-01 2.069000e-01 2.854000e+02 1.176000e+00 1.553743e+04 0.000000e+00 0.000000e+00
0.492160 1.802000e+01 2.713000e-01 7.965000e-01 3.058000e-01 2.849000e+02 1.168000e+00 2.249205e+04 0.000000e+00 0.000000e+00
0.567110 1.749000e+01 2.870000e-01 9.585000e-01 3.680000e-01 2.844000e+02 1.159000e+00 2.652996e+04 0.000000e+00 0.000000e+00
0.642060 1.750000e+01 3.136000e-01 1.003000e+00 3.848000e-01 2.840000e+02 1.151000e+00 2.723688e+04 0.000000e+00 0.000000e+00
0.717010 1.641000e+01 3.284000e-01 9.962000e-01 3.821000e-01 2.835000e+02 1.143000e+00 2.654284e+04 0.000000e+00 0.000000e+00
0.791960 1.687000e+01 3.705000e-01 1.083000e+00 4.148000e-01 2.830000e+02 1.134000e+00 2.822010e+04 0.000000e+00 0.000000e+00
0.866900 1.594000e+01 3.990000e-01 1.104000e+00 4.225000e-01 2.825000e+02 1.126000e+00 2.813081e+04 0.000000e+00 0.000000e+00
0.941850 1.537000e+01 4.320000e-01 1.136000e+00 4.341000e-01 2.820000e+02 1.118000e+00 2.825984e+04 0.000000e+00 0.000000e+00
1.016800 1.486000e+01 4.755000e-01 1.129000e+00 4.307000e-01 2.815000e+02 1.110000e+00 2.742708e+04 0.000000e+00 0.000000e+00
1.129220 1.461000e+01 3.916000e-01 9.488000e-01 5.517000e-01 2.808000e+02 1.098000e+00 2.453935e+04 0.000000e+00 0.000000e+00
1.279120 1.457000e+01 4.772000e-01 8.569000e-01 4.982000e-01 2.798000e+02 1.081000e+00 2.141036e+04 0.000000e+00 0.000000e+00
1.429010 1.400000e+01 5.722000e-01 7.842000e-01 4.559000e-01 2.788000e+02 1.065000e+00 1.893941e+04 0.000000e+00 0.000000e+00
1.578910 1.262000e+01 6.570000e-01 7.539000e-01 4.381000e-01 2.779000e+02 1.050000e+00 1.760686e+04 0.000000e+00 0.000000e+00
1.728810 1.293000e+01 7.798000e-01 7.205000e-01 4.185000e-01 2.769000e+02 1.034000e+00 1.627624e+04 0.000000e+00 0.000000e+00
1.878700 1.240000e+01 9.110000e-01 7.372000e-01 4.281000e-01 2.759000e+02 1.019000e+00 1.611507e+04 0.000000e+00 0.000000e+00
