2021/07/09 23:30:01-23:44:00 JST
fH2O= 58.55 /mnt/d/data/Na210709/23/Na234300.(00-0d)25ns 24000/40bin dz149.90 8330 shot 1.000mrad wid=0 fnum:14 fnum_noise:0
Altitude(km) W[g/kg] dW[g/kg] R355 dR355 T[K] RO[gm^-3] PZ^2_355 Wsonde[g/kg] dWsonde[g/kg]
0.190370 1.899000e+01 2.073000e-01 8.894000e-02 6.562000e-03 2.869000e+02 1.203000e+00 4.115773e+03 0.000000e+00 0.000000e+00
0.265320 1.725000e+01 1.757000e-01 1.784000e-01 1.209000e-02 2.864000e+02 1.194000e+00 8.041880e+03 0.000000e+00 0.000000e+00
0.340270 1.725000e+01 1.727000e-01 3.046000e-01 1.924000e-02 2.859000e+02 1.185000e+00 1.342441e+04 0.000000e+00 0.000000e+00
0.415210 1.642000e+01 1.722000e-01 4.003000e-01 2.385000e-02 2.854000e+02 1.177000e+00 1.727944e+04 0.000000e+00 0.000000e+00
0.490160 1.589000e+01 1.744000e-01 4.816000e-01 2.736000e-02 2.849000e+02 1.168000e+00 2.038915e+04 0.000000e+00 0.000000e+00
0.565110 1.458000e+01 1.716000e-01 5.506000e-01 3.010000e-02 2.845000e+02 1.160000e+00 2.287094e+04 0.000000e+00 0.000000e+00
0.640060 1.403000e+01 1.810000e-01 6.037000e-01 3.198000e-02 2.840000e+02 1.151000e+00 2.461869e+04 0.000000e+00 0.000000e+00
0.715010 1.347000e+01 1.903000e-01 6.475000e-01 3.343000e-02 2.835000e+02 1.143000e+00 2.593451e+04 0.000000e+00 0.000000e+00
0.789960 1.302000e+01 2.010000e-01 6.696000e-01 3.378000e-02 2.830000e+02 1.135000e+00 2.634420e+04 0.000000e+00 0.000000e+00
0.864900 1.350000e+01 2.199000e-01 7.059000e-01 3.495000e-02 2.825000e+02 1.126000e+00 2.728643e+04 0.000000e+00 0.000000e+00
0.939850 1.356000e+01 2.372000e-01 7.553000e-01 3.690000e-02 2.820000e+02 1.118000e+00 2.869023e+04 0.000000e+00 0.000000e+00
1.014800 1.349000e+01 2.509000e-01 7.961000e-01 3.856000e-02 2.815000e+02 1.110000e+00 2.972400e+04 0.000000e+00 0.000000e+00
1.127220 1.353000e+01 1.994000e-01 8.398000e-01 3.472000e-02 2.808000e+02 1.098000e+00 3.068590e+04 0.000000e+00 0.000000e+00
1.277120 1.302000e+01 2.193000e-01 8.570000e-01 3.460000e-02 2.798000e+02 1.082000e+00 3.026142e+04 0.000000e+00 0.000000e+00
1.427010 1.229000e+01 2.376000e-01 8.718000e-01 3.455000e-02 2.788000e+02 1.066000e+00 2.976361e+04 0.000000e+00 0.000000e+00
1.576910 1.148000e+01 2.548000e-01 9.121000e-01 3.588000e-02 2.779000e+02 1.050000e+00 3.011896e+04 0.000000e+00 0.000000e+00
1.726810 1.134000e+01 2.827000e-01 9.393000e-01 3.687000e-02 2.769000e+02 1.034000e+00 3.000938e+04 0.000000e+00 0.000000e+00
1.876700 1.057000e+01 2.953000e-01 9.352000e-01 3.666000e-02 2.759000e+02 1.019000e+00 2.891815e+04 0.000000e+00 0.000000e+00
2.026600 1.070000e+01 3.262000e-01 9.290000e-01 3.635000e-02 2.750000e+02 1.004000e+00 2.780966e+04 0.000000e+00 0.000000e+00
2.176500 1.043000e+01 3.501000e-01 9.251000e-01 3.614000e-02 2.740000e+02 9.887000e-01 2.680782e+04 0.000000e+00 0.000000e+00
2.326390 1.085000e+01 3.861000e-01 9.625000e-01 3.768000e-02 2.730000e+02 9.737000e-01 2.700848e+04 0.000000e+00 0.000000e+00
2.476290 9.378000e+00 3.896000e-01 9.675000e-01 3.804000e-02 2.720000e+02 9.590000e-01 2.629868e+04 0.000000e+00 0.000000e+00
2.626180 8.961000e+00 4.131000e-01 9.746000e-01 3.851000e-02 2.711000e+02 9.445000e-01 2.566623e+04 0.000000e+00 0.000000e+00
2.776080 8.360000e+00 4.224000e-01 1.024000e+00 4.050000e-02 2.701000e+02 9.302000e-01 2.609354e+04 0.000000e+00 0.000000e+00
2.925980 7.120000e+00 4.102000e-01 1.032000e+00 4.094000e-02 2.691000e+02 9.161000e-01 2.543859e+04 0.000000e+00 0.000000e+00
3.075870 7.820000e+00 4.591000e-01 1.014000e+00 4.042000e-02 2.682000e+02 9.021000e-01 2.419054e+04 0.000000e+00 0.000000e+00
3.225770 6.931000e+00 4.681000e-01 1.108000e+00 4.372000e-02 2.672000e+02 8.881000e-01 2.544075e+04 0.000000e+00 0.000000e+00
3.375670 4.829000e+00 4.083000e-01 1.108000e+00 4.354000e-02 2.662000e+02 8.744000e-01 2.448889e+04 0.000000e+00 0.000000e+00
3.525560 3.878000e+00 3.897000e-01 1.055000e+00 4.181000e-02 2.652000e+02 8.608000e-01 2.253178e+04 0.000000e+00 0.000000e+00
3.675460 4.368000e+00 4.346000e-01 1.083000e+00 4.293000e-02 2.643000e+02 8.475000e-01 2.231402e+04 0.000000e+00 0.000000e+00
3.825350 4.550000e+00 4.664000e-01 1.102000e+00 4.364000e-02 2.633000e+02 8.344000e-01 2.188314e+04 0.000000e+00 0.000000e+00
3.975250 4.021000e+00 4.688000e-01 1.116000e+00 4.415000e-02 2.623000e+02 8.215000e-01 2.136075e+04 0.000000e+00 0.000000e+00
4.125150 4.256000e+00 5.136000e-01 1.054000e+00 4.238000e-02 2.613000e+02 8.085000e-01 1.951546e+04 0.000000e+00 0.000000e+00
4.275040 3.143000e+00 4.622000e-01 1.118000e+00 4.471000e-02 2.604000e+02 7.957000e-01 1.994115e+04 0.000000e+00 0.000000e+00
4.424940 6.009000e+00 6.943000e-01 1.150000e+00 4.571000e-02 2.594000e+02 7.830000e-01 1.973296e+04 0.000000e+00 0.000000e+00
4.574830 4.561000e+00 6.079000e-01 1.088000e+00 4.405000e-02 2.584000e+02 7.706000e-01 1.802679e+04 0.000000e+00 0.000000e+00
4.724730 3.291000e+00 5.503000e-01 1.096000e+00 4.479000e-02 2.574000e+02 7.584000e-01 1.754839e+04 0.000000e+00 0.000000e+00
4.874630 4.847000e+00 7.154000e-01 1.000000e+00 1.312000e-02 2.565000e+02 7.463000e-01 1.555881e+04 0.000000e+00 0.000000e+00
5.024520 3.243000e+00 6.314000e-01 9.383000e-01 4.122000e-02 2.555000e+02 7.345000e-01 1.419008e+04 0.000000e+00 0.000000e+00
5.174420 3.844000e+00 6.928000e-01 9.996000e-01 4.416000e-02 2.545000e+02 7.225000e-01 1.468723e+04 0.000000e+00 0.000000e+00
5.324320 3.276000e+00 6.888000e-01 9.666000e-01 4.396000e-02 2.536000e+02 7.108000e-01 1.380388e+04 0.000000e+00 0.000000e+00
5.474210 3.013000e+00 6.602000e-01 9.916000e-01 4.576000e-02 2.526000e+02 6.992000e-01 1.376655e+04 0.000000e+00 0.000000e+00
5.624110 2.271000e+00 6.180000e-01 9.696000e-01 4.600000e-02 2.516000e+02 6.878000e-01 1.308936e+04 0.000000e+00 0.000000e+00
5.774000 8.034000e-01 4.279000e-01 1.018000e+00 4.879000e-02 2.506000e+02 6.766000e-01 1.334562e+04 0.000000e+00 0.000000e+00
5.923900 2.119000e+00 6.475000e-01 9.702000e-01 4.819000e-02 2.497000e+02 6.656000e-01 1.237839e+04 0.000000e+00 0.000000e+00
6.073800 1.442000e+00 5.808000e-01 9.487000e-01 4.855000e-02 2.487000e+02 6.547000e-01 1.177542e+04 0.000000e+00 0.000000e+00
6.223690 9.409000e-01 5.015000e-01 1.029000e+00 5.270000e-02 2.477000e+02 6.437000e-01 1.240256e+04 0.000000e+00 0.000000e+00
6.373590 1.261000e+00 6.027000e-01 9.964000e-01 5.271000e-02 2.467000e+02 6.330000e-01 1.168550e+04 0.000000e+00 0.000000e+00
6.523490 1.329000e+00 6.355000e-01 9.924000e-01 5.379000e-02 2.458000e+02 6.224000e-01 1.132574e+04 0.000000e+00 0.000000e+00
6.673380 1.640000e+00 7.162000e-01 1.024000e+00 5.634000e-02 2.448000e+02 6.121000e-01 1.136184e+04 0.000000e+00 0.000000e+00
6.823280 2.272000e+00 8.585000e-01 1.051000e+00 5.882000e-02 2.438000e+02 6.018000e-01 1.131881e+04 0.000000e+00 0.000000e+00
6.973170 6.656000e-01 6.261000e-01 1.105000e+00 6.258000e-02 2.429000e+02 5.918000e-01 1.152955e+04 0.000000e+00 0.000000e+00
7.123070 7.163000e-01 6.740000e-01 1.004000e+00 6.015000e-02 2.419000e+02 5.817000e-01 1.020251e+04 0.000000e+00 0.000000e+00
7.272970 1.491000e+00 7.972000e-01 1.028000e+00 6.267000e-02 2.409000e+02 5.717000e-01 1.016002e+04 0.000000e+00 0.000000e+00
7.422860 -9.990000e+02 -1.730000e+103 9.966000e-01 6.287000e-02 2.399000e+02 5.620000e-01 9.590654e+03 0.000000e+00 0.000000e+00
7.572760 5.069000e-01 7.180000e-01 1.062000e+00 6.725000e-02 2.390000e+02 5.523000e-01 9.924537e+03 0.000000e+00 0.000000e+00
7.722660 -9.990000e+02 -1.730000e+103 1.061000e+00 6.898000e-02 2.380000e+02 5.429000e-01 9.635041e+03 0.000000e+00 0.000000e+00
7.872550 -9.990000e+02 -1.730000e+103 1.184000e+00 7.637000e-02 2.370000e+02 5.336000e-01 1.038478e+04 0.000000e+00 0.000000e+00
8.022450 6.184000e-01 8.761000e-01 1.076000e+00 7.370000e-02 2.361000e+02 5.244000e-01 9.174067e+03 0.000000e+00 0.000000e+00
8.172340 2.527000e+00 1.560000e+00 1.694000e+00 1.087000e-01 2.351000e+02 5.152000e-01 1.363020e+04 0.000000e+00 0.000000e+00
8.322240 1.230000e+00 1.159000e+00 3.907000e+00 4.078000e-01 2.341000e+02 5.061000e-01 2.716984e+04 0.000000e+00 0.000000e+00
8.472140 1.596000e+00 1.507000e+00 8.102000e+00 1.998000e+00 2.331000e+02 4.972000e-01 4.142330e+04 0.000000e+00 0.000000e+00
8.622030 3.633000e+00 1.968000e+00 2.930000e+01 4.995000e+01 2.322000e+02 4.884000e-01 5.161938e+04 0.000000e+00 0.000000e+00
8.771930 2.940000e+00 2.173000e+00 1.000000e+07 1.293000e+40 2.312000e+02 4.798000e-01 1.037022e+05 0.000000e+00 0.000000e+00
8.921830 4.262000e-01 1.596000e+00 1.000000e+07 2.587000e+40 2.302000e+02 4.714000e-01 7.435046e+04 0.000000e+00 0.000000e+00
9.071720 1.822000e+00 1.723000e+00 1.000000e+07 4.090000e+40 2.293000e+02 4.630000e-01 3.405585e+04 0.000000e+00 0.000000e+00
9.221620 1.843000e+00 2.622000e+00 1.000000e+07 5.784000e+40 2.283000e+02 4.546000e-01 3.063471e+04 0.000000e+00 0.000000e+00
9.371510 -9.990000e+02 -1.730000e+103 1.000000e+07 7.652000e+40 2.273000e+02 4.464000e-01 2.636284e+04 0.000000e+00 0.000000e+00
9.521410 -9.990000e+02 -1.730000e+103 1.000000e+07 9.679000e+40 2.263000e+02 4.383000e-01 7.594926e+04 0.000000e+00 0.000000e+00
9.671310 -9.990000e+02 -1.730000e+103 1.000000e+07 1.185000e+41 2.254000e+02 4.304000e-01 1.717214e+05 0.000000e+00 0.000000e+00
9.821200 -9.990000e+02 -1.730000e+103 1.000000e+07 1.417000e+41 2.244000e+02 4.226000e-01 3.629325e+04 0.000000e+00 0.000000e+00
