2021/07/09 23:15:03-23:29:02 JST
fH2O= 58.55 /mnt/d/data/Na210709/23/Na232802.(00-0d)25ns 24000/40bin dz149.90 8330 shot 1.000mrad wid=0 fnum:14 fnum_noise:0
Altitude(km) W[g/kg] dW[g/kg] R355 dR355 T[K] RO[gm^-3] PZ^2_355 Wsonde[g/kg] dWsonde[g/kg]
0.190370 1.935000e+01 2.089000e-01 1.096000e-01 9.326000e-03 2.869000e+02 1.203000e+00 4.106596e+03 0.000000e+00 0.000000e+00
0.265320 1.745000e+01 1.762000e-01 2.214000e-01 1.782000e-02 2.864000e+02 1.194000e+00 8.079660e+03 0.000000e+00 0.000000e+00
0.340270 1.709000e+01 1.705000e-01 3.737000e-01 2.892000e-02 2.859000e+02 1.185000e+00 1.333609e+04 0.000000e+00 0.000000e+00
0.415210 1.675000e+01 1.729000e-01 5.364000e-01 4.059000e-02 2.854000e+02 1.177000e+00 1.875432e+04 0.000000e+00 0.000000e+00
0.490160 1.629000e+01 1.774000e-01 6.638000e-01 4.963000e-02 2.849000e+02 1.168000e+00 2.276971e+04 0.000000e+00 0.000000e+00
0.565110 1.489000e+01 1.748000e-01 7.207000e-01 5.345000e-02 2.845000e+02 1.160000e+00 2.427985e+04 0.000000e+00 0.000000e+00
0.640060 1.435000e+01 1.826000e-01 7.720000e-01 5.695000e-02 2.840000e+02 1.151000e+00 2.555751e+04 0.000000e+00 0.000000e+00
0.715010 1.463000e+01 2.006000e-01 8.542000e-01 6.288000e-02 2.835000e+02 1.143000e+00 2.779285e+04 0.000000e+00 0.000000e+00
0.789960 1.371000e+01 2.069000e-01 8.845000e-01 6.504000e-02 2.830000e+02 1.135000e+00 2.830525e+04 0.000000e+00 0.000000e+00
0.864900 1.285000e+01 2.142000e-01 8.652000e-01 6.353000e-02 2.825000e+02 1.126000e+00 2.725262e+04 0.000000e+00 0.000000e+00
0.939850 1.327000e+01 2.357000e-01 9.161000e-01 6.724000e-02 2.820000e+02 1.118000e+00 2.839088e+04 0.000000e+00 0.000000e+00
1.014800 1.346000e+01 2.545000e-01 9.605000e-01 7.051000e-02 2.815000e+02 1.110000e+00 2.929636e+04 0.000000e+00 0.000000e+00
1.127220 1.308000e+01 1.939000e-01 9.816000e-01 6.848000e-02 2.808000e+02 1.098000e+00 3.039368e+04 0.000000e+00 0.000000e+00
1.277120 1.304000e+01 2.189000e-01 1.042000e+00 7.238000e-02 2.798000e+02 1.082000e+00 3.115612e+04 0.000000e+00 0.000000e+00
1.427010 1.360000e+01 2.544000e-01 1.060000e+00 7.326000e-02 2.788000e+02 1.066000e+00 3.059796e+04 0.000000e+00 0.000000e+00
1.576910 1.273000e+01 2.733000e-01 1.060000e+00 7.299000e-02 2.779000e+02 1.050000e+00 2.961500e+04 0.000000e+00 0.000000e+00
1.726810 1.176000e+01 2.896000e-01 1.101000e+00 7.521000e-02 2.769000e+02 1.034000e+00 2.963444e+04 0.000000e+00 0.000000e+00
1.876700 1.198000e+01 3.224000e-01 1.115000e+00 7.555000e-02 2.759000e+02 1.019000e+00 2.894714e+04 0.000000e+00 0.000000e+00
2.026600 1.094000e+01 3.318000e-01 1.130000e+00 7.587000e-02 2.750000e+02 1.004000e+00 2.830373e+04 0.000000e+00 0.000000e+00
2.176500 1.104000e+01 3.670000e-01 1.146000e+00 7.608000e-02 2.740000e+02 9.887000e-01 2.766549e+04 0.000000e+00 0.000000e+00
2.326390 1.071000e+01 3.891000e-01 1.144000e+00 7.520000e-02 2.730000e+02 9.737000e-01 2.669741e+04 0.000000e+00 0.000000e+00
2.476290 1.042000e+01 4.153000e-01 1.148000e+00 7.467000e-02 2.720000e+02 9.590000e-01 2.590664e+04 0.000000e+00 0.000000e+00
2.626180 9.148000e+00 4.114000e-01 1.156000e+00 7.439000e-02 2.711000e+02 9.445000e-01 2.525409e+04 0.000000e+00 0.000000e+00
