2021/07/09 02:00:52-02:14:51 JST
fH2O= 58.55 /mnt/d/data/Na210709/02/Na021351.(00-0d)25ns 24000/40bin dz149.90 8330 shot 1.000mrad wid=0 fnum:14 fnum_noise:0
Altitude(km) W[g/kg] dW[g/kg] R355 dR355 T[K] RO[gm^-3] PZ^2_355 Wsonde[g/kg] dWsonde[g/kg]
0.190370 2.420000e+01 7.714000e-01 -9.990000e+02 -1.117000e+03 2.869000e+02 1.203000e+00 4.738966e+03 0.000000e+00 0.000000e+00
0.265320 2.128000e+01 8.758000e-01 -9.990000e+02 -1.117000e+03 2.864000e+02 1.194000e+00 2.531480e+03 0.000000e+00 0.000000e+00
0.340270 2.097000e+01 1.014000e+00 -9.990000e+02 -1.117000e+03 2.859000e+02 1.185000e+00 1.128785e+03 0.000000e+00 0.000000e+00
0.415210 2.082000e+01 1.069000e+00 -9.990000e+02 -1.117000e+03 2.854000e+02 1.177000e+00 7.394237e+02 0.000000e+00 0.000000e+00
0.490160 1.845000e+01 1.056000e+00 -9.990000e+02 -1.117000e+03 2.849000e+02 1.168000e+00 8.118897e+02 0.000000e+00 0.000000e+00
0.565110 1.805000e+01 1.082000e+00 -9.990000e+02 -1.117000e+03 2.845000e+02 1.160000e+00 9.594013e+02 0.000000e+00 0.000000e+00
0.640060 1.861000e+01 1.219000e+00 -9.990000e+02 -1.117000e+03 2.840000e+02 1.151000e+00 1.035989e+03 0.000000e+00 0.000000e+00
0.715010 1.800000e+01 1.326000e+00 -9.990000e+02 -1.117000e+03 2.835000e+02 1.143000e+00 1.120694e+03 0.000000e+00 0.000000e+00
0.789960 1.689000e+01 1.387000e+00 -9.990000e+02 -1.117000e+03 2.830000e+02 1.135000e+00 1.307620e+03 0.000000e+00 0.000000e+00
0.864900 1.661000e+01 1.521000e+00 -9.990000e+02 -1.117000e+03 2.825000e+02 1.126000e+00 5.049690e+03 0.000000e+00 0.000000e+00
0.939850 1.786000e+01 2.113000e+00 -9.990000e+02 -1.117000e+03 2.820000e+02 1.118000e+00 1.604178e+04 0.000000e+00 0.000000e+00
1.014800 1.765000e+01 4.686000e+00 -9.990000e+02 -1.117000e+03 2.815000e+02 1.110000e+00 1.127530e+04 0.000000e+00 0.000000e+00
1.127220 1.779000e-01 4.968000e+00 -9.990000e+02 -7.903000e+02 2.808000e+02 1.098000e+00 1.237787e+03 0.000000e+00 0.000000e+00
1.277120 -9.990000e+02 -9.990000e+11 -9.990000e+02 -8.229000e+02 2.798000e+02 1.082000e+00 1.467991e+01 0.000000e+00 0.000000e+00
1.427010 -9.990000e+02 -1.815000e+103 -9.990000e+02 -8.464000e+02 2.788000e+02 1.066000e+00 1.018217e+01 0.000000e+00 0.000000e+00
1.576910 9.630000e+00 2.722000e+02 -9.990000e+02 -9.416000e+02 2.779000e+02 1.050000e+00 3.730099e+00 0.000000e+00 0.000000e+00
1.726810 -9.990000e+02 -1.377000e+103 -9.990000e+02 -9.121000e+02 2.769000e+02 1.034000e+00 5.963978e+00 0.000000e+00 0.000000e+00
1.876700 -9.990000e+02 -1.815000e+103 -9.990000e+02 -9.416000e+02 2.759000e+02 1.019000e+00 5.283219e+00 0.000000e+00 0.000000e+00
2.026600 -9.990000e+02 -1.377000e+103 -9.990000e+02 -9.121000e+02 2.750000e+02 1.004000e+00 8.214573e+00 0.000000e+00 0.000000e+00
2.176500 -9.990000e+02 -9.990000e+11 -9.990000e+02 -1.086000e+03 2.740000e+02 9.887000e-01 2.368678e+00 0.000000e+00 0.000000e+00
2.326390 -9.990000e+02 -1.815000e+103 -9.990000e+02 -8.922000e+02 2.730000e+02 9.737000e-01 1.353087e+01 0.000000e+00 0.000000e+00
2.476290 -9.990000e+02 -9.990000e+11 -9.990000e+02 -8.587000e+02 2.720000e+02 9.590000e-01 2.452932e+01 0.000000e+00 0.000000e+00
2.626180 -9.990000e+02 -1.815000e+103 -9.990000e+02 -9.416000e+02 2.711000e+02 9.445000e-01 1.034574e+01 0.000000e+00 0.000000e+00
2.776080 2.203000e+00 6.159000e+01 -9.990000e+02 -9.416000e+02 2.701000e+02 9.302000e-01 1.156051e+01 0.000000e+00 0.000000e+00
2.925980 1.244000e+00 3.476000e+01 -9.990000e+02 -8.922000e+02 2.691000e+02 9.161000e-01 2.140452e+01 0.000000e+00 0.000000e+00
3.075870 -9.990000e+02 -1.377000e+103 -9.990000e+02 -1.086000e+03 2.682000e+02 9.021000e-01 4.730725e+00 0.000000e+00 0.000000e+00
3.225770 1.241000e+00 3.469000e+01 -9.990000e+02 -9.902000e+02 2.672000e+02 8.881000e-01 1.040613e+01 0.000000e+00 0.000000e+00
3.375670 -9.990000e+02 -1.377000e+103 -9.990000e+02 -1.086000e+03 2.662000e+02 8.744000e-01 5.697869e+00 0.000000e+00 0.000000e+00
3.525560 5.984000e+101 7.081000e+201 -9.990000e+02 -1.086000e+03 2.652000e+02 8.608000e-01 6.215112e+00 0.000000e+00 0.000000e+00
3.675460 9.490000e+00 2.682000e+02 -9.990000e+02 -9.902000e+02 2.643000e+02 8.475000e-01 1.350973e+01 0.000000e+00 0.000000e+00
3.825350 -9.990000e+02 -1.815000e+103 -9.990000e+02 -9.902000e+02 2.633000e+02 8.344000e-01 1.463409e+01 0.000000e+00 0.000000e+00
3.975250 9.473000e+00 2.677000e+02 -9.990000e+02 -8.587000e+02 2.623000e+02 8.215000e-01 6.321424e+01 0.000000e+00 0.000000e+00
4.125150 2.839000e+100 3.359000e+200 -9.990000e+02 -1.086000e+03 2.613000e+02 8.085000e-01 8.508896e+00 0.000000e+00 0.000000e+00
4.275040 -9.990000e+02 -1.377000e+103 -9.990000e+02 -9.416000e+02 2.604000e+02 7.957000e-01 2.741551e+01 0.000000e+00 0.000000e+00
4.424940 -9.990000e+02 -1.377000e+103 -9.990000e+02 -9.416000e+02 2.594000e+02 7.830000e-01 2.937182e+01 0.000000e+00 0.000000e+00
4.574830 -9.990000e+02 -1.377000e+103 -9.990000e+02 -1.117000e+03 2.584000e+02 7.706000e-01 0.000000e+00 0.000000e+00 0.000000e+00
4.724730 -9.990000e+02 -1.377000e+103 -9.990000e+02 -1.311000e+01 2.574000e+02 7.584000e-01 0.000000e+00 0.000000e+00 0.000000e+00
4.874630 4.567000e+01 9.440000e+01 -9.990000e+02 -9.902000e+02 2.565000e+02 7.463000e-01 2.376338e+01 0.000000e+00 0.000000e+00
5.024520 -9.990000e+02 -1.377000e+103 -9.990000e+02 -1.086000e+03 2.555000e+02 7.345000e-01 1.262362e+01 0.000000e+00 0.000000e+00
5.174420 -9.990000e+02 -1.377000e+103 -9.990000e+02 -9.902000e+02 2.545000e+02 7.225000e-01 2.677617e+01 0.000000e+00 0.000000e+00
5.324320 2.169000e+00 6.065000e+01 -9.990000e+02 -1.117000e+03 2.536000e+02 7.108000e-01 0.000000e+00 0.000000e+00 0.000000e+00
5.474210 2.818000e+100 3.334000e+200 -9.990000e+02 -1.086000e+03 2.526000e+02 6.992000e-01 1.498435e+01 0.000000e+00 0.000000e+00
5.624110 2.816000e+100 3.332000e+200 -9.990000e+02 -1.086000e+03 2.516000e+02 6.878000e-01 1.581623e+01 0.000000e+00 0.000000e+00
5.774000 9.379000e+00 2.651000e+02 -9.990000e+02 -9.416000e+02 2.506000e+02 6.766000e-01 5.001162e+01 0.000000e+00 0.000000e+00
5.923900 -9.990000e+02 -1.815000e+103 -9.990000e+02 -9.121000e+02 2.497000e+02 6.656000e-01 7.018947e+01 0.000000e+00 0.000000e+00
6.073800 -9.990000e+02 -1.377000e+103 -9.990000e+02 -1.117000e+03 2.487000e+02 6.547000e-01 0.000000e+00 0.000000e+00 0.000000e+00
6.223690 -9.990000e+02 -1.377000e+103 -9.990000e+02 -1.086000e+03 2.477000e+02 6.437000e-01 1.936830e+01 0.000000e+00 0.000000e+00
6.373590 9.352000e+00 2.643000e+02 -9.990000e+02 -1.086000e+03 2.467000e+02 6.330000e-01 2.031253e+01 0.000000e+00 0.000000e+00
6.523490 2.157000e+00 6.029000e+01 -9.990000e+02 -1.117000e+03 2.458000e+02 6.224000e-01 0.000000e+00 0.000000e+00 0.000000e+00
6.673380 -9.990000e+02 -1.377000e+103 -9.990000e+02 -1.117000e+03 2.448000e+02 6.121000e-01 0.000000e+00 0.000000e+00 0.000000e+00
6.823280 -9.990000e+02 -1.377000e+103 -9.990000e+02 -9.902000e+02 2.438000e+02 6.018000e-01 4.655996e+01 0.000000e+00 0.000000e+00
6.973170 -9.990000e+02 -1.377000e+103 -9.990000e+02 -1.086000e+03 2.429000e+02 5.918000e-01 2.431401e+01 0.000000e+00 0.000000e+00
7.123070 -9.990000e+02 -1.377000e+103 -9.990000e+02 -1.086000e+03 2.419000e+02 5.817000e-01 2.537059e+01 0.000000e+00 0.000000e+00
7.272970 -9.990000e+02 -1.815000e+103 -9.990000e+02 -9.902000e+02 2.409000e+02 5.717000e-01 5.289931e+01 0.000000e+00 0.000000e+00
7.422860 -9.990000e+02 -1.377000e+103 -9.990000e+02 -1.086000e+03 2.399000e+02 5.620000e-01 2.755109e+01 0.000000e+00 0.000000e+00
7.572760 1.954000e+02 9.072000e+02 -9.990000e+02 -9.902000e+02 2.390000e+02 5.523000e-01 5.735020e+01 0.000000e+00 0.000000e+00
7.722660 2.547000e+01 4.679000e+01 -9.990000e+02 -9.902000e+02 2.380000e+02 5.429000e-01 5.964313e+01 0.000000e+00 0.000000e+00
7.872550 2.788000e+100 3.298000e+200 -9.990000e+02 -1.117000e+03 2.370000e+02 5.336000e-01 0.000000e+00 0.000000e+00 0.000000e+00
8.022450 2.786000e+100 3.296000e+200 -9.990000e+02 -1.117000e+03 2.361000e+02 5.244000e-01 0.000000e+00 0.000000e+00 0.000000e+00
8.172340 -9.990000e+02 -1.377000e+103 -9.990000e+02 -1.117000e+03 2.351000e+02 5.152000e-01 0.000000e+00 0.000000e+00 0.000000e+00
8.322240 9.276000e+00 2.622000e+02 -9.990000e+02 -1.086000e+03 2.341000e+02 5.061000e-01 3.463196e+01 0.000000e+00 0.000000e+00
8.472140 -9.990000e+02 -1.377000e+103 -9.990000e+02 -1.117000e+03 2.331000e+02 4.972000e-01 0.000000e+00 0.000000e+00 0.000000e+00
8.622030 9.266000e+00 2.619000e+02 -9.990000e+02 -1.117000e+03 2.322000e+02 4.884000e-01 0.000000e+00 0.000000e+00 0.000000e+00
8.771930 -9.990000e+02 -1.377000e+103 -9.990000e+02 -1.117000e+03 2.312000e+02 4.798000e-01 0.000000e+00 0.000000e+00 0.000000e+00
8.921830 -9.990000e+02 -1.377000e+103 -9.990000e+02 -1.117000e+03 2.302000e+02 4.714000e-01 0.000000e+00 0.000000e+00 0.000000e+00
9.071720 1.138000e+102 1.346000e+202 -9.990000e+02 -1.117000e+03 2.293000e+02 4.630000e-01 0.000000e+00 0.000000e+00 0.000000e+00
9.221620 -9.990000e+02 -1.815000e+103 -9.990000e+02 -1.117000e+03 2.283000e+02 4.546000e-01 0.000000e+00 0.000000e+00 0.000000e+00
9.371510 2.772000e+100 3.280000e+200 -9.990000e+02 -1.117000e+03 2.273000e+02 4.464000e-01 0.000000e+00 0.000000e+00 0.000000e+00
9.521410 1.940000e+02 9.008000e+02 -9.990000e+02 -1.117000e+03 2.263000e+02 4.383000e-01 0.000000e+00 0.000000e+00 0.000000e+00
9.671310 -9.990000e+02 -1.377000e+103 -9.990000e+02 -1.117000e+03 2.254000e+02 4.304000e-01 0.000000e+00 0.000000e+00 0.000000e+00
9.821200 2.768000e+100 3.276000e+200 -9.990000e+02 -1.117000e+03 2.244000e+02 4.226000e-01 0.000000e+00 0.000000e+00 0.000000e+00
