2021/07/09 02:00:00-02:12:52 JST
fH2O= 62.19 /media/data/L0/Ko210709/02/Ko021200.(00-0d)25ns 24000/40bin dz149.90 6453 shot 0.300mrad wid=0 fnum:14 fnum_noise:0
Altitude(km) W[g/kg] dW[g/kg] R355 dR355 T[K] RO[gm^-3] PZ^2_355 Wsonde[g/kg] dWsonde[g/kg]
0.192370 1.903000e+01 4.113000e-01 7.232000e-02 1.857000e-01 2.869000e+02 1.202000e+00 2.174034e+03 0.000000e+00 0.000000e+00
0.267320 1.890000e+01 3.205000e-01 2.117000e-01 5.437000e-01 2.864000e+02 1.194000e+00 6.161792e+03 0.000000e+00 0.000000e+00
0.342270 1.894000e+01 2.935000e-01 4.417000e-01 1.134000e+00 2.859000e+02 1.185000e+00 1.252905e+04 0.000000e+00 0.000000e+00
0.417210 1.908000e+01 2.887000e-01 8.339000e-01 2.141000e+00 2.854000e+02 1.176000e+00 2.312096e+04 0.000000e+00 0.000000e+00
0.492160 1.786000e+01 2.908000e-01 1.302000e+00 3.339000e+00 2.849000e+02 1.168000e+00 3.480115e+04 0.000000e+00 0.000000e+00
0.567110 1.708000e+01 3.199000e-01 1.092000e+00 2.796000e+00 2.844000e+02 1.159000e+00 2.843633e+04 0.000000e+00 0.000000e+00
0.642060 1.683000e+01 3.476000e-01 8.823000e-01 2.260000e+00 2.840000e+02 1.151000e+00 2.254650e+04 0.000000e+00 0.000000e+00
0.717010 1.655000e+01 3.775000e-01 9.643000e-01 2.470000e+00 2.835000e+02 1.143000e+00 2.418570e+04 0.000000e+00 0.000000e+00
0.791960 1.641000e+01 4.243000e-01 1.561000e+00 3.989000e+00 2.830000e+02 1.134000e+00 3.742365e+04 0.000000e+00 0.000000e+00
0.866900 1.670000e+01 5.845000e-01 2.172000e+01 3.865000e+01 2.825000e+02 1.126000e+00 2.018508e+05 0.000000e+00 0.000000e+00
0.941850 1.896000e+01 1.368000e+00 4.594000e+01 1.965000e+01 2.820000e+02 1.118000e+00 5.708103e+04 0.000000e+00 0.000000e+00
1.016800 1.420000e+01 1.783000e+00 9.456000e+00 2.830000e+00 2.815000e+02 1.110000e+00 7.956448e+03 0.000000e+00 0.000000e+00
1.129220 1.206000e+01 1.383000e+00 1.355000e+00 2.892000e-01 2.808000e+02 1.098000e+00 1.156617e+03 0.000000e+00 0.000000e+00
1.279120 1.283000e+01 1.675000e+00 1.066000e+00 2.275000e-01 2.798000e+02 1.081000e+00 8.748828e+02 0.000000e+00 0.000000e+00
1.429010 1.516000e+01 2.101000e+00 1.223000e+00 2.596000e-01 2.788000e+02 1.065000e+00 9.527328e+02 0.000000e+00 0.000000e+00
1.578910 1.513000e+01 2.551000e+00 1.208000e+00 2.554000e-01 2.779000e+02 1.050000e+00 8.945492e+02 0.000000e+00 0.000000e+00
1.728810 1.401000e+01 2.594000e+00 1.212000e+00 2.556000e-01 2.769000e+02 1.034000e+00 8.539326e+02 0.000000e+00 0.000000e+00
1.878700 1.210000e+01 2.708000e+00 1.229000e+00 2.584000e-01 2.759000e+02 1.019000e+00 8.228834e+02 0.000000e+00 0.000000e+00
2.028600 8.780000e+00 2.351000e+00 1.260000e+00 2.642000e-01 2.750000e+02 1.004000e+00 8.008282e+02 0.000000e+00 0.000000e+00
2.178500 8.925000e+00 3.030000e+00 1.241000e+00 2.602000e-01 2.740000e+02 9.885000e-01 7.501715e+02 0.000000e+00 0.000000e+00
2.328390 6.739000e+00 2.516000e+00 1.110000e+00 2.344000e-01 2.730000e+02 9.735000e-01 6.453650e+02 0.000000e+00 0.000000e+00
2.478290 9.551000e+00 3.436000e+00 1.007000e+00 2.149000e-01 2.720000e+02 9.588000e-01 5.682835e+02 0.000000e+00 0.000000e+00
2.628180 4.240000e+00 2.196000e+00 1.073000e+00 2.294000e-01 2.711000e+02 9.443000e-01 5.838186e+02 0.000000e+00 0.000000e+00
2.778080 6.583000e+00 2.837000e+00 1.048000e+00 2.259000e-01 2.701000e+02 9.300000e-01 5.519417e+02 0.000000e+00 0.000000e+00
2.927980 7.512000e+00 3.576000e+00 9.968000e-01 2.180000e-01 2.691000e+02 9.159000e-01 5.101975e+02 0.000000e+00 0.000000e+00
3.077870 1.579000e+01 5.652000e+00 1.011000e+00 2.227000e-01 2.682000e+02 9.019000e-01 5.021746e+02 0.000000e+00 0.000000e+00
3.227770 7.968000e+00 4.262000e+00 1.221000e+00 2.665000e-01 2.672000e+02 8.879000e-01 5.783353e+02 0.000000e+00 0.000000e+00
3.377670 5.128000e+00 3.094000e+00 1.178000e+00 2.602000e-01 2.662000e+02 8.742000e-01 5.362965e+02 0.000000e+00 0.000000e+00
3.527560 7.136000e+00 4.384000e+00 1.276000e+00 2.820000e-01 2.652000e+02 8.607000e-01 5.538333e+02 0.000000e+00 0.000000e+00
3.677460 1.078000e+01 5.909000e+00 1.327000e+00 2.944000e-01 2.642000e+02 8.473000e-01 5.477938e+02 0.000000e+00 0.000000e+00
3.827350 2.509000e+01 1.256000e+01 1.197000e+00 2.720000e-01 2.633000e+02 8.342000e-01 4.761432e+02 0.000000e+00 0.000000e+00
3.977250 1.172000e+01 7.515000e+00 1.015000e+00 2.396000e-01 2.623000e+02 8.213000e-01 3.955085e+02 0.000000e+00 0.000000e+00
4.127150 4.174000e+00 4.346000e+00 9.619000e-01 2.331000e-01 2.613000e+02 8.083000e-01 3.662565e+02 0.000000e+00 0.000000e+00
4.277040 8.341000e+00 6.374000e+00 1.069000e+00 2.584000e-01 2.604000e+02 7.955000e-01 3.933433e+02 0.000000e+00 0.000000e+00
4.426940 -9.990000e+02 0.000000e+00 1.289000e+00 3.063000e-01 2.594000e+02 7.829000e-01 4.507996e+02 0.000000e+00 0.000000e+00
4.576830 -9.990000e+02 0.000000e+00 1.315000e+00 3.161000e-01 2.584000e+02 7.704000e-01 4.399419e+02 0.000000e+00 0.000000e+00
4.726730 1.150000e+01 9.088000e+00 1.205000e+00 2.994000e-01 2.574000e+02 7.582000e-01 3.910232e+02 0.000000e+00 0.000000e+00
4.876630 4.156000e+00 4.327000e+00 1.000000e+00 1.312000e-02 2.565000e+02 7.462000e-01 3.210791e+02 0.000000e+00 0.000000e+00
5.026520 -9.990000e+02 0.000000e+00 1.147000e+00 2.998000e-01 2.555000e+02 7.343000e-01 3.537547e+02 0.000000e+00 0.000000e+00
5.176420 -9.990000e+02 0.000000e+00 1.378000e+00 3.565000e-01 2.545000e+02 7.224000e-01 4.019675e+02 0.000000e+00 0.000000e+00
5.326320 5.232000e+00 5.515000e+00 1.428000e+00 3.773000e-01 2.535000e+02 7.106000e-01 3.972118e+02 0.000000e+00 0.000000e+00
5.476210 6.335000e+00 6.765000e+00 1.813000e+00 4.749000e-01 2.526000e+02 6.990000e-01 4.648718e+02 0.000000e+00 0.000000e+00
5.626110 -9.990000e+02 0.000000e+00 1.461000e+00 4.109000e-01 2.516000e+02 6.877000e-01 3.640420e+02 0.000000e+00 0.000000e+00
5.776000 7.074000e+00 7.624000e+00 1.553000e+00 4.444000e-01 2.506000e+02 6.765000e-01 3.670150e+02 0.000000e+00 0.000000e+00
5.925900 -9.990000e+02 0.000000e+00 1.371000e+00 4.132000e-01 2.497000e+02 6.655000e-01 3.160718e+02 0.000000e+00 0.000000e+00
6.075800 -9.990000e+02 0.000000e+00 1.420000e+00 4.358000e-01 2.487000e+02 6.545000e-01 3.138052e+02 0.000000e+00 0.000000e+00
6.225690 -9.990000e+02 0.000000e+00 1.021000e+00 3.436000e-01 2.477000e+02 6.436000e-01 2.325723e+02 0.000000e+00 0.000000e+00
6.375590 -9.990000e+02 0.000000e+00 1.346000e+00 4.361000e-01 2.467000e+02 6.329000e-01 2.845585e+02 0.000000e+00 0.000000e+00
6.525490 4.862000e+01 5.803000e+01 1.619000e+00 5.184000e-01 2.458000e+02 6.223000e-01 3.193898e+02 0.000000e+00 0.000000e+00
6.675380 -9.990000e+02 0.000000e+00 1.509000e+00 5.035000e-01 2.448000e+02 6.119000e-01 2.896662e+02 0.000000e+00 0.000000e+00
6.825280 -9.990000e+02 0.000000e+00 2.726000e+00 8.523000e-01 2.438000e+02 6.017000e-01 4.425888e+02 0.000000e+00 0.000000e+00
6.975170 2.765000e+01 2.074000e+01 1.978000e+00 6.822000e-01 2.429000e+02 5.917000e-01 3.162682e+02 0.000000e+00 0.000000e+00
7.125070 -9.990000e+02 0.000000e+00 9.589000e-01 3.871000e-01 2.419000e+02 5.816000e-01 1.776952e+02 0.000000e+00 0.000000e+00
7.274970 -9.990000e+02 0.000000e+00 3.749000e+00 1.268000e+00 2.409000e+02 5.716000e-01 4.763655e+02 0.000000e+00 0.000000e+00
7.424860 -9.990000e+02 0.000000e+00 2.100000e+00 8.140000e-01 2.399000e+02 5.618000e-01 2.756624e+02 0.000000e+00 0.000000e+00
7.574760 -9.990000e+02 0.000000e+00 1.122000e+00 4.913000e-01 2.389000e+02 5.522000e-01 1.721425e+02 0.000000e+00 0.000000e+00
7.724660 1.317000e+02 5.668000e+02 1.536000e+00 6.505000e-01 2.380000e+02 5.427000e-01 2.088606e+02 0.000000e+00 0.000000e+00
7.874550 -9.990000e+02 0.000000e+00 1.688000e+00 7.174000e-01 2.370000e+02 5.334000e-01 2.170448e+02 0.000000e+00 0.000000e+00
8.024450 -9.990000e+02 0.000000e+00 2.282000e+00 9.485000e-01 2.361000e+02 5.243000e-01 2.575852e+02 0.000000e+00 0.000000e+00
8.174340 -9.990000e+02 0.000000e+00 7.969000e-01 3.893000e-01 2.351000e+02 5.150000e-01 1.336484e+02 0.000000e+00 0.000000e+00
8.324240 -9.990000e+02 0.000000e+00 2.781000e+00 1.173000e+00 2.341000e+02 5.060000e-01 2.771913e+02 0.000000e+00 0.000000e+00
8.474140 -9.990000e+02 0.000000e+00 3.232000e+00 1.391000e+00 2.331000e+02 4.971000e-01 2.872644e+02 0.000000e+00 0.000000e+00
8.624030 -9.990000e+02 0.000000e+00 1.132000e+00 5.676000e-01 2.321000e+02 4.883000e-01 1.487575e+02 0.000000e+00 0.000000e+00
8.773930 -9.990000e+02 0.000000e+00 4.133000e+00 1.842000e+00 2.312000e+02 4.797000e-01 3.079491e+02 0.000000e+00 0.000000e+00
8.923830 -9.990000e+02 0.000000e+00 6.233000e+00 2.944000e+00 2.302000e+02 4.713000e-01 3.583821e+02 0.000000e+00 0.000000e+00
9.073720 -9.990000e+02 0.000000e+00 4.232000e+00 2.204000e+00 2.292000e+02 4.629000e-01 2.470140e+02 0.000000e+00 0.000000e+00
9.223620 -9.990000e+02 0.000000e+00 2.324000e+00 1.306000e+00 2.283000e+02 4.545000e-01 1.701615e+02 0.000000e+00 0.000000e+00
9.373510 -9.990000e+02 0.000000e+00 4.168000e+00 2.305000e+00 2.273000e+02 4.463000e-01 2.196715e+02 0.000000e+00 0.000000e+00
9.523410 -9.990000e+02 0.000000e+00 1.444000e+00 8.698000e-01 2.263000e+02 4.382000e-01 1.360518e+02 0.000000e+00 0.000000e+00
9.673310 -9.990000e+02 0.000000e+00 3.404000e+00 1.981000e+00 2.253000e+02 4.303000e-01 1.871582e+02 0.000000e+00 0.000000e+00
9.823200 -9.990000e+02 0.000000e+00 6.556000e+00 3.884000e+00 2.244000e+02 4.225000e-01 2.412544e+02 0.000000e+00 0.000000e+00
